condition,episode,rso,uncertainty_km
swapped,4,50,0.7906262278556824
swapped,4,51,0.934416651725769
swapped,4,52,0.346265971660614
swapped,4,53,0.6115586757659912
swapped,4,54,0.6630882024765015
swapped,4,55,0.6346021890640259
swapped,4,56,0.5715159177780151
swapped,4,57,0.6312284469604492
swapped,4,58,0.1826339215040207
swapped,4,59,0.5339187383651733
swapped,4,60,0.42046481370925903
swapped,4,61,0.27352970838546753
swapped,4,62,0.4513806402683258
swapped,4,63,0.3486115038394928
swapped,4,64,0.9729599952697754
swapped,4,65,0.6742193698883057
swapped,4,66,0.45403704047203064
swapped,4,67,0.21551543474197388
swapped,4,68,0.725746750831604
swapped,4,69,0.47345566749572754
swapped,4,70,1.6541852951049805
swapped,4,71,1.0465248823165894
swapped,4,72,1.4148311614990234
swapped,4,73,0.21161355078220367
swapped,4,74,2.06689453125
swapped,4,75,0.2863635718822479
swapped,4,76,0.8820780515670776
swapped,4,77,1.5031636953353882
swapped,4,78,0.7059865593910217
swapped,4,79,0.41931140422821045
swapped,4,80,1.0267951488494873
swapped,4,81,0.6039770245552063
swapped,4,82,0.7506587505340576
swapped,4,83,0.9921824932098389
swapped,4,84,0.30125004053115845
swapped,4,85,0.4936515688896179
swapped,4,86,0.507427453994751
swapped,4,87,0.5810946822166443
swapped,4,88,0.3392907381057739
swapped,4,89,0.9688068628311157
swapped,4,90,0.8957153558731079
swapped,4,91,1.0314579010009766
swapped,4,92,0.8385653495788574
swapped,4,93,0.7577630281448364
swapped,4,94,0.4913886785507202
swapped,4,95,0.45600301027297974
swapped,4,96,0.4308816194534302
swapped,4,97,0.07049524784088135
swapped,4,98,0.6030168533325195
swapped,4,99,0.6573957204818726
swapped,4,100,1.0065901279449463
swapped,4,101,0.6609276533126831
swapped,4,102,0.2565687298774719
swapped,4,103,1.612278699874878
swapped,4,104,0.5651362538337708
swapped,4,105,0.5400663614273071
swapped,4,106,1.2784559726715088
swapped,4,107,0.8576379418373108
swapped,4,108,0.9446343183517456
swapped,4,109,0.6686299443244934
swapped,4,110,1.1453509330749512
swapped,4,111,0.6554715037345886
swapped,4,112,0.5870738625526428
swapped,4,113,1.0456140041351318
swapped,4,114,0.9193136692047119
swapped,4,115,0.24904970824718475
swapped,4,116,0.6499812602996826
swapped,4,117,0.7902534604072571
swapped,4,118,1.8510117530822754
swapped,4,119,0.2927621006965637
swapped,4,120,1.1630864143371582
swapped,4,121,0.5468226671218872
swapped,4,122,0.22615377604961395
swapped,4,123,0.593614399433136
swapped,4,124,0.7259193062782288
swapped,4,125,0.2501354515552521
swapped,4,126,0.9087679386138916
swapped,4,127,0.5681014657020569
swapped,4,128,0.43657612800598145
swapped,4,129,0.42679670453071594
swapped,4,130,2.473447799682617
swapped,4,131,0.6056298017501831
swapped,4,132,0.9657014608383179
swapped,4,133,1.1229422092437744
swapped,4,134,0.8369103074073792
swapped,4,135,0.6918256282806396
swapped,4,136,0.7939069271087646
swapped,4,137,0.757248044013977
swapped,4,138,0.4835589528083801
swapped,4,139,0.430367112159729
swapped,4,140,0.05999999865889549
swapped,4,141,0.3741457760334015
swapped,4,142,1.2383149862289429
swapped,4,143,0.4449818432331085
swapped,4,144,1.2359340190887451
swapped,4,145,0.2946870028972626
swapped,4,146,0.20812666416168213
swapped,4,147,1.239115834236145
swapped,4,148,0.5670886635780334
swapped,4,149,0.3041704595088959
swapped,4,150,1.0677711963653564
swapped,4,151,0.552166223526001
swapped,4,152,0.7751888036727905
swapped,4,153,0.43352845311164856
swapped,4,154,0.9125751256942749
swapped,4,155,1.314496397972107
swapped,4,156,1.3530508279800415
swapped,4,157,0.5720157623291016
swapped,4,158,0.6743119955062866
swapped,4,159,0.8513954877853394
swapped,4,160,0.31081727147102356
swapped,4,161,0.2704927623271942
swapped,4,162,0.2880948781967163
swapped,4,163,0.39451974630355835
swapped,4,164,1.1158931255340576
swapped,4,165,0.9472066760063171
swapped,4,166,0.45709675550460815
swapped,4,167,1.1752455234527588
swapped,4,168,0.5339064598083496
swapped,4,169,0.9622836112976074
swapped,4,170,0.46306097507476807
swapped,4,171,1.0230591297149658
swapped,4,172,0.1808166652917862
swapped,4,173,0.4521216154098511
swapped,4,174,0.773669421672821
swapped,4,175,1.119771957397461
swapped,4,176,0.24807146191596985
swapped,4,177,0.1614426076412201
swapped,4,178,0.7099916934967041
swapped,4,179,0.7208658456802368
swapped,4,180,0.21288710832595825
swapped,4,181,0.31529080867767334
swapped,4,182,1.4494516849517822
swapped,4,183,0.7738519310951233
swapped,4,184,0.7219446301460266
swapped,4,185,0.7616820931434631
swapped,4,186,0.4546627700328827
swapped,4,187,0.4640302062034607
swapped,4,188,0.49162259697914124
swapped,4,189,0.7270156145095825
swapped,4,190,0.6339668035507202
swapped,4,191,0.4081040620803833
swapped,4,192,0.38784652948379517
swapped,4,193,0.8418002724647522
swapped,4,194,0.2670086920261383
swapped,4,195,0.5362796783447266
swapped,4,196,0.5749800205230713
swapped,4,197,0.5511936545372009
swapped,4,198,0.3909725546836853
swapped,4,199,0.6223945617675781
swapped,4,200,0.41037437319755554
swapped,4,201,0.7637686729431152
swapped,4,202,1.437546730041504
swapped,4,203,0.21088123321533203
swapped,4,204,0.5894021987915039
swapped,4,205,1.0540955066680908
swapped,4,206,0.6968315839767456
swapped,4,207,0.2897724211215973
swapped,4,208,0.42868709564208984
swapped,4,209,0.13362088799476624
swapped,4,210,0.384479820728302
swapped,4,211,0.8775317072868347
swapped,4,212,0.6498886942863464
swapped,4,213,0.8655874729156494
swapped,4,214,1.0563528537750244
swapped,4,215,0.6895506978034973
swapped,4,216,0.6738080978393555
swapped,4,217,1.0905451774597168
swapped,4,218,0.2568461298942566
swapped,4,219,0.717361330986023
swapped,4,220,0.5299230813980103
swapped,4,221,0.0806041955947876
swapped,4,222,0.7229925394058228
swapped,4,223,0.26345789432525635
swapped,4,224,0.8434195518493652
swapped,4,225,1.2760288715362549
swapped,4,226,0.5115706920623779
swapped,4,227,0.7426807284355164
swapped,4,228,0.883213222026825
swapped,4,229,1.0635432004928589
swapped,4,230,0.637139618396759
swapped,4,231,0.14916923642158508
swapped,4,232,0.50287926197052
swapped,4,233,0.4380624294281006
swapped,4,234,0.25904208421707153
swapped,4,235,0.9006673097610474
swapped,4,236,0.6305783987045288
swapped,4,237,0.3664420545101166
swapped,4,238,0.5119932889938354
swapped,4,239,0.1743849217891693
swapped,5,0,0.5405381917953491
swapped,5,1,0.5647891163825989
swapped,5,2,1.3346335887908936
swapped,5,3,0.3128032088279724
swapped,5,4,0.15334615111351013
swapped,5,5,1.0091418027877808
swapped,5,6,0.21474547684192657
swapped,5,7,1.7000324726104736
swapped,5,8,0.4765704572200775
swapped,5,9,1.1629233360290527
swapped,5,10,1.590167760848999
swapped,5,11,1.3433449268341064
swapped,5,12,1.2260513305664062
swapped,5,13,0.3303200602531433
swapped,5,14,0.9597523808479309
swapped,5,15,0.9956081509590149
swapped,5,16,0.8729041814804077
swapped,5,17,0.46397528052330017
swapped,5,18,0.33056944608688354
swapped,5,19,0.7303947806358337
swapped,5,20,1.4362335205078125
swapped,5,21,0.39956676959991455
swapped,5,22,0.525688648223877
swapped,5,23,0.702255129814148
swapped,5,24,0.35395348072052
swapped,5,25,0.7382838726043701
swapped,5,26,0.5452757477760315
swapped,5,27,0.4000632166862488
swapped,5,28,1.1754887104034424
swapped,5,29,0.7328435778617859
swapped,5,30,0.21489989757537842
swapped,5,31,0.4101082384586334
swapped,5,32,0.7472176551818848
swapped,5,33,1.698488473892212
swapped,5,34,1.3717695474624634
swapped,5,35,1.2613555192947388
swapped,5,36,0.26643452048301697
swapped,5,37,0.2910793423652649
swapped,5,38,1.3320659399032593
swapped,5,39,0.977075457572937
swapped,5,40,1.1538801193237305
swapped,5,41,0.911743700504303
swapped,5,42,0.33351823687553406
swapped,5,43,0.740997314453125
swapped,5,44,0.4406189024448395
swapped,5,45,1.1219630241394043
swapped,5,46,1.671565055847168
swapped,5,47,0.9309819936752319
swapped,5,48,0.8583650588989258
swapped,5,49,0.1721402108669281
swapped,5,50,0.7581033706665039
swapped,5,51,0.7930511236190796
swapped,5,52,1.7615787982940674
swapped,5,53,0.4736514985561371
swapped,5,54,0.23769956827163696
swapped,5,55,1.403342604637146
swapped,5,56,1.6950969696044922
swapped,5,57,0.5583579540252686
swapped,5,58,1.1213583946228027
swapped,5,59,1.4927499294281006
swapped,5,60,0.12748079001903534
swapped,5,61,0.7980048060417175
swapped,5,62,2.09521484375
swapped,5,63,0.7175305485725403
swapped,5,64,0.18287377059459686
swapped,5,65,1.471112608909607
swapped,5,66,0.24216291308403015
swapped,5,67,0.5945006608963013
swapped,5,68,0.43743711709976196
swapped,5,69,0.2851013243198395
swapped,5,70,0.8024097681045532
swapped,5,71,0.48747938871383667
swapped,5,72,0.8846399784088135
swapped,5,73,0.40469712018966675
swapped,5,74,0.14139607548713684
swapped,5,75,0.5047631859779358
swapped,5,76,1.170793056488037
swapped,5,77,0.4415220022201538
swapped,5,78,1.1892586946487427
swapped,5,79,0.1341971457004547
swapped,5,80,0.17629867792129517
swapped,5,81,0.4672556221485138
swapped,5,82,0.7430627942085266
swapped,5,83,0.2624416947364807
swapped,5,84,1.4954086542129517
swapped,5,85,0.6305967569351196
swapped,5,86,1.2622545957565308
swapped,5,87,0.14902517199516296
swapped,5,88,0.42740973830223083
swapped,5,89,1.1531660556793213
swapped,5,90,0.6350046992301941
swapped,5,91,0.6266860961914062
swapped,5,92,1.0591517686843872
swapped,5,93,0.06551152467727661
swapped,5,94,0.6361515522003174
swapped,5,95,0.37645184993743896
swapped,5,96,0.1838231384754181
swapped,5,97,0.37417298555374146
swapped,5,98,0.35562753677368164
swapped,5,99,0.5949793457984924
swapped,5,100,0.8775120377540588
swapped,5,101,0.7276036739349365
swapped,5,102,0.7019129395484924
swapped,5,103,0.9944509267807007
swapped,5,104,0.7791813015937805
swapped,5,105,0.14927832782268524
swapped,5,106,0.3729422390460968
swapped,5,107,0.4328029453754425
swapped,5,108,0.7256162166595459
swapped,5,109,0.6166335344314575
swapped,5,110,0.8071519136428833
swapped,5,111,0.26158657670021057
swapped,5,112,1.2644164562225342
swapped,5,113,0.3193122148513794
swapped,5,114,1.608910083770752
swapped,5,115,0.7408934831619263
swapped,5,116,1.2854223251342773
swapped,5,117,0.31947043538093567
swapped,5,118,0.2757519781589508
swapped,5,119,1.4516440629959106
swapped,5,120,0.7808310985565186
swapped,5,121,0.13934330642223358
swapped,5,122,0.6368517875671387
swapped,5,123,0.8598527908325195
swapped,5,124,0.1524733603000641
swapped,5,125,0.9865796566009521
swapped,5,126,0.4615238904953003
swapped,5,127,1.3661247491836548
swapped,5,128,1.5960222482681274
swapped,5,129,0.1824718415737152
swapped,5,130,0.38109883666038513
swapped,5,131,0.4369295835494995
swapped,5,132,0.8783791661262512
swapped,5,133,1.1986234188079834
swapped,5,134,0.05999999865889549
swapped,5,135,0.8283631801605225
swapped,5,136,0.8985551595687866
swapped,5,137,0.49711301922798157
swapped,5,138,0.15893949568271637
swapped,5,139,1.42759370803833
swapped,5,140,0.266357958316803
swapped,5,141,0.571465790271759
swapped,5,142,0.33412715792655945
swapped,5,143,0.29471439123153687
swapped,5,144,0.10495322942733765
swapped,5,145,0.164451465010643
swapped,5,146,0.8955315351486206
swapped,5,147,0.6411125659942627
swapped,5,148,1.8690682649612427
swapped,5,149,0.2155781239271164
swapped,5,150,0.5829988121986389
swapped,5,151,1.4588191509246826
swapped,5,152,0.06681153178215027
swapped,5,153,1.409116506576538
swapped,5,154,1.1565297842025757
swapped,5,155,0.09418480843305588
swapped,5,156,0.5607335567474365
swapped,5,157,0.800151526927948
swapped,5,158,0.3900103271007538
swapped,5,159,0.5908936858177185
swapped,5,160,1.1817152500152588
swapped,5,161,0.2688416838645935
swapped,5,162,0.5870990753173828
swapped,5,163,0.5694991946220398
swapped,5,164,0.7300717234611511
swapped,5,165,0.1753290742635727
swapped,5,166,0.6781220436096191
swapped,5,167,0.7120797634124756
swapped,5,168,1.9475476741790771
swapped,5,169,0.19960495829582214
swapped,5,170,0.8162834644317627
swapped,5,171,0.7230758666992188
swapped,5,172,0.2938516139984131
swapped,5,173,0.760736882686615
swapped,5,174,1.61185622215271
swapped,5,175,0.5807061195373535
swapped,5,176,1.1083941459655762
swapped,5,177,0.2738109230995178
swapped,5,178,0.3213479220867157
swapped,5,179,0.4376780092716217
swapped,5,180,0.05999999865889549
swapped,5,181,0.4592165946960449
swapped,5,182,0.2918788492679596
swapped,5,183,2.341085910797119
swapped,5,184,0.7222070693969727
swapped,5,185,0.9837003350257874
swapped,5,186,1.1079760789871216
swapped,5,187,0.3089222311973572
swapped,5,188,0.2998759150505066
swapped,5,189,0.05999999865889549
swapped,5,190,0.9450104236602783
swapped,5,191,0.9107018113136292
swapped,5,192,0.3996647894382477
swapped,5,193,0.1510249823331833
swapped,5,194,0.6432027816772461
swapped,5,195,0.05999999865889549
swapped,5,196,1.3513649702072144
swapped,5,197,0.35374462604522705
swapped,5,198,0.606656551361084
swapped,5,199,0.723267674446106
swapped,5,200,0.50559401512146
swapped,5,201,0.6432755589485168
swapped,5,202,0.3594284653663635
swapped,5,203,1.0611335039138794
swapped,5,204,0.08547839522361755
swapped,5,205,0.05999999865889549
swapped,5,206,0.9411519765853882
swapped,5,207,0.05999999865889549
swapped,5,208,0.6328790783882141
swapped,5,209,0.7561150789260864
swapped,5,210,0.2742230296134949
swapped,5,211,0.23019534349441528
swapped,5,212,0.735881507396698
swapped,5,213,0.7941086292266846
swapped,5,214,0.6971989870071411
swapped,5,215,0.15691091120243073
swapped,5,216,0.28641751408576965
swapped,5,217,0.7247183322906494
swapped,5,218,0.08949632942676544
swapped,5,219,0.37950316071510315
swapped,5,220,0.34353452920913696
swapped,5,221,0.9940137267112732
swapped,5,222,1.267348289489746
swapped,5,223,0.7465448975563049
swapped,5,224,1.211340069770813
swapped,5,225,0.6344670057296753
swapped,5,226,0.5936147570610046
swapped,5,227,1.1127034425735474
swapped,5,228,0.9231946468353271
swapped,5,229,0.3624299466609955
swapped,5,230,0.43021517992019653
swapped,5,231,1.4835026264190674
swapped,5,232,0.7159837484359741
swapped,5,233,0.794542133808136
swapped,5,234,1.169726014137268
swapped,5,235,0.583160936832428
swapped,5,236,0.36178335547447205
swapped,5,237,0.22385099530220032
swapped,5,238,0.7430354952812195
swapped,5,239,0.6041192412376404
swapped,6,0,0.34908080101013184
swapped,6,1,0.8161718249320984
swapped,6,2,0.15418663620948792
swapped,6,3,0.4193486273288727
swapped,6,4,0.7781070470809937
swapped,6,5,0.8597180247306824
swapped,6,6,0.29290521144866943
swapped,6,7,0.5494410991668701
swapped,6,8,0.9924817681312561
swapped,6,9,0.6545672416687012
swapped,6,10,0.10790145397186279
swapped,6,11,1.1409841775894165
swapped,6,12,0.49265721440315247
swapped,6,13,0.23370769619941711
swapped,6,14,0.4110032021999359
swapped,6,15,0.5260626673698425
swapped,6,16,1.1584903001785278
swapped,6,17,0.41034257411956787
swapped,6,18,1.0160176753997803
swapped,6,19,0.05999999865889549
swapped,6,20,0.5706504583358765
swapped,6,21,0.4221292734146118
swapped,6,22,0.49945372343063354
swapped,6,23,0.9774788618087769
swapped,6,24,1.0287340879440308
swapped,6,25,0.37752044200897217
swapped,6,26,0.7192900776863098
swapped,6,27,0.3168960213661194
swapped,6,28,0.5116920471191406
swapped,6,29,0.3307059407234192
swapped,6,30,0.6455947756767273
swapped,6,31,0.41086792945861816
swapped,6,32,0.6018450260162354
swapped,6,33,0.8199063539505005
swapped,6,34,0.433322936296463
swapped,6,35,0.9028582572937012
swapped,6,36,0.4812963008880615
swapped,6,37,0.639177143573761
swapped,6,38,0.12721487879753113
swapped,6,39,0.33836957812309265
swapped,6,40,1.3027504682540894
swapped,6,41,0.7727738618850708
swapped,6,42,1.1527609825134277
swapped,6,43,1.0932178497314453
swapped,6,44,1.1243257522583008
swapped,6,45,0.4511239528656006
swapped,6,46,0.44652798771858215
swapped,6,47,0.29807761311531067
swapped,6,48,0.7023568153381348
swapped,6,49,0.37452661991119385
swapped,6,50,1.846236228942871
swapped,6,51,1.0907084941864014
swapped,6,52,0.9365712404251099
swapped,6,53,1.412684679031372
swapped,6,54,0.9014617204666138
swapped,6,55,1.4621732234954834
swapped,6,56,0.7978495359420776
swapped,6,57,0.24247974157333374
swapped,6,58,0.39318734407424927
swapped,6,59,0.320981502532959
swapped,6,60,0.47699594497680664
swapped,6,61,0.09945179522037506
swapped,6,62,0.6837982535362244
swapped,6,63,0.7923376560211182
swapped,6,64,1.298990249633789
swapped,6,65,1.7951395511627197
swapped,6,66,0.5857754945755005
swapped,6,67,0.45022574067115784
swapped,6,68,0.1009579747915268
swapped,6,69,0.6697763800621033
swapped,6,70,0.7738699316978455
swapped,6,71,0.22793927788734436
swapped,6,72,0.4881533086299896
swapped,6,73,0.4343685209751129
swapped,6,74,0.41287949681282043
swapped,6,75,1.463847041130066
swapped,6,76,0.3626437783241272
swapped,6,77,0.5875862240791321
swapped,6,78,1.2866344451904297
swapped,6,79,0.44443386793136597
swapped,6,80,0.24671252071857452
swapped,6,81,0.6725251078605652
swapped,6,82,0.3396332859992981
swapped,6,83,0.5891508460044861
swapped,6,84,0.7799264192581177
swapped,6,85,0.9164378643035889
swapped,6,86,0.7530777454376221
swapped,6,87,0.08987291157245636
swapped,6,88,0.12547677755355835
swapped,6,89,1.4009714126586914
swapped,6,90,0.8990681171417236
swapped,6,91,0.05999999865889549
swapped,6,92,0.36800986528396606
swapped,6,93,0.3499254286289215
swapped,6,94,0.7773206830024719
swapped,6,95,0.7588116526603699
swapped,6,96,1.620715618133545
swapped,6,97,0.05999999865889549
swapped,6,98,1.3610217571258545
swapped,6,99,1.3344563245773315
swapped,6,100,0.9179037809371948
swapped,6,101,0.8528038263320923
swapped,6,102,0.8107719421386719
swapped,6,103,0.8193175196647644
swapped,6,104,0.3510299324989319
swapped,6,105,0.4083658456802368
swapped,6,106,0.6237743496894836
swapped,6,107,1.9419207572937012
swapped,6,108,0.141413152217865
swapped,6,109,0.5819969773292542
swapped,6,110,1.559282660484314
swapped,6,111,0.5962196588516235
swapped,6,112,0.7938291430473328
swapped,6,113,0.3259352743625641
swapped,6,114,1.0202571153640747
swapped,6,115,0.22289815545082092
swapped,6,116,0.6886304020881653
swapped,6,117,0.6070047616958618
swapped,6,118,0.7699623703956604
swapped,6,119,1.119936227798462
swapped,6,120,0.4812949001789093
swapped,6,121,0.6707873940467834
swapped,6,122,0.6955983638763428
swapped,6,123,0.4206077456474304
swapped,6,124,0.3450523614883423
swapped,6,125,0.6585258841514587
swapped,6,126,0.08481446653604507
swapped,6,127,0.21009397506713867
swapped,6,128,0.6870810985565186
swapped,6,129,0.9029197692871094
swapped,6,130,1.5313605070114136
swapped,6,131,1.0246355533599854
swapped,6,132,1.1651411056518555
swapped,6,133,0.9549895524978638
swapped,6,134,0.14014217257499695
swapped,6,135,0.4822230339050293
swapped,6,136,0.6190656423568726
swapped,6,137,1.2640585899353027
swapped,6,138,0.14479300379753113
swapped,6,139,0.9811213612556458
swapped,6,140,0.05999999865889549
swapped,6,141,0.7124685645103455
swapped,6,142,0.2263512909412384
swapped,6,143,2.0367767810821533
swapped,6,144,1.136597990989685
swapped,6,145,0.5812557339668274
swapped,6,146,1.1047699451446533
swapped,6,147,0.5973854660987854
swapped,6,148,0.14857396483421326
swapped,6,149,0.8341394662857056
swapped,6,150,0.313278466463089
swapped,6,151,0.3416217565536499
swapped,6,152,1.048978567123413
swapped,6,153,0.5956531167030334
swapped,6,154,1.734158992767334
swapped,6,155,0.514281153678894
swapped,6,156,2.2862186431884766
swapped,6,157,0.19245418906211853
swapped,6,158,0.7190788984298706
swapped,6,159,0.6099787354469299
swapped,6,160,0.33917906880378723
swapped,6,161,0.2939653992652893
swapped,6,162,0.5030483603477478
swapped,6,163,0.2384091317653656
swapped,6,164,0.2189943790435791
swapped,6,165,1.3613824844360352
swapped,6,166,0.5984597206115723
swapped,6,167,0.5149251222610474
swapped,6,168,1.1290346384048462
swapped,6,169,1.102759599685669
swapped,6,170,0.5251554250717163
swapped,6,171,1.7218799591064453
swapped,6,172,0.8142935633659363
swapped,6,173,1.4422245025634766
swapped,6,174,0.5078178644180298
swapped,6,175,0.7934600710868835
swapped,6,176,1.822237491607666
swapped,6,177,1.6073710918426514
swapped,6,178,0.29219990968704224
swapped,6,179,0.2281261682510376
swapped,6,180,0.15517470240592957
swapped,6,181,0.6776954531669617
swapped,6,182,0.6601977348327637
swapped,6,183,0.44990020990371704
swapped,6,184,1.0525765419006348
swapped,6,185,0.9834505319595337
swapped,6,186,0.7360341548919678
swapped,6,187,1.3063935041427612
swapped,6,188,0.110600546002388
swapped,6,189,0.6944823265075684
swapped,6,190,0.23839274048805237
swapped,6,191,0.2590847611427307
swapped,6,192,1.0607374906539917
swapped,6,193,0.31195181608200073
swapped,6,194,0.2591657042503357
swapped,6,195,0.6280771493911743
swapped,6,196,0.26858586072921753
swapped,6,197,1.2970285415649414
swapped,6,198,0.6152807474136353
swapped,6,199,0.34118738770484924
swapped,6,200,0.5451453924179077
swapped,6,201,0.27450427412986755
swapped,6,202,0.42167356610298157
swapped,6,203,0.40942466259002686
swapped,6,204,0.4783201515674591
swapped,6,205,0.3750460147857666
swapped,6,206,0.7588540315628052
swapped,6,207,0.405287504196167
swapped,6,208,0.6806102991104126
swapped,6,209,0.7426373958587646
swapped,6,210,0.9817953109741211
swapped,6,211,0.1425790637731552
swapped,6,212,0.961629331111908
swapped,6,213,0.3213249146938324
swapped,6,214,0.4919013977050781
swapped,6,215,1.1913095712661743
swapped,6,216,0.7699791789054871
swapped,6,217,0.6605279445648193
swapped,6,218,0.725055456161499
swapped,6,219,0.5332609415054321
swapped,6,220,0.4718382954597473
swapped,6,221,0.5278359055519104
swapped,6,222,0.27108392119407654
swapped,6,223,0.8038419485092163
swapped,6,224,0.6569651961326599
swapped,6,225,0.7843669652938843
swapped,6,226,0.6988920569419861
swapped,6,227,0.4160724878311157
swapped,6,228,0.44316402077674866
swapped,6,229,0.2592686414718628
swapped,6,230,0.4658730626106262
swapped,6,231,1.2807550430297852
swapped,6,232,1.2536603212356567
swapped,6,233,0.5907383561134338
swapped,6,234,0.2838941216468811
swapped,6,235,0.5946378111839294
swapped,6,236,0.5494231581687927
swapped,6,237,0.7323407530784607
swapped,6,238,0.6207832098007202
swapped,6,239,0.8881692290306091
swapped,7,0,0.11991065740585327
swapped,7,1,1.0076351165771484
swapped,7,2,1.726725459098816
swapped,7,3,1.1088979244232178
swapped,7,4,0.571922779083252
swapped,7,5,0.9804849624633789
swapped,7,6,0.2859683930873871
swapped,7,7,0.503230094909668
swapped,7,8,0.5884071588516235
swapped,7,9,0.4039350748062134
swapped,7,10,0.5449415445327759
swapped,7,11,0.1299980878829956
swapped,7,12,1.5913004875183105
swapped,7,13,0.5884183049201965
swapped,7,14,0.7941197156906128
swapped,7,15,0.22044017910957336
swapped,7,16,0.2544091045856476
swapped,7,17,0.1766325831413269
swapped,7,18,0.7514845132827759
swapped,7,19,0.509903073310852
swapped,7,20,1.2482719421386719
swapped,7,21,0.6493459939956665
swapped,7,22,0.7537857890129089
swapped,7,23,0.3782643675804138
swapped,7,24,1.45560884475708
swapped,7,25,0.8253853917121887
swapped,7,26,0.4910227656364441
swapped,7,27,1.573061466217041
swapped,7,28,1.536952257156372
swapped,7,29,0.5380402207374573
swapped,7,30,0.31896156072616577
swapped,7,31,0.34105053544044495
swapped,7,32,0.19277621805667877
swapped,7,33,0.7461848258972168
swapped,7,34,0.84897381067276
swapped,7,35,3.0978331565856934
swapped,7,36,0.9401792287826538
swapped,7,37,0.05999999865889549
swapped,7,38,0.6639147400856018
swapped,7,39,0.5896457433700562
swapped,7,40,0.19434499740600586
swapped,7,41,0.4601486623287201
swapped,7,42,0.5062195062637329
swapped,7,43,0.5065737366676331
swapped,7,44,0.8373494744300842
swapped,7,45,0.25763753056526184
swapped,7,46,1.0296401977539062
swapped,7,47,0.9139084219932556
swapped,7,48,1.0709644556045532
swapped,7,49,0.5450538396835327
swapped,7,50,2.656787395477295
swapped,7,51,0.25641199946403503
swapped,7,52,1.5952577590942383
swapped,7,53,0.26818254590034485
swapped,7,54,1.0153992176055908
swapped,7,55,0.27016788721084595
swapped,7,56,0.6438592672348022
swapped,7,57,0.12876667082309723
swapped,7,58,0.4263032376766205
swapped,7,59,0.8580715656280518
swapped,7,60,1.0650951862335205
swapped,7,61,0.5844467878341675
swapped,7,62,0.45796456933021545
swapped,7,63,1.1267693042755127
swapped,7,64,1.9171779155731201
swapped,7,65,0.93583083152771
swapped,7,66,0.74733567237854
swapped,7,67,0.639561653137207
swapped,7,68,0.3666604459285736
swapped,7,69,0.3550015687942505
swapped,7,70,0.7855937480926514
swapped,7,71,0.39822423458099365
swapped,7,72,1.9409559965133667
swapped,7,73,1.0504207611083984
swapped,7,74,0.15052387118339539
swapped,7,75,0.6521605849266052
swapped,7,76,1.1457933187484741
swapped,7,77,0.18754376471042633
swapped,7,78,0.6437714099884033
swapped,7,79,0.9553262591362
swapped,7,80,0.3545897305011749
swapped,7,81,0.5400751829147339
swapped,7,82,0.40026357769966125
swapped,7,83,0.22608637809753418
swapped,7,84,1.528759241104126
swapped,7,85,0.9889482259750366
swapped,7,86,1.1479679346084595
swapped,7,87,0.8130446076393127
swapped,7,88,0.2751046121120453
swapped,7,89,0.6150586605072021
swapped,7,90,0.827441394329071
swapped,7,91,1.2214417457580566
swapped,7,92,0.3832334578037262
swapped,7,93,0.8801431059837341
swapped,7,94,0.7210989594459534
swapped,7,95,0.6465533375740051
swapped,7,96,0.3763406574726105
swapped,7,97,0.3646138906478882
swapped,7,98,0.9969819784164429
swapped,7,99,0.5668962001800537
swapped,7,100,1.5693553686141968
swapped,7,101,0.7703882455825806
swapped,7,102,0.8220523595809937
swapped,7,103,0.34033435583114624
swapped,7,104,0.3904995322227478
swapped,7,105,1.0354243516921997
swapped,7,106,0.8509696125984192
swapped,7,107,0.7454515695571899
swapped,7,108,0.44266432523727417
swapped,7,109,0.3231422007083893
swapped,7,110,0.388274610042572
swapped,7,111,0.5395601391792297
swapped,7,112,0.9565820693969727
swapped,7,113,0.43028461933135986
swapped,7,114,0.41648486256599426
swapped,7,115,0.19651377201080322
swapped,7,116,1.180336833000183
swapped,7,117,1.283094048500061
swapped,7,118,1.1492310762405396
swapped,7,119,0.949131429195404
swapped,7,120,0.3713717460632324
swapped,7,121,0.05999999865889549
swapped,7,122,1.1643517017364502
swapped,7,123,0.6374474763870239
swapped,7,124,0.4863300323486328
swapped,7,125,0.43916580080986023
swapped,7,126,0.09435147047042847
swapped,7,127,0.7644404172897339
swapped,7,128,0.963320255279541
swapped,7,129,0.224784716963768
swapped,7,130,0.7731078863143921
swapped,7,131,1.139580488204956
swapped,7,132,0.7599220275878906
swapped,7,133,0.2355850338935852
swapped,7,134,1.7312431335449219
swapped,7,135,0.5791093111038208
swapped,7,136,0.571826159954071
swapped,7,137,0.15133681893348694
swapped,7,138,0.8695501089096069
swapped,7,139,0.6920765042304993
swapped,7,140,1.7201387882232666
swapped,7,141,0.05999999865889549
swapped,7,142,0.6029845476150513
swapped,7,143,0.2152419090270996
swapped,7,144,0.5712853074073792
swapped,7,145,0.9313156008720398
swapped,7,146,0.08889089524745941
swapped,7,147,1.1963669061660767
swapped,7,148,0.39385756850242615
swapped,7,149,0.5909340381622314
swapped,7,150,1.8884402513504028
swapped,7,151,0.18753807246685028
swapped,7,152,1.2325142621994019
swapped,7,153,0.19972334802150726
swapped,7,154,0.23757441341876984
swapped,7,155,0.12074223905801773
swapped,7,156,0.19887501001358032
swapped,7,157,0.8996722102165222
