condition,episode,rso,mean_altitude_km,max_abs_latitude_deg,estimated_inclination_deg,estimated_raan_deg,dominant_sensor,dominant_sensor_fraction,num_visiting_sensors,total_observations
swapped,10,136,777.3836289702868,87.49532318115234,88.00387265816588,2.5827531267686585,1,0.5,2,30
swapped,10,137,671.9640192751025,67.7668228149414,112.21655256021899,6.8152466725676915,2,0.875,3,72
swapped,10,138,732.1854828381148,82.56377410888672,95.35836158029353,358.7289661296146,3,0.8148148148148148,2,81
swapped,10,139,661.4802286116803,48.145347595214844,48.1467529174237,172.90158013737556,2,0.9375,2,48
swapped,10,140,677.8116274974385,3.7438368797302246,176.25613228131024,119.59569434768945,3,0.6363636363636364,3,55
swapped,10,141,631.081238793545,6.333883762359619,6.335461563488861,68.43444745098009,0,0.5416666666666666,2,72
swapped,10,142,640.2047419313525,26.585102081298828,153.41029646283204,164.46437092392716,3,0.5952380952380952,3,42
swapped,10,143,723.082543545082,31.796260833740234,148.1334699634074,354.46753348615067,0,0.75,3,16
swapped,10,144,719.8304783555328,61.21284103393555,118.78715277598339,351.99675019987717,2,0.5,3,14
swapped,10,145,711.1600601946722,42.39079666137695,137.60400811103295,190.8079726468366,1,0.6153846153846154,3,26
swapped,10,146,749.320848808914,55.022377014160156,55.50198593138545,355.31332581238235,0,0.5952380952380952,3,42
swapped,10,147,705.3600794057377,10.619439125061035,169.37774908009663,218.98826701470438,1,0.5416666666666666,3,24
swapped,10,148,777.3416207735655,1.05706787109375,1.0575842761861318,50.75479789344855,2,0.5121951219512195,4,41
swapped,10,149,633.4083392033812,30.87197494506836,149.12149687220554,8.105071191853767,3,0.6470588235294118,2,17
swapped,10,150,676.7468701972336,78.74089050292969,101.25786238672646,1.2944464896452283,2,0.7763157894736842,2,76
swapped,10,151,678.2083360015368,18.962005615234375,18.962267953017783,10.306294863097945,0,0.37142857142857144,3,35
swapped,10,152,730.236095991291,82.38958740234375,96.0443101333529,355.6194544606413,2,0.6190476190476191,3,21
swapped,10,153,660.6520315701845,38.33961868286133,38.36455898867516,185.3685468905199,0,0.39473684210526316,4,38
swapped,10,154,756.9790919569672,33.15619659423828,146.84362722757456,4.996521688027333,1,0.59375,4,32
swapped,10,155,687.940173539959,24.972543716430664,24.97316211981589,5.551849204197233,1,0.631578947368421,3,19
swapped,10,156,740.9332655609632,43.12809753417969,136.82324920874322,350.1692940287644,2,0.5454545454545454,3,33
swapped,10,157,755.8680439933402,51.39301681518555,128.28712419716598,359.1405270184113,3,0.5185185185185185,4,54
swapped,10,158,684.9028720543033,65.60868072509766,65.60906374570818,5.575680966344131,1,0.875,2,40
swapped,10,159,729.538782338627,86.62268829345703,86.62429769353906,358.94220510139684,3,0.7393939393939394,3,165
swapped,10,160,715.0237336705943,69.01776123046875,110.98222657952168,0.5134605451922584,3,0.6666666666666666,3,12
swapped,10,161,757.8751120645492,59.212711334228516,59.2183910328498,185.4045690789996,0,0.5135135135135135,2,37
swapped,10,162,761.5254466572746,22.927494049072266,23.091704443553347,197.44796964779155,0,0.6190476190476191,3,21
swapped,10,163,772.978235463627,45.87031173706055,45.903344180598026,176.67826610509044,3,0.9666666666666667,2,30
swapped,10,164,671.1878522028688,3.063122272491455,176.93676065805622,200.71252680510975,2,0.717948717948718,2,39
swapped,10,165,643.3110191470287,73.28055572509766,73.28372362333045,173.87378958790143,0,0.8823529411764706,3,34
swapped,10,166,737.6078781378073,80.23035430908203,99.15754591282163,354.7400545388893,1,0.9354838709677419,2,31
swapped,10,167,634.6023229380123,76.97816467285156,76.98339012502312,174.4542883410589,3,0.72,3,50
swapped,10,168,715.7096167392418,57.20744705200195,122.7796311917056,186.66178756240018,1,0.6296296296296297,3,27
swapped,10,169,759.5000960553278,7.727888107299805,7.768621637589232,176.94814119248463,0,1.0,1,46
swapped,10,170,711.586401767418,44.654319763183594,44.65959961475211,177.68135938444024,0,0.7857142857142857,3,14
swapped,10,171,676.4480420722336,81.09523010253906,81.09958265232669,173.20284635933433,2,0.525,3,40
swapped,10,172,683.5046426741803,55.8518180847168,55.87976547124911,4.433692417602453,0,0.5,2,2
swapped,10,173,692.1310114626025,9.218749046325684,170.78121604369974,161.6519984608592,1,0.5789473684210527,2,19
swapped,10,174,678.478003329918,56.7914924621582,123.18519299505235,187.21424099127438,1,0.8235294117647058,3,17
swapped,10,175,650.7413230020492,33.319854736328125,146.6785861675866,173.03057692995358,2,0.59375,2,32
swapped,10,176,710.3912173411885,20.223690032958984,159.7754591939445,6.120265925509551,1,0.3783783783783784,4,37
swapped,10,177,676.8108830686475,11.705437660217285,11.710649058981554,188.56129109650237,2,0.47692307692307695,3,65
swapped,10,178,776.6566742443648,84.2828598022461,84.28316846104605,173.8039853050558,3,0.5662650602409639,3,83
swapped,10,179,725.998487128586,84.61150360107422,85.70502953014562,358.883246757153,1,0.4,4,20
swapped,10,180,711.1925188908812,35.41339111328125,35.48289425464756,179.79130198526204,0,0.72,2,50
swapped,10,181,639.483838691086,23.57012176513672,23.571096276245434,192.0957926787147,1,0.5217391304347826,4,23
swapped,10,182,741.6419137423155,20.496686935424805,20.557844089162142,354.6725156187345,1,0.9285714285714286,2,14
swapped,10,183,753.0618356173155,78.55706787109375,101.44147151060224,354.91976967637623,1,0.9863013698630136,2,73
swapped,10,184,684.0603307505123,14.213700294494629,165.78482446708946,178.19926522503692,1,0.5,2,20
swapped,10,185,688.2281474129098,26.15389060974121,153.84040947530778,182.07105554499978,2,0.5833333333333334,2,36
swapped,10,186,644.1163630251025,48.2877082824707,48.296778291557004,173.12311120986868,3,0.6041666666666666,3,48
swapped,10,187,638.4686779585041,17.489564895629883,162.5081777191909,203.29315131177123,1,0.9285714285714286,2,14
swapped,10,188,756.9898181352459,88.28752899169922,88.77950922690249,4.761460419195064,1,0.75,2,8
swapped,10,189,655.9140625,53.48411560058594,126.51523993944595,5.7568312337728145,2,0.52,3,25
swapped,10,190,647.3585665343238,81.00225830078125,98.95703016707542,175.5630737278613,3,0.5,3,14
swapped,10,191,711.4397893186475,69.16533660888672,69.39278154978527,0.8008331879592886,3,0.7037037037037037,2,27
swapped,10,192,742.1745325307377,13.587307929992676,166.3456639465517,339.54834530335575,1,0.6410256410256411,3,39
swapped,10,193,719.1885646132172,8.36290168762207,171.62561982888747,139.6032492943154,0,1.0,1,57
swapped,10,194,656.296923027664,24.15169334411621,155.84715997015428,189.40273149140964,1,0.5454545454545454,2,11
swapped,10,195,764.6650790855533,64.8598861694336,114.4455691820744,356.8989943737711,2,0.5,3,16
swapped,10,196,679.21826171875,52.29697036743164,52.29847728395483,179.14695501434957,3,0.625,3,24
swapped,10,197,766.1280817751025,15.240640640258789,164.6323813277793,167.33447383606682,2,0.7692307692307693,3,52
swapped,10,198,653.5702804815573,43.717308044433594,136.28206660921808,176.02917844539178,2,0.3225806451612903,4,31
swapped,10,199,725.7735495645492,67.88804626464844,111.80658483754141,356.67105765093334,0,0.417910447761194,3,67
swapped,10,200,656.1138495773565,64.83362579345703,115.15857379687904,5.013485836437079,2,0.5,2,4
swapped,10,201,778.3471519595287,31.170642852783203,148.8293067662012,182.9734048148954,1,0.8823529411764706,2,17
swapped,10,202,754.7220559042008,20.909399032592773,20.964574072318577,164.47490529990546,3,0.6,4,25
swapped,10,203,657.6654232838115,36.48567199707031,143.51292836765523,183.51253868233545,2,0.6333333333333333,3,30
swapped,10,204,728.7362400742828,68.95673370361328,111.04164915576344,176.74044845683338,3,0.7927927927927928,3,111
swapped,10,205,746.8584064421107,10.909252166748047,169.08769794325957,225.93407888399705,1,0.4883720930232558,4,43
swapped,10,206,658.9789878970287,74.6012191772461,105.36611786938178,178.31353594405792,0,0.47619047619047616,3,63
swapped,10,207,707.973936987705,9.730652809143066,9.730861384802916,218.15259202291946,2,0.625,3,56
swapped,10,208,755.5242699795082,63.045047760009766,63.04531569805418,4.021175077270129,0,0.5666666666666667,2,60
swapped,10,209,731.3462954661885,29.92930030822754,150.0702946454759,5.096799750017265,0,0.782608695652174,3,46
swapped,10,210,740.2276191086065,69.26004028320312,69.26574677427969,181.50089784995546,3,0.7326732673267327,3,101
swapped,10,211,638.549084272541,50.87428665161133,50.87684485759171,185.77348156623057,2,0.85,3,40
swapped,10,212,753.7263703893443,29.63920783996582,29.772304475266164,183.43412958032113,0,0.9473684210526315,2,19
swapped,10,213,637.9742411629098,73.51268005371094,106.47472673905636,180.85991198857613,1,0.5,3,32
swapped,10,214,729.5159611936475,78.77313232421875,101.21830883511866,356.2544982483624,3,0.9166666666666666,3,36
swapped,10,215,747.6164030481557,78.98055267333984,80.50917348650363,186.65135274397485,3,0.40816326530612246,3,49
swapped,10,216,764.7844198258197,85.14025115966797,86.07434490163256,187.63979001476758,3,0.9523809523809523,2,21
swapped,10,217,639.3329677894467,29.306896209716797,29.30689568271724,187.57305951733585,1,0.4,4,15
swapped,10,218,765.3428774974385,41.39209747314453,138.57343159875114,176.41261012919432,1,0.975609756097561,2,41
swapped,10,219,719.0843285732582,81.0458984375,98.92154763260127,185.94642254387156,0,0.8043478260869565,2,46
swapped,10,220,652.7541063652664,36.8935546875,36.9056175858398,349.6432023257997,3,0.58,3,50
swapped,10,221,778.8083456070697,4.784067630767822,175.21226083711346,16.217179233652686,2,0.8656716417910447,2,67
swapped,10,222,773.7628474001025,11.351844787597656,168.64706935711092,214.2502890479219,1,0.7931034482758621,2,29
swapped,10,223,633.9610815829918,4.640962600708008,4.641609185325306,86.74558003127316,2,0.7794117647058824,3,68
swapped,10,224,737.9070744748975,60.494544982910156,60.50885994948622,352.74558456027336,0,0.45454545454545453,4,22
swapped,10,225,670.735815829918,42.4373779296875,137.55229187729662,181.8226681290521,3,0.926829268292683,2,41
swapped,10,226,750.336681928791,79.41028594970703,79.66476467744033,354.9957493658499,2,0.7142857142857143,2,7
swapped,10,227,775.6730436731557,63.02912521362305,116.13058021193677,185.50599811375284,2,0.62,3,50
swapped,10,228,661.3085617315573,12.298684120178223,167.70056882539478,335.30770087543334,1,0.4791666666666667,3,48
swapped,10,229,726.8763607838115,23.804248809814453,156.19323194782578,186.36358465406906,1,0.8117647058823529,2,85
swapped,10,230,728.368956518955,13.395190238952637,13.39908625934112,30.598302671554357,3,0.6,3,50
swapped,10,231,743.7944656121927,49.82828140258789,49.97262932033203,182.8212702833739,2,0.5,3,10
swapped,10,232,699.329870005123,73.81967163085938,106.11772589258683,353.5891671739546,2,0.6285714285714286,3,35
swapped,10,233,710.5646292264345,70.47444915771484,109.27286374570721,5.9452572963133345,3,0.5483870967741935,4,62
swapped,10,234,742.1781506147541,74.82303619384766,74.83067826868167,180.99156984009485,3,1.0,1,90
swapped,10,235,701.2819784195697,20.693973541259766,159.30443801549083,14.654391748675774,0,0.8253968253968254,2,63
swapped,10,236,745.5791335809427,11.230372428894043,168.73239092030502,29.4044718700249,1,0.45161290322580644,3,62
swapped,10,237,753.023133324795,74.1290054321289,105.87023986204007,356.40607438862065,2,0.8333333333333334,2,18
swapped,10,238,728.522180776127,87.32254791259766,87.40088354468996,181.88916702620293,3,1.0,1,52
swapped,10,239,693.5976002177254,51.596744537353516,128.3818761923125,5.640013196023079,3,0.6363636363636364,2,11
swapped,11,0,635.596863793545,89.82982635498047,90.08920472928506,175.9339113511014,2,0.65,2,60
swapped,11,1,723.1620533427254,69.63631439208984,110.33314794697402,182.90347683239972,3,0.5714285714285714,2,7
swapped,11,2,698.5633885117828,2.6574690341949463,2.6574857739591815,285.06198769178167,2,0.5714285714285714,2,21
swapped,11,3,642.9327852843238,54.12908935546875,125.84413020418388,173.81924291351018,3,0.8787878787878788,3,33
swapped,11,4,693.090516137295,34.757530212402344,34.76279767570539,359.518535512058,2,0.8596491228070176,2,57
swapped,11,5,691.6746846183402,50.49927520751953,129.49607390124615,189.5863664805156,2,0.62,3,50
swapped,11,6,760.8380106941598,77.22698974609375,80.1328588182751,352.48617391409755,1,1.0,1,38
swapped,11,7,667.587194223873,54.62180709838867,54.63712264678891,5.980493019582989,1,0.8571428571428571,3,14
swapped,11,8,645.3525310578893,86.75652313232422,87.08610038652296,175.80726566238542,2,0.5217391304347826,3,23
swapped,11,9,730.665295210041,56.206424713134766,123.48214284608956,178.08673290447126,1,0.5348837209302325,3,43
swapped,11,10,664.1211337730533,15.523754119873047,15.523768844017551,174.19640583489638,3,0.7692307692307693,3,39
swapped,11,11,769.1604204021517,87.20025634765625,91.00318621376303,175.0703300224849,0,0.9166666666666666,2,12
swapped,11,12,757.4386766777664,41.72988510131836,41.77744483633172,190.43758371458983,3,0.922077922077922,2,77
swapped,11,13,758.4833824282787,59.79362487792969,60.01985222568102,182.57405705618078,0,0.8873239436619719,2,71
swapped,11,14,741.6387599257172,55.081031799316406,55.081035459937475,181.33429731733403,2,0.7916666666666666,2,24
swapped,11,15,655.522765112705,66.21991729736328,113.75237547281928,2.15315230990653,3,0.75,2,36
swapped,11,16,730.8288374103483,62.29783630371094,62.3174297960507,177.5656708278679,2,0.9333333333333333,2,15
swapped,11,17,679.6799036244877,37.04263687133789,37.05045198730448,176.79947458528898,2,0.5909090909090909,2,22
swapped,11,18,719.7188460553278,12.861857414245605,167.13549389548967,345.4955010102957,1,0.6,2,30
swapped,11,19,714.4614417904713,37.29478073120117,142.70270471317303,175.55731997865507,1,0.6571428571428571,4,35
swapped,11,20,666.1967853483607,69.43670654296875,110.52610018195189,4.26958550293631,1,0.6153846153846154,2,13
swapped,11,21,715.490466508709,35.94522476196289,35.945269326422455,356.4726849957975,1,0.6511627906976745,2,43
swapped,11,22,678.1231349257172,77.7215347290039,102.23936005111435,175.5359290415673,2,0.5454545454545454,2,11
swapped,11,23,735.3910012167008,76.2226791381836,103.77565278291698,0.723893162840804,1,0.7272727272727273,2,11
swapped,11,24,754.8807873335041,66.2125015258789,67.28129755076797,177.35829276686403,3,0.56,3,25
swapped,11,25,769.8287173411885,27.108673095703125,27.374077572165685,16.92251672552463,3,0.7142857142857143,2,7
swapped,11,26,752.7251857069672,22.922401428222656,156.87157796110262,5.1475457970232075,2,0.7358490566037735,2,53
swapped,11,27,697.901415215164,48.07999801635742,131.916938511138,185.93664201243945,3,0.8235294117647058,2,17
swapped,11,28,667.9798764088115,60.293670654296875,119.68212535206567,3.1793705092258904,2,0.5,3,6
swapped,11,29,704.0673668032787,20.89116668701172,20.921695763346534,182.32730716059643,3,0.7111111111111111,3,45
swapped,11,30,640.6557056864754,47.794105529785156,132.16364137345664,357.1599078320504,3,0.5357142857142857,4,28
swapped,11,31,701.364209784836,79.90506744384766,79.9734415302295,2.013090965722522,2,0.5227272727272727,4,44
swapped,11,32,771.1683449667008,8.002436637878418,8.06798617527297,48.032515524102976,2,0.41935483870967744,4,62
swapped,11,33,741.4127017161885,78.68018341064453,80.20073692022632,356.2709997738448,2,0.5555555555555556,3,63
swapped,11,34,681.7508644979508,15.269546508789062,164.72898631034323,2.631523951257006,1,0.6666666666666666,2,21
swapped,11,35,715.7085040983607,46.684608459472656,46.68616391323582,190.03068035281765,0,0.8484848484848485,4,33
swapped,11,36,736.1359182889345,68.16600036621094,68.97639310208464,3.3361143612262185,0,0.6704545454545454,2,88
swapped,11,37,701.8891761654713,63.29050827026367,63.30663413199365,6.5047464382143705,1,0.6,3,15
swapped,11,38,630.127001152664,4.606139659881592,175.389982749364,131.56035742480427,2,0.5882352941176471,3,51
swapped,11,39,754.2931608606557,22.087879180908203,157.90035430131357,174.17751541289945,0,0.8888888888888888,3,27
swapped,11,40,733.2712602459017,42.355224609375,42.35571258467779,179.05256190989422,1,0.875,4,40
swapped,11,41,693.3398517546107,41.005123138427734,41.0113704841824,177.02920100633003,2,0.7837837837837838,2,37
swapped,11,42,678.05859375,87.69216918945312,92.02394461199339,177.9961095828584,0,0.896551724137931,2,58
swapped,11,43,684.831590996414,52.361331939697266,127.62162079947485,186.12553753077236,1,0.45098039215686275,4,51
swapped,11,44,732.9767386014345,81.42255401611328,98.56471088957181,183.79323253517515,0,0.9122807017543859,2,57
swapped,11,45,730.4119092597336,28.616235733032227,28.74100233605927,189.60476607327791,3,0.4411764705882353,3,34
swapped,11,46,694.2434602330943,80.8818588256836,99.11810002450041,359.11787714431597,3,0.44680851063829785,4,47
swapped,11,47,659.453845414959,79.77679443359375,100.08321927908831,4.721027695521422,3,0.631578947368421,3,19
swapped,11,48,670.5051229508197,49.27281951904297,130.72699305755214,174.56577048296504,0,0.7954545454545454,3,44
swapped,11,49,758.836145619877,76.6040267944336,77.9218794871276,353.48176898136165,1,0.7272727272727273,3,33
swapped,11,50,681.0073882556352,76.40763854980469,76.48880261527862,3.4584819838966787,3,0.5462184873949579,2,119
swapped,11,51,671.864930199795,81.2879638671875,98.5594731026752,178.74639201279143,0,0.7142857142857143,3,7
swapped,11,52,720.7426597720287,85.74420166015625,88.42205823160698,5.740731173185847,3,0.6956521739130435,3,23
swapped,11,53,774.4984631147541,67.94633483886719,111.99678363255532,358.931030303812,1,0.851063829787234,2,47
swapped,11,54,771.2486392161885,19.347305297851562,19.38479066822922,345.28428721192796,1,0.6060606060606061,3,33
swapped,11,55,731.7971871798155,84.77516174316406,90.62486228264245,353.50873453796936,1,0.5666666666666667,3,30
swapped,11,56,689.1736760373975,77.70562744140625,77.71053810131788,180.47572731957132,3,1.0,1,43
swapped,11,57,635.4705270235655,64.36983489990234,115.55566554209804,175.38002455512077,3,0.8461538461538461,4,26
swapped,11,58,713.5768122438525,65.66787719726562,65.6681585145185,358.6619757971902,0,0.5102040816326531,3,49
swapped,11,59,645.352819223873,7.347744464874268,7.353726397739095,243.38403676987775,1,0.5454545454545454,3,22
swapped,11,60,654.8202484631148,47.805912017822266,47.81826348249578,355.04733005714206,0,0.44,3,50
swapped,11,61,668.1148741675205,57.807247161865234,122.17137809643333,355.09082629601505,2,0.5094339622641509,2,53
swapped,11,62,744.3576219902664,44.78506851196289,44.7862924381203,176.48839955786752,1,0.40625,4,32
swapped,11,63,648.2289318647541,64.67835235595703,115.27907203778955,0.577962924187998,1,0.6727272727272727,2,55
swapped,11,64,687.5816790471312,20.917734146118164,159.0812675338989,355.6971261463822,0,0.5517241379310345,2,58
swapped,11,65,659.2352074795082,54.99716567993164,124.99815783494174,359.32174564732077,0,0.5333333333333333,3,75
swapped,11,66,722.788390112705,82.47612762451172,82.56706224272192,356.1416911793006,2,0.6666666666666666,3,24
swapped,11,67,778.173363857582,79.67076110839844,100.09977511793616,182.42548724279956,0,0.6666666666666666,3,12
swapped,11,68,678.8618724385246,15.605186462402344,164.39359618790445,3.122913018216887,3,0.8809523809523809,3,42
swapped,11,69,720.7725569928278,48.182411193847656,48.21495042630648,351.774795525735,1,0.9642857142857143,2,28
swapped,11,70,723.616162909836,20.404193878173828,20.404354275318973,358.1410252121636,1,0.92,3,50
swapped,11,71,743.6192606941598,30.27630043029785,30.292785230720597,5.299951489388032,1,0.4583333333333333,4,24
swapped,11,72,628.8074570952868,61.82670593261719,61.83295792962919,174.6686043047544,1,0.9285714285714286,2,14
swapped,11,73,710.9905545594262,46.598594665527344,46.616760783020965,172.50937725760923,2,0.7171717171717171,3,99
swapped,11,74,770.1989065701845,82.06881713867188,83.1114563014263,172.58235103494826,0,0.5416666666666666,3,24
swapped,11,75,751.475609951332,39.05388641357422,140.94496656523506,3.2752181769022837,2,0.8382352941176471,3,68
swapped,11,76,668.9242203509222,47.65286636352539,47.66698694861619,355.6221320015029,0,0.5609756097560976,3,41
swapped,11,77,759.405225409836,63.29773712158203,116.24111922638994,354.44012770715057,2,0.609375,2,64
swapped,11,78,678.7775598744877,38.00416564941406,38.01531074973052,185.45588943338618,1,0.43333333333333335,3,30
swapped,11,79,745.860071401127,10.761292457580566,10.809352687198638,5.971648413578524,1,0.7741935483870968,3,31
swapped,11,80,744.2594534451845,76.22452545166016,76.3991759646228,359.4214112874852,1,1.0,1,27
swapped,11,81,778.1540807505123,24.713970184326172,155.23819210091696,344.9814626693737,1,0.7307692307692307,3,26
swapped,11,82,721.81640625,24.383026123046875,155.61695381848295,359.7100003421525,1,0.9056603773584906,3,53
swapped,11,83,745.2659451844262,4.463686943054199,175.53582079928668,254.04533122685044,2,0.6050420168067226,3,119
swapped,11,84,655.3318311347336,72.8493881225586,107.09124522040874,181.61563146484016,0,0.7,2,10
swapped,11,85,642.3603915855533,68.98358917236328,68.98638573159647,175.93862400832342,2,0.56,3,50
swapped,11,86,638.364561987705,87.00983428955078,87.16852721654959,172.65182787007785,0,0.7317073170731707,3,41
swapped,11,87,656.8034948130123,53.1799201965332,126.80743255206188,5.85135579199379,3,0.55,4,40
swapped,11,88,757.528344326332,84.4815673828125,94.18568595415383,179.37038429847905,3,0.5555555555555556,4,27
swapped,11,89,741.3847095927254,23.46516990661621,156.43761482546094,178.31893171427959,1,0.46153846153846156,3,26
swapped,11,90,769.6441550332992,37.97756576538086,142.02165357455885,9.771319624284702,3,0.8470588235294118,2,85
swapped,11,91,750.701195888832,64.14862823486328,115.3317859941966,357.5740095126832,2,0.4634146341463415,4,82
swapped,11,92,753.9727523053278,47.25669479370117,132.56947786047087,183.72741753980438,2,0.6,4,10
swapped,11,93,715.7032290599385,7.303277492523193,7.315097454311994,52.128858853358324,1,0.7857142857142857,3,14
swapped,11,94,697.843469838627,76.57339477539062,103.18003354309786,4.129392377452797,3,0.6216216216216216,3,37
swapped,11,95,723.8994780993852,7.733338832855225,172.2387104900121,2.8770976046540158,2,0.7906976744186046,3,86
swapped,11,96,734.8817078637295,52.192203521728516,127.80562449416882,185.61920166500573,0,0.4,4,15
swapped,11,97,654.2566998591188,34.816619873046875,145.18291278522778,347.5867426323875,1,0.515625,2,64
swapped,11,98,756.7425236936475,55.1246223449707,55.73192918583415,357.8999738429982,3,0.5949367088607594,3,79
swapped,11,99,634.2624071465164,15.181097030639648,15.181272756525761,202.5343289586341,2,0.5102040816326531,4,49
swapped,11,100,631.5846247438525,5.314045429229736,174.6854759980198,325.21246189607905,2,0.5714285714285714,2,35
swapped,11,101,740.158203125,5.656704425811768,5.664550506986,252.44682523682485,2,0.7962962962962963,2,54
swapped,11,102,756.4842389216188,46.56690979003906,46.56704445288246,188.95408303341247,1,0.7121212121212122,3,66
swapped,11,103,768.1670642289959,73.1042709350586,73.29321578287616,180.85929757414095,1,0.7692307692307693,3,13
swapped,11,104,765.5492763831967,24.384435653686523,155.6142750796893,178.63066225600343,0,0.8947368421052632,3,38
swapped,11,105,632.2304287269467,68.96611022949219,111.0247120323081,187.34969820198384,3,0.5588235294117647,3,34
swapped,11,106,647.6908299180328,58.23994064331055,58.27029809580937,358.9821757711368,2,0.8072289156626506,3,83
swapped,11,107,662.9174644595287,41.03751754760742,138.93275493352712,176.3148861980357,3,0.6923076923076923,3,39
swapped,11,108,637.9343061603483,80.61643981933594,99.20046555454499,178.83108631382905,3,0.8888888888888888,2,27
swapped,11,109,677.8204165599385,62.44602584838867,62.44867759946899,357.7512112047751,0,0.5121951219512195,3,41
swapped,11,110,777.8124119492828,5.7437944412231445,5.743989122904453,157.96835768090807,2,0.8125,3,16
swapped,11,111,665.3495213242828,27.621370315551758,152.37786061137325,12.670470552372608,2,0.5576923076923077,2,52
swapped,11,112,661.5076203893443,55.280006408691406,55.288042635535774,355.787748885484,2,0.7241379310344828,3,29
swapped,11,113,769.768530673668,10.325572967529297,10.393300230213686,347.15250448356136,3,0.6521739130434783,4,69
swapped,11,114,699.2393938908812,24.896047592163086,24.896197778234995,178.6560690984831,3,0.6538461538461539,2,26
swapped,11,115,770.885998335041,46.789859771728516,132.93388148872077,179.66665092810555,0,0.5319148936170213,3,47
swapped,11,116,648.0378618084017,28.644287109375,28.64739119919583,174.6175022892788,0,0.5555555555555556,3,45
swapped,11,117,739.3317030609632,63.597225189208984,64.14320806397907,359.29762049843714,0,0.5416666666666666,2,24
swapped,11,118,741.1229428150615,74.10200500488281,74.72349806039625,177.7250877180547,0,0.4444444444444444,3,9
swapped,11,119,654.7160684554303,73.13639068603516,106.77883875603128,188.02370062912058,2,0.7804878048780488,2,41
swapped,11,120,652.2309490266393,28.941049575805664,28.952384419834246,348.48663401989467,1,0.4166666666666667,3,12
swapped,11,121,687.0281682248975,86.02447509765625,93.97405886998149,181.82887030133875,0,0.6153846153846154,2,13
swapped,11,122,741.136278496414,50.82930374145508,129.16715503246778,184.90559798632736,0,0.6363636363636364,2,11
swapped,11,123,700.0193711577868,34.05371856689453,145.9437929430768,13.434213466971746,2,0.5652173913043478,3,23
swapped,11,124,720.8593429815573,13.278424263000488,166.67877233852914,167.28764195092,3,0.6588235294117647,4,85
swapped,11,125,721.468725986168,3.0477914810180664,176.95193734432434,330.5407198549695,2,0.38571428571428573,4,70
swapped,11,126,711.1827532658812,73.0982437133789,73.16576433184645,183.8334478315951,1,0.7115384615384616,3,52
swapped,11,127,681.8054159195697,30.479185104370117,30.487176586907307,173.62914444532748,2,0.8857142857142857,2,35
swapped,11,128,702.8770331711065,50.15584945678711,129.7499037884994,352.73170596359256,2,0.7058823529411765,2,34
swapped,11,129,759.1335008965164,68.68791961669922,68.80169917467569,183.97999842608786,3,0.5714285714285714,4,28
swapped,11,130,770.7746782146517,52.49075698852539,127.50922293158139,181.1750299344865,1,0.47619047619047616,4,21
swapped,11,131,739.9724161116803,28.885753631591797,151.11424696131849,10.62512173693681,3,0.9523809523809523,2,21
swapped,11,132,769.2152119620902,5.7883124351501465,5.788313713270916,163.11743039097848,0,0.6842105263157895,3,19
swapped,11,133,672.860327548668,49.89100646972656,130.0804845282233,353.3688509172408,1,0.972972972972973,2,37
swapped,11,134,684.9425268954918,19.441585540771484,160.55680651365452,351.73359493801354,0,0.3333333333333333,3,18
swapped,11,135,631.751648949795,88.71076965332031,88.7105924808318,353.5705070760577,2,1.0,1,34
swapped,11,136,652.4938124359632,4.6956987380981445,175.30351258675637,130.2343316672848,0,0.9682539682539683,3,63
swapped,11,137,656.5240618596312,3.0112905502319336,3.0120092512809578,157.7625908491806,1,0.49523809523809526,3,105
swapped,11,138,705.191942558914,39.06041717529297,140.93193862646697,184.78116657783278,0,0.8805970149253731,2,67
swapped,11,139,685.4237080558402,38.002742767333984,141.99135689024047,357.8411242341268,1,0.6739130434782609,4,46
swapped,11,140,752.633068647541,25.01482582092285,25.138931701484626,356.5966058310693,1,0.5882352941176471,3,34
swapped,11,141,697.645227651127,80.72171020507812,99.16231785412657,182.59527194516548,0,0.5135135135135135,4,37
swapped,11,142,749.5610991931352,87.82929992675781,88.89942000497831,179.70957167931448,3,0.8888888888888888,3,36
swapped,11,143,657.6707623591188,18.016515731811523,18.020187299948685,183.60516991264782,0,0.6944444444444444,4,36
swapped,11,144,678.8647060706967,74.21644592285156,105.7688408271343,1.2975453693900116,2,1.0,1,20
swapped,11,145,665.8741194928278,84.7220230102539,94.92066181920895,176.8283931054979,2,0.6739130434782609,3,46
swapped,11,146,721.9193215292008,28.596590042114258,28.600920805783485,173.95400333533735,1,0.9333333333333333,2,30
swapped,11,147,644.3728707735655,23.089384078979492,156.9040910444033,350.7133350796226,1,0.8918918918918919,2,37
swapped,11,148,735.103259477459,72.63414001464844,107.29775008855667,357.5539556481099,1,0.5454545454545454,3,44
swapped,11,149,745.9668368980533,77.05165100097656,102.89540606495622,180.9069316442771,0,0.8181818181818182,2,22
swapped,11,150,739.589635630123,79.74661254882812,98.80991443696611,6.14920909485386,1,0.3125,4,16
swapped,11,151,703.2672419313525,85.52516174316406,85.60746670114118,358.383058183386,0,1.0,1,16
swapped,11,152,726.002905673668,11.288352012634277,11.313620364147713,138.6649967494125,1,0.8636363636363636,2,22
swapped,11,153,629.4823258196722,31.7122802734375,31.71849625594113,193.0312129018808,0,0.825,3,40
swapped,11,154,707.0004482581967,23.14577293395996,23.14792260560783,183.37805145001568,2,0.6363636363636364,3,33
