method,num_rso,episode,reset_seed,vector_env_index,step,time_s,mean_U,max_U,p99_U
expected_info_gain_corrected,4000,19,52001,7,3100,15500.0,24.706941604614258,115.36470031738281,85.44477462768549
expected_info_gain_corrected,4000,20,52001,8,3100,15500.0,24.733402252197266,112.09864807128906,83.73168212890621
expected_info_gain_corrected,4000,21,52001,9,3100,15500.0,24.618465423583984,112.62057495117188,84.88615386962887
expected_info_gain_corrected,4000,22,52001,10,3100,15500.0,23.657550811767578,115.63133239746094,81.72348197937006
expected_info_gain_corrected,4000,23,52001,11,3100,15500.0,23.984331130981445,119.76397705078125,81.93038085937495
expected_info_gain_corrected,4000,12,52001,0,3150,15750.0,24.693174362182617,118.61112976074219,82.64651016235351
expected_info_gain_corrected,4000,13,52001,1,3150,15750.0,24.299419403076172,120.2530517578125,82.02574699401855
expected_info_gain_corrected,4000,14,52001,2,3150,15750.0,25.31789779663086,119.99623107910156,82.62670066833495
expected_info_gain_corrected,4000,15,52001,3,3150,15750.0,24.16647720336914,117.03966522216797,82.68673080444336
expected_info_gain_corrected,4000,16,52001,4,3150,15750.0,23.91238021850586,118.75972747802734,83.29347099304194
expected_info_gain_corrected,4000,17,52001,5,3150,15750.0,23.820859909057617,134.3829345703125,81.11696838378906
expected_info_gain_corrected,4000,18,52001,6,3150,15750.0,25.054210662841797,126.08699035644531,84.38066375732413
expected_info_gain_corrected,4000,19,52001,7,3150,15750.0,24.635578155517578,109.24198913574219,82.32042114257808
expected_info_gain_corrected,4000,20,52001,8,3150,15750.0,24.80555534362793,112.24461364746094,82.23469306945796
expected_info_gain_corrected,4000,21,52001,9,3150,15750.0,24.494237899780273,112.76544189453125,84.04698646545401
expected_info_gain_corrected,4000,22,52001,10,3150,15750.0,23.787769317626953,115.79080200195312,81.21387405395501
expected_info_gain_corrected,4000,23,52001,11,3150,15750.0,24.01456642150879,111.15628814697266,81.59462173461914
expected_info_gain_corrected,4000,12,52001,0,3200,16000.0,24.65478515625,118.67062377929688,82.19012809753411
expected_info_gain_corrected,4000,13,52001,1,3200,16000.0,24.367210388183594,112.10064697265625,81.68250358581537
expected_info_gain_corrected,4000,14,52001,2,3200,16000.0,25.49639320373535,108.85433197021484,82.42318099975581
expected_info_gain_corrected,4000,15,52001,3,3200,16000.0,24.054508209228516,117.10358428955078,82.32273262023925
expected_info_gain_corrected,4000,16,52001,4,3200,16000.0,23.968936920166016,118.820068359375,82.63289466857908
expected_info_gain_corrected,4000,17,52001,5,3200,16000.0,23.998172760009766,134.39942932128906,81.23190994262696
expected_info_gain_corrected,4000,18,52001,6,3200,16000.0,25.0617618560791,126.12013244628906,82.27555320739745
expected_info_gain_corrected,4000,19,52001,7,3200,16000.0,24.854585647583008,109.40559387207031,81.64071228027343
expected_info_gain_corrected,4000,20,52001,8,3200,16000.0,24.958162307739258,112.39044189453125,81.44663436889645
expected_info_gain_corrected,4000,21,52001,9,3200,16000.0,24.593505859375,112.91012573242188,83.26397712707517
expected_info_gain_corrected,4000,22,52001,10,3200,16000.0,24.130355834960938,115.95013427734375,81.36193252563471
expected_info_gain_corrected,4000,23,52001,11,3200,16000.0,24.051738739013672,111.33129119873047,81.55541915893554
expected_info_gain_corrected,4000,12,52001,0,3250,16250.0,24.813461303710938,118.73011016845703,81.77291580200193
expected_info_gain_corrected,4000,13,52001,1,3250,16250.0,24.52449607849121,112.25454711914062,81.57620414733886
expected_info_gain_corrected,4000,14,52001,2,3250,16250.0,25.74580192565918,109.00267791748047,82.29606719970702
expected_info_gain_corrected,4000,15,52001,3,3250,16250.0,24.302749633789062,110.0465087890625,82.1763394165039
expected_info_gain_corrected,4000,16,52001,4,3250,16250.0,24.142105102539062,108.36344146728516,82.19741928100584
expected_info_gain_corrected,4000,17,52001,5,3250,16250.0,24.123676300048828,134.41598510742188,81.3109245300293
expected_info_gain_corrected,4000,18,52001,6,3250,16250.0,25.19267463684082,126.15325164794922,82.20922744750975
expected_info_gain_corrected,4000,19,52001,7,3250,16250.0,25.12030029296875,109.56903076171875,81.93496253967284
expected_info_gain_corrected,4000,20,52001,8,3250,16250.0,25.102445602416992,112.53602600097656,81.7045319366455
expected_info_gain_corrected,4000,21,52001,9,3250,16250.0,24.815387725830078,113.05470275878906,83.40531784057613
expected_info_gain_corrected,4000,22,52001,10,3250,16250.0,24.289918899536133,116.0308609008789,81.20441993713376
expected_info_gain_corrected,4000,23,52001,11,3250,16250.0,24.258853912353516,111.5059585571289,81.7827480316162
expected_info_gain_corrected,4000,12,52001,0,3300,16500.0,25.106082916259766,118.7896728515625,82.12666328430176
expected_info_gain_corrected,4000,13,52001,1,3300,16500.0,24.68690299987793,112.40861511230469,81.54137977600097
expected_info_gain_corrected,4000,14,52001,2,3300,16500.0,25.94425392150879,109.15087890625,82.41900276184079
expected_info_gain_corrected,4000,15,52001,3,3300,16500.0,24.447675704956055,110.19303894042969,82.20630157470703
expected_info_gain_corrected,4000,16,52001,4,3300,16500.0,24.30777359008789,106.54520416259766,82.45729377746581
expected_info_gain_corrected,4000,17,52001,5,3300,16500.0,24.36328125,134.4322967529297,81.53888679504394
expected_info_gain_corrected,4000,18,52001,6,3300,16500.0,25.367136001586914,126.1862564086914,82.39873016357421
expected_info_gain_corrected,4000,19,52001,7,3300,16500.0,25.313100814819336,109.73233032226562,82.161636428833
expected_info_gain_corrected,4000,20,52001,8,3300,16500.0,25.266931533813477,112.68144226074219,81.83761848449706
expected_info_gain_corrected,4000,21,52001,9,3300,16500.0,24.962141036987305,113.19920349121094,83.54387199401855
expected_info_gain_corrected,4000,22,52001,10,3300,16500.0,24.517789840698242,116.09706115722656,81.31829719543457
expected_info_gain_corrected,4000,23,52001,11,3300,16500.0,24.40389060974121,111.68022155761719,81.7050197601318
expected_info_gain_corrected,4000,12,52001,0,3350,16750.0,25.242046356201172,118.84931945800781,82.40256782531736
expected_info_gain_corrected,4000,13,52001,1,3350,16750.0,24.85209846496582,112.5627670288086,81.83764877319334
expected_info_gain_corrected,4000,14,52001,2,3350,16750.0,26.051795959472656,109.29891204833984,82.72367599487302
expected_info_gain_corrected,4000,15,52001,3,3350,16750.0,24.622217178344727,110.33963775634766,82.38512313842772
expected_info_gain_corrected,4000,16,52001,4,3350,16750.0,24.49676513671875,106.6960678100586,82.62786827087402
expected_info_gain_corrected,4000,17,52001,5,3350,16750.0,24.598974227905273,134.44859313964844,81.77216102600096
expected_info_gain_corrected,4000,18,52001,6,3350,16750.0,25.456289291381836,126.21903991699219,82.68366172790527
expected_info_gain_corrected,4000,19,52001,7,3350,16750.0,25.503633499145508,109.8954086303711,82.3763529205322
expected_info_gain_corrected,4000,20,52001,8,3350,16750.0,25.449844360351562,112.8265380859375,82.06636360168456
expected_info_gain_corrected,4000,21,52001,9,3350,16750.0,25.13641929626465,113.34347534179688,83.7204930114746
expected_info_gain_corrected,4000,22,52001,10,3350,16750.0,24.750539779663086,116.1629638671875,81.72338958740234
expected_info_gain_corrected,4000,23,52001,11,3350,16750.0,24.53306770324707,111.76679992675781,82.14139701843258
expected_info_gain_corrected,4000,12,52001,0,3400,17000.0,25.46122932434082,118.90908813476562,82.66173347473143
expected_info_gain_corrected,4000,13,52001,1,3400,17000.0,24.999454498291016,112.71699523925781,82.06137916564941
expected_info_gain_corrected,4000,14,52001,2,3400,17000.0,26.26854705810547,109.44672393798828,83.02318222045893
expected_info_gain_corrected,4000,15,52001,3,3400,17000.0,24.693378448486328,110.4862289428711,82.5035690307617
expected_info_gain_corrected,4000,16,52001,4,3400,17000.0,24.67889404296875,106.84684753417969,82.81562004089353
expected_info_gain_corrected,4000,17,52001,5,3400,17000.0,24.860624313354492,134.46481323242188,82.10061553955077
expected_info_gain_corrected,4000,18,52001,6,3400,17000.0,25.637378692626953,126.25175476074219,83.1395301818847
expected_info_gain_corrected,4000,19,52001,7,3400,17000.0,25.59299087524414,110.05831146240234,82.78019874572752
expected_info_gain_corrected,4000,20,52001,8,3400,17000.0,25.633865356445312,112.971435546875,82.1167778015136
expected_info_gain_corrected,4000,21,52001,9,3400,17000.0,25.28516387939453,113.48758697509766,83.89692245483397
expected_info_gain_corrected,4000,22,52001,10,3400,17000.0,24.900428771972656,116.22871398925781,82.14388984680173
expected_info_gain_corrected,4000,23,52001,11,3400,17000.0,24.908056259155273,111.85037994384766,82.42862731933592
expected_info_gain_corrected,4000,12,52001,0,3450,17250.0,25.586042404174805,118.96895599365234,82.96949707031249
expected_info_gain_corrected,4000,13,52001,1,3450,17250.0,25.268611907958984,112.87100982666016,82.36833374023438
expected_info_gain_corrected,4000,14,52001,2,3450,17250.0,26.315250396728516,109.59437561035156,83.31579376220698
expected_info_gain_corrected,4000,15,52001,3,3450,17250.0,24.95518684387207,110.63273620605469,82.41189208984372
expected_info_gain_corrected,4000,16,52001,4,3450,17250.0,24.96733283996582,106.99751281738281,82.99541290283202
expected_info_gain_corrected,4000,17,52001,5,3450,17250.0,25.065616607666016,134.48101806640625,82.30807487487793
expected_info_gain_corrected,4000,18,52001,6,3450,17250.0,25.71975326538086,126.28424072265625,83.45214118957512
expected_info_gain_corrected,4000,19,52001,7,3450,17250.0,25.84060287475586,110.22101593017578,83.0209073638916
expected_info_gain_corrected,4000,20,52001,8,3450,17250.0,25.767601013183594,113.11590576171875,82.31024124145506
expected_info_gain_corrected,4000,21,52001,9,3450,17250.0,25.50832748413086,113.63151550292969,84.17019981384273
expected_info_gain_corrected,4000,22,52001,10,3450,17250.0,25.071636199951172,116.29425048828125,82.33156211853023
expected_info_gain_corrected,4000,23,52001,11,3450,17250.0,25.00141716003418,111.93364715576172,82.00830085754394
expected_info_gain_corrected,4000,12,52001,0,3500,17500.0,25.724546432495117,119.02871704101562,83.36345970153806
expected_info_gain_corrected,4000,13,52001,1,3500,17500.0,25.363277435302734,113.02482604980469,82.54335762023925
expected_info_gain_corrected,4000,14,52001,2,3500,17500.0,26.38623809814453,102.62397003173828,83.34052124023434
expected_info_gain_corrected,4000,15,52001,3,3500,17500.0,24.994884490966797,110.77913665771484,82.6531004333496
expected_info_gain_corrected,4000,16,52001,4,3500,17500.0,25.126522064208984,107.1479263305664,83.22914970397942
expected_info_gain_corrected,4000,17,52001,5,3500,17500.0,25.31475067138672,134.49752807617188,82.58451133728028
expected_info_gain_corrected,4000,18,52001,6,3500,17500.0,25.823177337646484,126.3166732788086,83.68488739013671
expected_info_gain_corrected,4000,19,52001,7,3500,17500.0,25.919639587402344,110.38351440429688,83.1983696746826
expected_info_gain_corrected,4000,20,52001,8,3500,17500.0,25.907211303710938,113.26020050048828,82.40717468261717
expected_info_gain_corrected,4000,21,52001,9,3500,17500.0,25.598278045654297,113.775390625,84.28387176513667
expected_info_gain_corrected,4000,22,52001,10,3500,17500.0,25.42470932006836,116.35958862304688,82.45543731689449
expected_info_gain_corrected,4000,23,52001,11,3500,17500.0,25.10612678527832,112.01666259765625,82.1474404144287
expected_info_gain_corrected,4000,12,52001,0,3550,17750.0,25.961729049682617,119.08863830566406,83.72422569274902
expected_info_gain_corrected,4000,13,52001,1,3550,17750.0,25.542800903320312,113.17837524414062,82.15267684936516
expected_info_gain_corrected,4000,14,52001,2,3550,17750.0,26.653959274291992,102.75909423828125,83.52261390686033
expected_info_gain_corrected,4000,15,52001,3,3550,17750.0,25.1965274810791,110.92533874511719,82.73600120544431
expected_info_gain_corrected,4000,16,52001,4,3550,17750.0,25.393245697021484,107.29826354980469,83.35058662414549
expected_info_gain_corrected,4000,17,52001,5,3550,17750.0,25.43451690673828,134.51416015625,82.89146560668945
expected_info_gain_corrected,4000,18,52001,6,3550,17750.0,26.078369140625,126.34893035888672,83.9285919189453
expected_info_gain_corrected,4000,19,52001,7,3550,17750.0,26.26068115234375,110.5457763671875,82.99635711669914
expected_info_gain_corrected,4000,20,52001,8,3550,17750.0,26.193723678588867,113.40435028076172,82.90385063171387
expected_info_gain_corrected,4000,21,52001,9,3550,17750.0,25.754491806030273,113.91908264160156,84.45949989318842
expected_info_gain_corrected,4000,22,52001,10,3550,17750.0,25.572223663330078,116.42510986328125,82.87507148742675
expected_info_gain_corrected,4000,23,52001,11,3550,17750.0,25.446529388427734,112.09942626953125,81.77724632263178
expected_info_gain_corrected,4000,12,52001,0,3599,17995.0,26.076738357543945,119.14714813232422,83.8967022705078
expected_info_gain_corrected,4000,13,52001,1,3599,17995.0,25.833477020263672,113.32850646972656,81.87321968078606
expected_info_gain_corrected,4000,14,52001,2,3599,17995.0,26.774677276611328,102.89051055908203,83.73851188659667
expected_info_gain_corrected,4000,15,52001,3,3599,17995.0,25.537919998168945,111.06843566894531,83.05935455322262
expected_info_gain_corrected,4000,16,52001,4,3599,17995.0,25.545745849609375,107.44551086425781,82.70127876281727
expected_info_gain_corrected,4000,17,52001,5,3599,17995.0,25.624065399169922,134.53067016601562,82.81049140930172
expected_info_gain_corrected,4000,18,52001,6,3599,17995.0,26.344999313354492,126.38040161132812,82.77294372558592
expected_info_gain_corrected,4000,19,52001,7,3599,17995.0,26.424583435058594,110.7047119140625,83.09410171508783
expected_info_gain_corrected,4000,20,52001,8,3599,17995.0,26.384357452392578,113.54534912109375,82.1644559478759
expected_info_gain_corrected,4000,21,52001,9,3599,17995.0,25.948406219482422,111.67591094970703,84.63070938110346
expected_info_gain_corrected,4000,22,52001,10,3599,17995.0,25.81104278564453,116.48937225341797,83.05001098632809
expected_info_gain_corrected,4000,23,52001,11,3599,17995.0,25.690244674682617,112.18017578125,82.38028778076168
expected_info_gain_corrected,4000,12,52001,0,3600,18000.0,26.08360481262207,119.14834594726562,83.90021194458006
expected_info_gain_corrected,4000,13,52001,1,3600,18000.0,25.829851150512695,113.33155822753906,81.87684959411614
expected_info_gain_corrected,4000,14,52001,2,3600,18000.0,26.746219635009766,102.89318084716797,83.74205070495604
expected_info_gain_corrected,4000,15,52001,3,3600,18000.0,25.51371955871582,111.07136535644531,83.06292327880857
expected_info_gain_corrected,4000,16,52001,4,3600,18000.0,25.564117431640625,107.4485092163086,82.90298004150382
expected_info_gain_corrected,4000,17,52001,5,3600,18000.0,25.64430809020996,134.53102111816406,82.81406326293941
expected_info_gain_corrected,4000,18,52001,6,3600,18000.0,26.35824203491211,126.38105010986328,82.77883369445799
expected_info_gain_corrected,4000,19,52001,7,3600,18000.0,26.425458908081055,110.70793914794922,83.09764167785639
expected_info_gain_corrected,4000,20,52001,8,3600,18000.0,26.404062271118164,113.5482177734375,82.17031593322746
expected_info_gain_corrected,4000,21,52001,9,3600,18000.0,25.967405319213867,111.67884063720703,84.63420379638666
expected_info_gain_corrected,4000,22,52001,10,3600,18000.0,25.839824676513672,116.49068450927734,83.05357231140133
expected_info_gain_corrected,4000,23,52001,11,3600,18000.0,25.68852996826172,112.18182373046875,82.38608688354488
expected_info_gain_corrected,4000,24,52002,0,0,0.0,20.016319274902344,37.22316360473633,32.88256038665771
expected_info_gain_corrected,4000,25,52002,1,0,0.0,19.98134994506836,36.144065856933594,32.53176151275633
expected_info_gain_corrected,4000,26,52002,2,0,0.0,19.989694595336914,36.32912063598633,32.57373023986816
expected_info_gain_corrected,4000,27,52002,3,0,0.0,19.886262893676758,35.49671936035156,32.91414718627929
expected_info_gain_corrected,4000,28,52002,4,0,0.0,20.171863555908203,36.358219146728516,32.722292594909625
expected_info_gain_corrected,4000,29,52002,5,0,0.0,19.966106414794922,35.48635482788086,32.44464984893798
expected_info_gain_corrected,4000,30,52002,6,0,0.0,19.844999313354492,36.48236846923828,32.63341888427734
expected_info_gain_corrected,4000,31,52002,7,0,0.0,19.968605041503906,36.249481201171875,32.575319671630844
expected_info_gain_corrected,4000,32,52002,8,0,0.0,20.058692932128906,36.094398498535156,32.68327041625976
expected_info_gain_corrected,4000,33,52002,9,0,0.0,19.973430633544922,36.04499053955078,32.90449581146238
expected_info_gain_corrected,4000,34,52002,10,0,0.0,19.97861671447754,35.337486267089844,32.45843540191649
expected_info_gain_corrected,4000,35,52002,11,0,0.0,20.029356002807617,34.612884521484375,32.42450412750243
expected_info_gain_corrected,4000,24,52002,0,50,250.0,19.846555709838867,35.73392868041992,32.810929718017576
expected_info_gain_corrected,4000,25,52002,1,50,250.0,19.71713638305664,36.15785217285156,32.65184520721435
expected_info_gain_corrected,4000,26,52002,2,50,250.0,19.807893753051758,35.39768981933594,32.542129783630365
expected_info_gain_corrected,4000,27,52002,3,50,250.0,19.7484188079834,36.75029373168945,32.269108238220205
expected_info_gain_corrected,4000,28,52002,4,50,250.0,19.96894073486328,36.358585357666016,33.007334518432614
expected_info_gain_corrected,4000,29,52002,5,50,250.0,19.886354446411133,36.504608154296875,32.53471611022949
expected_info_gain_corrected,4000,30,52002,6,50,250.0,19.67709732055664,35.79199981689453,32.7044952392578
expected_info_gain_corrected,4000,31,52002,7,50,250.0,19.8923282623291,36.20735168457031,32.64203510284424
expected_info_gain_corrected,4000,32,52002,8,50,250.0,19.866743087768555,35.60606002807617,32.42330463409424
expected_info_gain_corrected,4000,33,52002,9,50,250.0,19.851327896118164,35.589744567871094,33.03105533599852
expected_info_gain_corrected,4000,34,52002,10,50,250.0,19.85997200012207,35.76350021362305,32.741475067138666
expected_info_gain_corrected,4000,35,52002,11,50,250.0,19.82961654663086,34.995853424072266,32.631675949096675
expected_info_gain_corrected,4000,24,52002,0,100,500.0,19.388378143310547,35.808982849121094,32.82058654785156
expected_info_gain_corrected,4000,25,52002,1,100,500.0,19.183698654174805,34.787933349609375,32.66200790405272
expected_info_gain_corrected,4000,26,52002,2,100,500.0,19.246646881103516,34.86885452270508,32.48682987213133
expected_info_gain_corrected,4000,27,52002,3,100,500.0,19.3314266204834,36.803253173828125,32.443759765624996
expected_info_gain_corrected,4000,28,52002,4,100,500.0,19.40663719177246,35.63926696777344,32.49989898681639
expected_info_gain_corrected,4000,29,52002,5,100,500.0,19.40149688720703,35.69301986694336,32.472845764160155
expected_info_gain_corrected,4000,30,52002,6,100,500.0,19.134700775146484,35.26996612548828,32.562308616638184
expected_info_gain_corrected,4000,31,52002,7,100,500.0,19.32368278503418,35.54684066772461,32.445382575988766
expected_info_gain_corrected,4000,32,52002,8,100,500.0,19.365177154541016,34.47990798950195,32.47570007324218
expected_info_gain_corrected,4000,33,52002,9,100,500.0,19.327713012695312,35.609352111816406,32.761803703308104
expected_info_gain_corrected,4000,34,52002,10,100,500.0,19.477563858032227,36.44377899169922,32.76710998535155
expected_info_gain_corrected,4000,35,52002,11,100,500.0,19.313838958740234,34.80906677246094,32.77734336853026
expected_info_gain_corrected,4000,24,52002,0,150,750.0,18.378995895385742,34.10698318481445,30.525678977966308
expected_info_gain_corrected,4000,25,52002,1,150,750.0,18.216808319091797,32.917991638183594,30.4590783500671
expected_info_gain_corrected,4000,26,52002,2,150,750.0,18.222671508789062,33.02838134765625,30.267526702880858
expected_info_gain_corrected,4000,27,52002,3,150,750.0,18.305437088012695,33.98666763305664,30.091653633117673
expected_info_gain_corrected,4000,28,52002,4,150,750.0,18.32666015625,33.29335403442383,30.236901550292963
expected_info_gain_corrected,4000,29,52002,5,150,750.0,18.384498596191406,33.2059326171875,30.607973136901855
expected_info_gain_corrected,4000,30,52002,6,150,750.0,18.155378341674805,33.4471435546875,30.272281894683815
expected_info_gain_corrected,4000,31,52002,7,150,750.0,18.293806076049805,32.661903381347656,30.15216987609863
expected_info_gain_corrected,4000,32,52002,8,150,750.0,18.334352493286133,32.87298583984375,30.513865776062012
expected_info_gain_corrected,4000,33,52002,9,150,750.0,18.254714965820312,32.87312698364258,30.512474899291984
expected_info_gain_corrected,4000,34,52002,10,150,750.0,18.491100311279297,33.37405014038086,30.702031211853015
expected_info_gain_corrected,4000,35,52002,11,150,750.0,18.342439651489258,33.03537368774414,30.62155418395994
expected_info_gain_corrected,4000,24,52002,0,200,1000.0,19.401472091674805,36.50110626220703,32.354351081848144
expected_info_gain_corrected,4000,25,52002,1,200,1000.0,19.130157470703125,35.94658660888672,32.19128364562988
expected_info_gain_corrected,4000,26,52002,2,200,1000.0,19.162349700927734,36.1089973449707,31.748318405151352
expected_info_gain_corrected,4000,27,52002,3,200,1000.0,19.34107780456543,35.919925689697266,31.99673002243042
expected_info_gain_corrected,4000,28,52002,4,200,1000.0,19.291488647460938,35.9706916809082,32.42497566223145
expected_info_gain_corrected,4000,29,52002,5,200,1000.0,19.360671997070312,36.95999526977539,32.62594772338867
expected_info_gain_corrected,4000,30,52002,6,200,1000.0,19.105087280273438,37.49676513671875,32.19430507659912
expected_info_gain_corrected,4000,31,52002,7,200,1000.0,19.2546329498291,36.703269958496094,32.08668586730957
expected_info_gain_corrected,4000,32,52002,8,200,1000.0,19.29493522644043,36.117279052734375,32.28624065399169
expected_info_gain_corrected,4000,33,52002,9,200,1000.0,19.181522369384766,36.340370178222656,32.302404289245594
expected_info_gain_corrected,4000,34,52002,10,200,1000.0,19.345653533935547,36.210533142089844,32.4078632736206
expected_info_gain_corrected,4000,35,52002,11,200,1000.0,19.299760818481445,36.64879608154297,32.250413932800235
expected_info_gain_corrected,4000,24,52002,0,250,1250.0,24.330039978027344,48.610286712646484,43.31014030456543
expected_info_gain_corrected,4000,25,52002,1,250,1250.0,24.0904598236084,48.93498229980469,43.18482555389402
expected_info_gain_corrected,4000,26,52002,2,250,1250.0,24.07249641418457,49.533119201660156,42.70482757568357
expected_info_gain_corrected,4000,27,52002,3,250,1250.0,24.29289436340332,48.41149139404297,42.877680397033686
expected_info_gain_corrected,4000,28,52002,4,250,1250.0,24.211135864257812,48.96559143066406,43.24592514038083
expected_info_gain_corrected,4000,29,52002,5,250,1250.0,24.31106185913086,49.83966827392578,43.461521682739246
expected_info_gain_corrected,4000,30,52002,6,250,1250.0,23.950538635253906,50.72035598754883,42.75609783172606
expected_info_gain_corrected,4000,31,52002,7,250,1250.0,24.19182014465332,48.19230651855469,42.89880279541014
expected_info_gain_corrected,4000,32,52002,8,250,1250.0,24.226327896118164,49.5875358581543,42.97209453582764
expected_info_gain_corrected,4000,33,52002,9,250,1250.0,24.148340225219727,49.70119857788086,43.151016159057555
expected_info_gain_corrected,4000,34,52002,10,250,1250.0,24.3631649017334,48.72114181518555,43.09754352569577
expected_info_gain_corrected,4000,35,52002,11,250,1250.0,24.283706665039062,49.65789794921875,42.955446281433076
expected_info_gain_corrected,4000,24,52002,0,300,1500.0,29.98369789123535,60.70295715332031,55.76359905242919
expected_info_gain_corrected,4000,25,52002,1,300,1500.0,29.695499420166016,63.4316291809082,55.47979534149169
expected_info_gain_corrected,4000,26,52002,2,300,1500.0,29.719581604003906,63.96611785888672,55.34386604309081
expected_info_gain_corrected,4000,27,52002,3,300,1500.0,29.759923934936523,62.09084701538086,55.53510532379147
expected_info_gain_corrected,4000,28,52002,4,300,1500.0,29.936899185180664,63.25648498535156,55.93858810424804
expected_info_gain_corrected,4000,29,52002,5,300,1500.0,30.01007843017578,63.1400032043457,55.99665752410887
expected_info_gain_corrected,4000,30,52002,6,300,1500.0,29.235754013061523,62.57643127441406,55.40341621398924
expected_info_gain_corrected,4000,31,52002,7,300,1500.0,29.86818504333496,62.43010330200195,54.858542785644524
expected_info_gain_corrected,4000,32,52002,8,300,1500.0,29.880857467651367,64.09766387939453,55.71125591278075
expected_info_gain_corrected,4000,33,52002,9,300,1500.0,29.86327362060547,64.49274444580078,55.53498435974121
expected_info_gain_corrected,4000,34,52002,10,300,1500.0,30.06719398498535,62.72271728515625,55.401506881713864
expected_info_gain_corrected,4000,35,52002,11,300,1500.0,30.000459671020508,64.06770324707031,55.555223007202144
expected_info_gain_corrected,4000,24,52002,0,350,1750.0,35.46770477294922,73.64727783203125,68.09200317382812
expected_info_gain_corrected,4000,25,52002,1,350,1750.0,34.9756965637207,77.1489486694336,67.45493484497071
expected_info_gain_corrected,4000,26,52002,2,350,1750.0,34.84200668334961,77.47642517089844,66.56682914733885
expected_info_gain_corrected,4000,27,52002,3,350,1750.0,35.18072509765625,75.85501861572266,67.65581909179684
expected_info_gain_corrected,4000,28,52002,4,350,1750.0,35.01552200317383,75.87791442871094,67.89078742980956
expected_info_gain_corrected,4000,29,52002,5,350,1750.0,35.328304290771484,76.65233612060547,67.4939263153076
expected_info_gain_corrected,4000,30,52002,6,350,1750.0,34.39186477661133,75.9837417602539,67.64947456359863
expected_info_gain_corrected,4000,31,52002,7,350,1750.0,35.14574432373047,75.93470001220703,66.67165138244626
expected_info_gain_corrected,4000,32,52002,8,350,1750.0,35.08876419067383,77.59166717529297,67.4177827453613
expected_info_gain_corrected,4000,33,52002,9,350,1750.0,35.11928939819336,78.43350219726562,67.38822784423826
expected_info_gain_corrected,4000,34,52002,10,350,1750.0,35.621742248535156,76.2641830444336,66.9452291870117
expected_info_gain_corrected,4000,35,52002,11,350,1750.0,35.31602478027344,77.83285522460938,67.48242126464842
expected_info_gain_corrected,4000,24,52002,0,400,2000.0,39.9862060546875,82.52950286865234,77.35144859313964
expected_info_gain_corrected,4000,25,52002,1,400,2000.0,39.25944519042969,85.29500579833984,77.00087440490718
expected_info_gain_corrected,4000,26,52002,2,400,2000.0,39.32719802856445,85.50675201416016,76.1039830780029
expected_info_gain_corrected,4000,27,52002,3,400,2000.0,39.5543212890625,84.30087280273438,77.35929344177245
expected_info_gain_corrected,4000,28,52002,4,400,2000.0,39.468387603759766,82.84884643554688,77.17571533203123
expected_info_gain_corrected,4000,29,52002,5,400,2000.0,39.972110748291016,84.7586441040039,77.38609321594238
expected_info_gain_corrected,4000,30,52002,6,400,2000.0,38.58003234863281,84.22584533691406,77.34160697937011
expected_info_gain_corrected,4000,31,52002,7,400,2000.0,39.86835861206055,82.00128173828125,76.8249412536621
expected_info_gain_corrected,4000,32,52002,8,400,2000.0,39.583717346191406,85.87814331054688,77.00064376831054
expected_info_gain_corrected,4000,33,52002,9,400,2000.0,39.54637908935547,82.78868103027344,77.13605163574216
expected_info_gain_corrected,4000,34,52002,10,400,2000.0,40.429237365722656,84.53053283691406,77.13167419433593
expected_info_gain_corrected,4000,35,52002,11,400,2000.0,40.158477783203125,86.07461547851562,76.4134789276123
expected_info_gain_corrected,4000,24,52002,0,450,2250.0,43.80189895629883,93.81049346923828,84.6401844024658
expected_info_gain_corrected,4000,25,52002,1,450,2250.0,43.1415901184082,98.16615295410156,84.34923187255859
expected_info_gain_corrected,4000,26,52002,2,450,2250.0,42.963279724121094,94.65056610107422,84.15136856079094
expected_info_gain_corrected,4000,27,52002,3,450,2250.0,43.354652404785156,96.62556457519531,85.09333717346189
expected_info_gain_corrected,4000,28,52002,4,450,2250.0,43.31871032714844,95.14974212646484,85.60067436218262
expected_info_gain_corrected,4000,29,52002,5,450,2250.0,43.8782958984375,94.66627502441406,85.38529457092284
expected_info_gain_corrected,4000,30,52002,6,450,2250.0,42.17795181274414,94.42575073242188,84.90011749267576
expected_info_gain_corrected,4000,31,52002,7,450,2250.0,43.7008056640625,93.54203033447266,84.45301284790038
expected_info_gain_corrected,4000,32,52002,8,450,2250.0,43.235816955566406,95.68301391601562,84.6043032836914
expected_info_gain_corrected,4000,33,52002,9,450,2250.0,43.4223747253418,94.366455078125,85.25922828674315
expected_info_gain_corrected,4000,34,52002,10,450,2250.0,44.19350814819336,97.0953369140625,84.73638160705566
expected_info_gain_corrected,4000,35,52002,11,450,2250.0,43.814762115478516,99.59603881835938,84.3285200500488
expected_info_gain_corrected,4000,24,52002,0,500,2500.0,47.386539459228516,108.7634048461914,95.7122583770751
expected_info_gain_corrected,4000,25,52002,1,500,2500.0,46.639888763427734,108.02979278564453,95.66226562499993
expected_info_gain_corrected,4000,26,52002,2,500,2500.0,46.5372200012207,108.94769287109375,95.27272956848144
expected_info_gain_corrected,4000,27,52002,3,500,2500.0,47.20490646362305,109.20770263671875,96.55842834472651
