condition,episode,step,time_hours,agent,sensor_type,sensor_type_label,rso,rso_x_km,rso_y_km,rso_z_km,geocentric_radius_km,geocentric_altitude_km,geocentric_latitude_deg,geocentric_longitude_deg,azimuth_deg,elevation_deg,slant_range_km,information_gain,preferred_range,in_crossover_band
correct,3,2232,3.1,0,0,Type A (near),11,7033.705078125,-240.52076721191406,783.900634765625,7081.3386849301005,710.3386849301005,6.355640099804137,358.04150770924787,11.144859199231725,24.478916631701136,1425.1771600308418,0.06614619493484497,True,False
correct,3,2232,3.1,1,0,Type A (near),198,6954.255859375,-126.86143493652344,1269.15380859375,7070.255990499474,699.2559904994741,10.340990630585823,358.9549106579986,321.9954512843662,32.34623758799124,1175.8506788731509,0.04544375464320183,True,False
correct,3,2232,3.1,2,1,Type B (far),183,6672.99609375,1378.2154541015625,2127.0908203125,7138.1279102426315,767.1279102426315,17.33691849903708,11.669570284777238,19.32616583881501,4.516481839695273,2756.364804752057,0.058817170560359955,True,False
correct,4,2232,3.1,0,0,Type A (near),144,6966.52587890625,817.2562255859375,700.56494140625,7049.1972448539855,678.1972448539855,5.7035976505028945,6.690893733666281,47.80534712716393,14.550860179748716,1814.5565513090332,0.02099822275340557,True,True
correct,4,2232,3.1,2,1,Type B (far),174,6736.60693359375,-740.21484375,-1914.11328125,7042.273826407836,671.2738264078362,-15.771602059381323,353.72952452596394,219.9170891675444,12.423707717515352,1928.2357222575558,0.8017963767051697,True,True
correct,4,2232,3.1,3,1,Type B (far),196,6504.595703125,35.0537109375,2751.852783203125,7062.838506166306,691.8385061663057,22.93111788024949,0.3087678838189899,12.032996412746844,7.087480292820581,2362.245059738587,0.056808434426784515,True,False
correct,5,2232,3.1,1,0,Type A (near),83,7001.5654296875,-65.11474609375,1385.10009765625,7137.55284932317,766.5528493231704,11.18970692724348,359.4671630767867,328.26740373251505,33.20404890667022,1257.4076777586565,0.029898572713136673,True,False
correct,5,2232,3.1,2,1,Type B (far),171,6735.56396484375,1477.8990478515625,1641.8758544921875,7088.565711179283,717.5657111792834,13.39265168769058,12.375567966643736,25.416738555230875,7.788453804835092,2362.0788718726362,0.05942182242870331,True,False
correct,5,2232,3.1,3,1,Type B (far),103,6260.8564453125,456.7425537109375,3316.904296875,7099.914880039711,728.9148800397106,27.851089638401525,4.1724553096977175,17.241591472902545,1.1223708669293997,3011.242186848582,0.03488726541399956,True,False
correct,0,2233,3.1013888888888888,0,0,Type A (near),29,6976.65185546875,373.4774169921875,717.9005126953125,7023.427769938757,652.4277699387567,5.866741270988324,3.064259811280266,35.60791441683321,18.56481579816602,1556.7582641773256,0.07576943933963776,True,False
correct,0,2233,3.1013888888888888,1,0,Type A (near),119,6646.2998046875,370.8349609375,2256.68701171875,7028.759202796943,657.7592027969431,18.72733035376746,3.1935469580008964,356.9986012643903,13.396974726129036,1839.4003804144425,0.09293042123317719,True,True
correct,0,2233,3.1013888888888888,3,1,Type B (far),53,6258.14404296875,87.1954345703125,3266.505859375,7059.888840179168,688.8888401791683,27.560512726006234,0.798256976446685,10.504434795170216,1.5655650254224245,2872.6887886469767,0.0524287149310112,True,False
correct,1,2233,3.1013888888888888,0,0,Type A (near),79,6985.984375,1107.6654052734375,156.74093627929688,7074.988908746743,703.9889087467427,1.2694477731833556,9.009554174470123,68.19282477012426,16.037239798724595,1784.459245236519,0.04007638990879059,True,True
correct,1,2233,3.1013888888888888,1,0,Type A (near),77,6873.18896484375,-252.34552001953125,1602.452880859375,7062.029456416783,691.0294564167834,13.11528328258981,357.8973599858328,326.8969052186409,22.806813689174867,1452.3456260761075,0.06808533519506454,True,False
correct,1,2233,3.1013888888888888,2,1,Type B (far),10,6893.61865234375,1137.0123291015625,1443.5498046875,7134.326261048337,763.3262610483371,11.673749193789549,9.365867448938184,18.745390969145713,12.949609448920294,2086.1701619484597,0.808824360370636,True,False
correct,1,2233,3.1013888888888888,3,1,Type B (far),23,7018.98974609375,281.05712890625,-669.79052734375,7056.474297834411,685.4742978344111,-5.44663367246998,2.293034960114307,146.31519624048883,21.52442102329218,1492.3925089483505,0.10904239863157272,False,False
correct,2,2233,3.1013888888888888,0,0,Type A (near),145,6979.40625,657.5803833007812,858.5712890625,7062.69553509448,691.69553509448,6.982388519068281,5.382361443008326,40.48177229827439,14.912128039836606,1821.7136541028935,0.02848600409924984,True,True
correct,2,2233,3.1013888888888888,1,0,Type A (near),109,6867.44580078125,654.6778564453125,1419.770751953125,7043.1643393072545,672.1643393072545,11.629448788898648,5.445585532492212,10.541272563540181,32.567609267548995,1128.794738742023,0.15306538343429565,True,False
correct,2,2233,3.1013888888888888,3,1,Type B (far),228,6547.50634765625,190.5421142578125,2543.073486328125,7026.618562777533,655.618562777533,21.21815404649282,1.6669214238595342,17.256838882131063,8.060721745129246,2202.0929679096635,0.050590019673109055,True,False
correct,3,2233,3.1013888888888888,1,0,Type A (near),198,6947.64990234375,-119.9608154296875,1305.408203125,7070.241886920257,699.2418869202565,10.63980414030687,359.0108071630591,323.5893130141854,31.568021848707684,1194.9251350790562,0.041679106652736664,True,False
correct,3,2233,3.1013888888888888,2,1,Type B (far),156,6621.5048828125,880.7000122070312,2154.77099609375,7018.760394130725,647.7603941307252,17.878628349232176,7.576216492918793,9.054586610552223,2.795094954168531,2650.7204457051957,0.039712827652692795,True,False
correct,3,2233,3.1013888888888888,3,1,Type B (far),179,6861.2783203125,1579.5296630859375,-86.873291015625,7041.278372145968,670.2783721459682,-0.706916976013531,12.964150194402535,105.1555060154558,9.100399082877365,2155.455444654021,0.06447914242744446,True,False
correct,4,2233,3.1013888888888888,0,0,Type A (near),144,6960.859375,839.23046875,730.5751953125,7049.227697713391,678.2276977133906,5.948761531254743,6.874638889142863,47.570339424842444,13.99424420640121,1846.9039604337142,0.018913140520453453,True,True
correct,4,2233,3.1013888888888888,1,0,Type A (near),142,6521.689453125,499.2835693359375,2639.7041015625,7053.350632813924,682.3506328139238,21.977857463950222,4.377876110428521,1.1351565572061826,8.819217182955317,2203.5018675413544,0.02069811150431633,False,False
correct,4,2233,3.1013888888888888,2,1,Type B (far),230,6415.08056640625,-1360.61279296875,-2453.0869140625,7001.582767761732,630.5827677617317,-20.50944402404208,348.0252510641616,221.95875058164324,1.8948195367090594,2700.8548642648316,0.2819107174873352,True,False
correct,4,2233,3.1013888888888888,3,1,Type B (far),175,6211.86279296875,170.52175903320312,3479.900390625,7122.220423270072,751.2204232700724,29.248452897779977,1.572430753064353,11.227012271259888,0.7674387353300524,3099.579086196677,0.06861673295497894,True,False
correct,5,2233,3.1013888888888888,1,0,Type A (near),83,6995.67333984375,-43.66943359375,1415.1217041015625,7137.5010987495,766.5010987494998,11.435560612774509,359.6423444008194,330.11812575013954,32.751452317697634,1268.6007037560482,0.027935035526752472,True,False
correct,5,2233,3.1013888888888888,2,1,Type B (far),76,6845.20703125,1301.83837890625,1018.0877685546875,7041.885057990393,670.8850579903929,8.31272866370824,10.76805722888921,28.726093632549556,15.08335892708208,1769.515802302743,0.13514390587806702,False,True
correct,5,2233,3.1013888888888888,3,1,Type B (far),103,6243.19921875,460.1512451171875,3349.791015625,7100.026443735648,729.0264437356482,28.151188634780453,4.215328978672421,17.09059272616806,0.8181879564985205,3044.149924543193,0.033530086278915405,True,False
correct,0,2234,3.102777777777778,0,0,Type A (near),35,6984.1494140625,294.706787109375,675.806396484375,7022.955888644545,651.9558886445448,5.522014321897763,2.4162489961771163,33.986606018361975,20.104254913849143,1488.1332382726425,0.07450275123119354,True,False
correct,0,2234,3.102777777777778,1,0,Type A (near),194,6573.474609375,396.15625,2623.23876953125,7088.6451354602095,717.6451354602095,21.71944602259743,3.448809434106537,358.3180908318913,10.011703157609238,2191.8016768037655,0.06044081971049309,False,False
correct,0,2234,3.102777777777778,3,1,Type B (far),218,6206.6298828125,285.0675048828125,3514.78759765625,7138.434691247054,767.4346912470537,29.496810854087617,2.6297192970908747,13.127995727621995,0.5582148644539882,3158.4055044262136,0.03931591659784317,True,False
correct,1,2234,3.102777777777778,0,0,Type A (near),181,6970.591796875,694.89453125,-4.2708740234375,7005.144298912559,634.144298912559,-0.03493191019242902,5.69297612268325,67.96281571654627,22.13650962926782,1373.6614204826697,0.055481553077697754,True,False
correct,1,2234,3.102777777777778,1,0,Type A (near),77,6865.74609375,-236.6883544921875,1635.736328125,7061.878230056325,690.8782300563253,13.39300124092227,358.02557869744976,328.24211876136764,22.3646710982366,1469.0409032465154,0.05916169285774231,True,False
correct,1,2234,3.102777777777778,2,1,Type B (far),50,6914.55615234375,1137.923583984375,872.573486328125,7061.681198974184,690.6811989741836,7.097868128098911,9.34535951670936,25.68857637270289,19.328314094688487,1595.9435436995495,0.08626404404640198,False,False
correct,1,2234,3.102777777777778,3,1,Type B (far),173,6944.47216796875,337.0906677246094,-1155.853271484375,7048.072119037995,677.0721190379954,-9.438895562623838,2.7790052724051413,153.34047923893132,13.39537452349288,1880.245495600952,0.042463403195142746,False,True
correct,2,2234,3.102777777777778,1,0,Type A (near),109,6859.24853515625,677.0384521484375,1448.828857421875,7043.2078338516385,672.2078338516385,11.870820314179584,5.637089959460354,11.536671922099389,31.487088238681817,1154.5895920827213,0.11181449890136719,True,False
correct,2,2234,3.102777777777778,3,1,Type B (far),228,6534.6357421875,205.8330078125,2575.039306640625,7026.710392560928,655.7103925609281,21.497733066245317,1.804150233724788,17.359282056870484,7.637245165631108,2235.8105480941767,0.04822971299290657,True,False
correct,3,2234,3.102777777777778,1,0,Type A (near),198,6940.84814453125,-113.05705261230469,1341.6241455078125,7070.227026793259,699.227026793259,10.938595710608785,359.0668115729113,325.10652402331414,30.788998125267973,1214.7307456713709,0.03848472982645035,True,False
correct,3,2234,3.102777777777778,2,1,Type B (far),183,6646.1220703125,1413.447265625,2187.26416015625,7138.129744723174,767.1297447231736,17.843601795733765,12.006354402686451,19.64430249834622,3.8320500036403558,2821.450145975894,0.05574542656540871,True,False
correct,4,2234,3.102777777777778,3,1,Type B (far),196,6476.798828125,62.1114501953125,2816.183837890625,7062.837411482945,691.8374114829448,23.498973836486115,0.5494403892127842,12.286767261684409,6.297062519947461,2428.880831684099,0.05473615974187851,True,False
correct,5,2234,3.102777777777778,0,0,Type A (near),214,7132.82421875,-435.539306640625,51.56494140625,7146.2951776705795,775.2951776705795,0.4134280879687001,356.5057853203158,6.54404738358051,53.71121414943872,935.2176960992721,0.8958708643913269,True,False
correct,5,2234,3.102777777777778,1,0,Type A (near),83,6989.5927734375,-22.2313232421875,1445.0931396484375,7137.450213660464,766.4502136604642,11.681218750878637,359.817763818182,331.9156804325868,32.274528384190894,1280.6539912297744,0.02633366547524929,True,False
correct,5,2234,3.102777777777778,2,1,Type B (far),128,6652.4638671875,1615.69873046875,1776.242431640625,7072.5380923565335,701.5380923565335,14.545360184392791,13.65123538524062,27.101280149569682,5.3881513337836395,2530.494771084875,0.1052752137184143,True,False
correct,0,2235,3.1041666666666665,0,0,Type A (near),114,7005.91357421875,658.7364501953125,1066.670166015625,7117.200570681302,746.2005706813025,8.619517657549777,5.3714876948892165,36.502292963422526,14.008636945507225,1985.2945847729281,0.08116436749696732,False,True
correct,0,2235,3.1041666666666665,1,0,Type A (near),119,6625.24609375,420.4072265625,2309.323974609375,7028.769825410507,657.7698254105071,19.180976849701743,3.6308549360355347,358.66885575985384,12.62410331610409,1886.7337096623357,0.07027725130319595,True,True
correct,0,2235,3.1041666666666665,3,1,Type B (far),53,6225.09716796875,115.6256103515625,3327.82080078125,7059.716376352104,688.7163763521039,28.12402028898887,1.064095483592571,10.777826714571075,0.9336892392220455,2939.328037869294,0.04905207082629204,True,False
correct,1,2235,3.1041666666666665,0,0,Type A (near),79,6981.380859375,1123.810302734375,229.80528259277344,7074.9868387218285,703.9868387218285,1.861372955797433,9.144597757075255,66.18973358845489,15.340427007114656,1822.6068128711238,0.03438463807106018,True,True
correct,1,2235,3.1041666666666665,1,0,Type A (near),77,6858.109375,-221.0230712890625,1668.976318359375,7061.727646174791,690.7276461747906,13.670687866956156,358.15411116298355,329.5482407963993,21.915563281732233,1486.3892725008411,0.05228179320693016,True,False
correct,1,2235,3.1041666666666665,2,1,Type B (far),10,6874.68603515625,1196.1148681640625,1485.25634765625,7134.282394051183,763.2823940511826,12.016057136291598,9.86999163254574,19.95207872549821,12.13954337783037,2139.2081092128888,0.21808460354804993,True,False
correct,2,2235,3.1041666666666665,1,0,Type A (near),109,6850.8564453125,699.3760986328125,1477.8409423828125,7043.2503017145145,672.2503017145145,12.112021683623786,5.828900594296678,12.466590018985269,30.439825789170936,1180.8868935593446,0.08911187946796417,True,False
correct,2,2235,3.1041666666666665,2,1,Type B (far),86,6795.6572265625,-1239.47802734375,-1723.22265625,7119.4634098513625,748.4634098513625,-14.007204172917445,349.66329462662503,233.7940391966995,11.350880179561141,2162.1348795865924,0.888144850730896,True,False
correct,2,2235,3.1041666666666665,3,1,Type B (far),228,6521.57421875,221.120849609375,2606.9375,7026.802106911998,655.8021069119977,21.777249693644777,1.941929878753616,17.458498294693857,7.2216600758032685,2269.5728259181406,0.04606977105140686,True,False
correct,3,2235,3.1041666666666665,1,0,Type A (near),198,6933.8505859375,-106.14987182617188,1377.803955078125,7070.211841382367,699.2118413823673,11.237391976600895,359.12293111674614,326.5507040359233,30.011667280721436,1235.233876798828,0.035732876509428024,True,False
correct,3,2235,3.1041666666666665,2,1,Type B (far),156,6597.109375,885.920166015625,2225.833740234375,7018.621124226025,647.6211242260251,18.489606522376132,7.648443917172725,8.968758540153516,2.116036171246272,2718.866219438853,0.03770412132143974,True,False
correct,4,2235,3.1041666666666665,1,0,Type A (near),196,6462.623046875,75.63983154296875,2848.2353515625,7062.83672811471,691.8367281147102,23.782807742085623,0.6705706336368676,351.0789633441856,6.227421351601914,2434.866027265997,0.005167276598513126,False,False
correct,4,2235,3.1041666666666665,3,1,Type B (far),175,6178.28271484375,205.27870178222656,3537.001708984375,7122.057128337349,751.0571283373492,29.77705536896399,1.9030009698705541,11.5915960743097,0.17499199402049923,3164.0044337315285,0.06674487143754959,True,False
correct,5,2235,3.1041666666666665,0,0,Type A (near),214,7133.4853515625,-418.98687744140625,84.95416259765625,7146.284382402335,775.2843824023348,0.6811413264973174,356.6385813040051,7.776344176287898,51.91269623363372,954.1744237213637,0.26434653997421265,True,False
correct,5,2235,3.1041666666666665,1,0,Type A (near),83,6983.318359375,-0.78662109375,1475.0330810546875,7137.398581931821,766.3985819318214,11.92684122014701,359.9935460383964,333.6601791544056,31.775638684512355,1293.549778046088,0.025025706738233566,True,False
correct,5,2235,3.1041666666666665,2,1,Type B (far),76,6828.015625,1342.36279296875,1079.094970703125,7041.887616185577,670.8876161855769,8.814704258804928,11.122294850300234,28.974833528321447,13.935079321511111,1835.0756939706089,0.10758660733699799,False,True
correct,0,2236,3.1055555555555556,0,0,Type A (near),29,6963.52880859375,384.94537353515625,829.41357421875,7023.3071473359,652.3071473358996,6.782140436229701,3.164102601217997,33.579924814884535,16.774266259348405,1642.4029329673876,0.05531124770641327,True,False
correct,0,2236,3.1055555555555556,1,0,Type A (near),194,6547.89306640625,437.091796875,2680.544677734375,7088.813202315077,717.8132023150774,22.218350307094124,3.8190019895102782,359.464067820574,9.287226206733383,2245.7780968846087,0.045469895005226135,False,False
correct,0,2236,3.1055555555555556,2,1,Type B (far),3,6587.7529296875,-2220.226318359375,-704.80126953125,6987.462944221938,616.4629442219384,-5.789072361300028,341.37498403693735,264.5433549422761,1.6921000649581517,2687.7025355278406,0.8527090549468994,True,False
correct,1,2236,3.1055555555555556,0,0,Type A (near),181,6964.966796875,746.66015625,50.43359375,7005.055846878097,634.0558468780973,0.41251020619104994,6.118868245428096,66.64796779058062,20.627710444993543,1432.324659673871,0.04951125383377075,True,False
correct,1,2236,3.1055555555555556,1,0,Type A (near),77,6850.2783203125,-205.35223388671875,1702.16796875,7061.576197956389,690.5761979563886,13.948311701550164,358.2829465781956,330.81557160313525,21.46073902811229,1504.365322116049,0.046791620552539825,True,False
correct,1,2236,3.1055555555555556,2,1,Type B (far),50,6899.2099609375,1197.073486328125,916.166015625,7061.97162164754,690.9716216475399,7.454124829234467,9.843322684706953,26.98807381492475,18.1188911151161,1652.884569900246,0.08588787913322449,False,False
correct,2,2236,3.1055555555555556,1,0,Type A (near),109,6842.26953125,721.69287109375,1506.8096923828125,7043.292439443248,672.2924394432484,12.353077956376689,6.021047539277867,13.336985796375446,29.425168472493603,1207.656132595743,0.07443572580814362,True,False
correct,2,2236,3.1055555555555556,2,1,Type B (far),102,6692.14892578125,-1609.6370849609375,-1736.18115234375,7098.599424102642,727.5994241026419,-14.15706189213749,346.4757636252485,238.41870185559935,6.97609873599189,2450.991318125721,0.8552516102790833,True,False
correct,2,2236,3.1055555555555556,3,1,Type B (far),228,6508.328125,236.399658203125,2638.755126953125,7026.894648497725,655.894648497725,22.0565933234972,2.0802194482533083,17.554614177312192,6.8138094237049875,2303.3645851326046,0.04407681152224541,True,False
correct,3,2236,3.1055555555555556,1,0,Type A (near),198,6926.65771484375,-99.24000549316406,1413.943115234375,7070.19595275926,699.1959527592599,11.536164399482304,359.179164801024,327.925247614942,29.238297231042072,1256.3976459266416,0.03333147242665291,True,False
correct,4,2236,3.1055555555555556,1,0,Type A (near),142,6481.619140625,563.4932861328125,2723.590087890625,7053.144995992156,682.1449959921556,22.715312057799355,4.968637300356696,2.782264608875292,7.7477782891927856,2286.72631444191,0.01801467128098011,False,False
correct,4,2236,3.1055555555555556,2,1,Type B (far),191,6342.62158203125,-1538.0908203125,-2631.016845703125,7036.8189934623015,665.8189934623015,-21.955905446135528,346.36886215846886,222.0611824223939,0.33511051850857737,2950.808555859785,0.8933613896369934,True,False
correct,5,2236,3.1055555555555556,0,0,Type A (near),214,7133.9521484375,-402.4231872558594,118.34097290039062,7146.2733129725875,775.2733129725875,0.9488509505683838,356.77139122064636,8.869588984528669,50.16838053531236,974.0295815106365,0.16860288381576538,True,False
correct,5,2236,3.1055555555555556,1,0,Type A (near),83,6976.8525390625,20.6600341796875,1504.935302734375,7137.347438247025,766.3474382470249,12.172379252473892,0.16966523177727608,335.35062407331026,31.257564408160963,1307.2617217316397,0.02395852841436863,True,False
correct,5,2236,3.1055555555555556,2,1,Type B (far),171,6693.40087890625,1505.078125,1783.4619140625,7088.554992874638,717.5549928746377,14.572057470721413,12.67274839771015,24.670640565700374,6.220826466858451,2493.1186279143426,0.0671619400382042,True,False
correct,0,2237,3.1069444444444443,0,0,Type A (near),114,6992.36181640625,704.368896484375,1124.339599609375,7117.120123274617,746.1201232746171,9.08947977983162,5.752231425444566,36.56834112094049,12.961895553482618,2050.3183815142006,0.061091817915439606,False,False
correct,0,2237,3.1069444444444443,1,0,Type A (near),119,6603.43310546875,469.93206787109375,2361.697021484375,7028.782095648038,657.7820956480382,19.633585975793068,4.070580842706733,0.24668213754861357,11.858937091044309,1935.4745795384922,0.055607058107852936,False,True
correct,0,2237,3.1069444444444443,2,1,Type B (far),3,6598.513671875,-2196.820556640625,-677.10302734375,6987.479641876475,616.4796418764754,-5.560820287804428,341.58602871995873,265.10772981052327,1.9318056172910856,2662.9679064770744,0.2000730186700821,True,False
correct,0,2237,3.1069444444444443,3,1,Type B (far),53,6191.34423828125,144.043212890625,3388.7587890625,7059.545173346979,688.545173346979,28.687040526398057,1.3327605896125367,11.039005734440847,0.31605235858467634,3006.035975621434,0.04610230028629303,True,False
correct,1,2237,3.1069444444444443,0,0,Type A (near),79,6975.99267578125,1139.8287353515625,302.84375,7074.983936052495,703.9839360524948,2.453287815585228,9.27973090802293,64.28355707570195,14.634963469838791,1862.6054499610261,0.02982776239514351,True,True
correct,1,2237,3.1069444444444443,1,0,Type A (near),77,6842.25048828125,-189.670166015625,1735.322509765625,7061.4241289672345,690.4241289672345,14.225972631671732,358.41214264897286,332.04515266504166,21.001213711944757,1522.9531893546846,0.04228835925459862,True,False
correct,1,2237,3.1069444444444443,2,1,Type B (far),85,6880.76904296875,1059.214599609375,688.6546630859375,6995.796125938258,624.7961259382582,5.649251106731726,8.751325484355947,26.218993234640426,21.03535488483749,1398.4253797557838,0.03137379512190819,False,False
correct,1,2237,3.1069444444444443,3,1,Type B (far),23,7020.54736328125,403.603515625,-582.7012939453125,7056.239924766285,685.2399247662852,-4.736855300161062,3.2902495568117938,140.11627386558072,21.445819928819624,1495.134600618703,0.09760020673274994,False,False
correct,2,2237,3.1069444444444443,1,0,Type A (near),109,6833.4853515625,743.994140625,1535.7420654296875,7043.333942305579,672.3339423055786,12.594051599054167,6.213590522464192,14.15329016274044,28.442110870327763,1234.8729817847868,0.06403005123138428,True,False
correct,2,2237,3.1069444444444443,3,1,Type B (far),228,6494.8935546875,251.67431640625,2670.502197265625,7026.988276200574,655.9882762005736,22.335856893327872,2.2190764526705373,17.647811478181286,6.413236814612606,2337.1949446061244,0.042227063328027725,True,False
correct,3,2237,3.1069444444444443,1,0,Type A (near),198,6919.26953125,-92.32704162597656,1450.0439453125,7070.179811860335,699.1798118603347,11.834939566266362,359.235521051092,329.23378701328124,28.470716809693016,1278.1907827220434,0.031211867928504944,True,False
correct,3,2237,3.1069444444444443,2,1,Type B (far),28,6757.8037109375,1355.268310546875,1779.421142578125,7118.356747999307,747.3567479993071,14.47611523877294,11.340154740353503,21.35683148498584,7.634359916159522,2439.5991814416966,0.3141694664955139,True,False
correct,3,2237,3.1069444444444443,3,1,Type B (far),165,6782.82666015625,1681.9237060546875,460.2535400390625,7003.3876214181955,632.3876214181955,3.76811993863883,13.926612662111786,90.12457984080594,7.78014505448462,2170.9618807192182,0.06488420069217682,True,False
correct,4,2237,3.1069444444444443,1,0,Type A (near),196,6433.72802734375,102.68597412109375,2912.0859375,7062.835496207947,691.8354962079466,24.350101543803586,0.9143957280600677,351.9753300965196,5.5641191995685775,2492.8317525417165,0.004566649440675974,False,False
correct,4,2237,3.1069444444444443,3,1,Type B (far),196,6433.72802734375,102.68597412109375,2912.0859375,7062.835496207947,691.8354962079466,24.350101543803586,0.9143957280600677,12.641037762662416,5.1589353030885885,2529.0922609437557,0.054050564765930176,True,False
correct,5,2237,3.1069444444444443,0,0,Type A (near),214,7134.2236328125,-385.8513488769531,151.71853637695312,7146.261023828539,775.2610238285388,1.2165081762948697,356.90419915203336,9.845288031580099,48.4800862666935,994.7243617467805,0.12332959473133087,True,False
correct,5,2237,3.1069444444444443,1,0,Type A (near),83,6970.197265625,42.09814453125,1534.7847900390625,7137.295463075243,766.2954630752429,12.417715986968599,0.34604711839610836,336.9860257402788,30.723074849724707,1321.7564980280079,0.02309124357998371,True,False
correct,5,2237,3.1069444444444443,2,1,Type B (far),76,6810.0458984375,1382.733154296875,1139.977294921875,7041.890679906541,670.8906799065408,9.316332104067381,11.477487316501115,29.204132726392995,12.844763657892294,1900.9790236796905,0.09126552194356918,True,True
correct,0,2238,3.1083333333333334,0,0,Type A (near),80,6952.49365234375,501.53790283203125,814.8265380859375,7018.023264497376,647.0232644973757,6.667355195244697,4.1260467770294476,37.282640757496644,15.657935560848365,1689.2703222096177,0.04870099574327469,True,False
correct,0,2238,3.1083333333333334,1,0,Type A (near),119,6592.24365234375,494.66949462890625,2387.77685546875,7028.787419768441,657.7874197684414,19.859444872859896,4.291324567225535,1.002527996652406,11.479828899522573,1960.3326850810536,0.04731107875704765,False,True
correct,0,2238,3.1083333333333334,2,1,Type B (far),3,6609.08154296875,-2173.350830078125,-649.3850708007812,6987.496951154283,616.4969511542831,-5.332494976944996,341.79690677124853,265.68279950727765,2.17175028900754,2638.459054538432,0.13022828102111816,True,False
correct,0,2238,3.1083333333333334,3,1,Type B (far),53,6174.2060546875,158.2452392578125,3419.082763671875,7059.460950124,688.4609501240002,28.96834434500938,1.468172541811852,11.165271798024405,0.01232678541809892,3039.4102618174634,0.042791929095983505,True,False
correct,1,2238,3.1083333333333334,0,0,Type A (near),181,6958.5341796875,798.336181640625,105.128662109375,7004.96899524849,633.9689952484896,0.8599116974077629,6.544794345662908,65.46074289068174,19.203581122260903,1492.091614104237,0.04429304972290993,True,False
correct,1,2238,3.1083333333333334,1,0,Type A (near),77,6834.03271484375,-173.9886474609375,1768.4156494140625,7061.272484906136,690.272484906136,14.503471589436883,358.5416133324462,333.23678960870785,20.5384245579155,1542.1178224734886,0.038511842489242554,True,False
correct,1,2238,3.1083333333333334,2,1,Type B (far),10,6844.87939453125,1284.49951171875,1547.4937744140625,7134.216838808201,763.2168388082009,12.527695822946402,10.628425651160281,21.639894655462527,10.95626920478277,2220.399706901191,0.15779677033424377,True,False
correct,1,2238,3.1083333333333334,3,1,Type B (far),184,7086.03125,485.95867919921875,-631.964111328125,7130.734418828986,759.7344188289862,-5.084531658263754,3.9231908827488997,138.8701866417076,22.04192256837865,1605.8493111563773,0.045826926827430725,False,False
correct,2,2238,3.1083333333333334,1,0,Type A (near),109,6824.5087890625,766.2703857421875,1564.6258544921875,7043.375936339206,672.3759363392064,12.83484278763236,6.406459436799764,14.919832387724645,27.49023415870657,1262.497895250526,0.05619402974843979,True,False
correct,2,2238,3.1083333333333334,3,1,Type B (far),228,6481.27392578125,266.939208984375,2702.16796875,7027.081896039323,656.0818960393226,22.61495530687814,2.3584639357565496,17.73818570282244,6.01973531174256,2371.050834178391,0.040501661598682404,True,False
correct,3,2238,3.1083333333333334,0,0,Type A (near),108,7049.1298828125,-748.8590087890625,797.695068359375,7133.536243819721,762.5362438197208,6.420427514696438,353.93597003129673,348.80422023297683,25.963161785666085,1462.5515468613055,0.8701038956642151,True,False
correct,3,2238,3.1083333333333334,1,0,Type A (near),198,6911.68408203125,-85.41023254394531,1486.1102294921875,7070.1623299489165,699.1623299489165,12.133758917678719,359.292010930664,330.47993095306373,27.71036929359933,1300.5837041560862,0.029321499168872833,True,False
correct,3,2238,3.1083333333333334,2,1,Type B (far),231,6806.4755859375,1178.232666015625,1262.7049560546875,7022.162481976232,651.1624819762319,10.35910710340339,9.820843814490336,21.942326869149465,11.934461771257206,1916.2317400304296,0.12178640812635422,True,True
correct,3,2238,3.1083333333333334,3,1,Type B (far),179,6828.74365234375,1719.8946533203125,33.702880859375,7042.081607885773,671.0816078857733,0.27421440278877335,14.136558220886911,101.1788850883072,7.827763844425481,2255.4656013538925,0.07038038223981857,True,False
correct,4,2238,3.1083333333333334,1,0,Type A (near),142,6453.982421875,606.22265625,2779.13134765625,7053.011134143199,682.0111341431993,23.205786320680794,5.366049026855968,3.810439628604005,7.050880990262248,2343.1620616929804,0.016282495111227036,False,False
correct,4,2238,3.1083333333333334,2,1,Type B (far),86,6496.1611328125,-690.7989501953125,-2588.62451171875,7026.9687288137175,655.9687288137175,-21.61600344084042,353.9300031810326,208.1628735654553,5.336206972574244,2430.692895607463,0.8695096969604492,True,False
correct,5,2238,3.1083333333333334,0,0,Type A (near),214,7134.2998046875,-369.26605224609375,185.09793090820312,7146.247432361408,775.2474323614078,1.484207833476843,357.03705710294537,10.721276532982058,46.847830605928735,1016.2140500809803,0.09677847474813461,True,False
correct,5,2238,3.1083333333333334,1,0,Type A (near),83,6963.34912109375,63.542724609375,1564.6031494140625,7137.243983166351,766.2439831663514,12.66303082192468,0.5228272810276134,338.56771813181336,30.174265585570684,1337.019776332135,0.022389626130461693,True,False
correct,5,2238,3.1083333333333334,2,1,Type B (far),171,6671.1943359375,1518.4156494140625,1853.9593505859375,7088.553112296976,717.553112296976,15.161620465705056,12.82251828624679,24.327888736313856,5.473171665657579,2558.911384639549,0.06708808988332748,True,False
correct,5,2238,3.1083333333333334,3,1,Type B (far),60,6444.0,-389.9689636230469,2967.16845703125,7105.019383857474,734.0193838574742,24.684155142991745,356.53687778551813,1.3807816396341728,6.268734579921693,2525.456719544613,0.2235947847366333,True,False
