representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
recurrent,retrograde_2000_k60,5,9,0.2777777777777778,4.241017,60,9.815769,0.7911067,4.1969843,6.1162796,0.0,0.024093846,0.16137150213928994,0.8,0.8,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,10,0.2777777777777778,4.241017,60,9.945816,16.892536,2.2895813,8.670394,0.016666666666666666,0.016304394,0.07677162453357951,0.06666666666666667,0.5333333333333333,0.4666666666666667,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,11,0.2777777777777778,4.241017,60,10.081027,0.53397346,5.408076,4.906994,0.03333333333333333,0.021603405,0.09867862370541895,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,0,0.2777777777777778,4.338631,60,9.724891,-0.084554136,7.140863,4.855369,0.016666666666666666,0.012726489,0.08484214085926448,1.0,1.0,0.0,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,6,1,0.2777777777777778,4.338631,60,8.758152,0.3388671,5.653979,6.331909,0.06666666666666667,0.022148652,0.06576921675247757,0.3333333333333333,0.5333333333333333,0.2,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,2,0.2777777777777778,4.338631,60,9.011284,0.6508095,4.0907106,7.320519,0.0,0.021592656,0.30712303575855,0.4,0.8666666666666667,0.4666666666666667,retrograde_2000_k60,id_2000_k15,False,True,True
recurrent,retrograde_2000_k60,6,3,0.2777777777777778,4.338631,60,9.280477,-0.28322974,6.6876836,4.983297,0.0,0.063208535,0.09532961903245236,0.8,0.6,-0.20000000000000007,team9_2000_k60,retrograde_2000_k60,True,False,False
recurrent,retrograde_2000_k60,6,4,0.2777777777777778,4.338631,60,8.442555,0.19582574,5.6343274,6.291536,0.016666666666666666,0.020109411,0.06502648862024749,0.4,0.8,0.4,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,6,5,0.2777777777777778,4.338631,60,9.71642,0.07377013,5.9427114,5.6768446,0.0,0.0147708375,0.13177139000250104,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,6,0.2777777777777778,4.338631,60,10.275245,1.4378691,4.7515244,4.3332653,0.016666666666666666,0.013243461,0.13248808030473674,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,7,0.2777777777777778,4.338631,60,9.470278,1.0981296,4.763202,4.719159,0.0,0.0401468,0.15178603567145274,0.6666666666666666,0.6666666666666666,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,8,0.2777777777777778,4.338631,60,9.969834,0.6861958,5.471184,4.9657226,0.05,0.02407022,0.1048514001373594,0.5333333333333333,0.6666666666666666,0.1333333333333333,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,9,0.2777777777777778,4.338631,60,8.889333,0.6497237,3.787598,7.7322154,0.0,0.020783285,0.19760399862586814,0.4,0.4666666666666667,0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,10,0.2777777777777778,4.338631,60,10.209314,1.2097745,2.8010118,5.7921414,0.0,0.014224692,0.16567859253672737,0.7333333333333333,0.7333333333333333,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,11,0.2777777777777778,4.338631,60,9.599284,0.5634332,5.6287756,5.1788535,0.0,0.028700748,0.14121603122797888,0.8,0.9333333333333333,0.1333333333333333,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,0,0.2777777777777778,4.2169104,60,9.928645,0.13969813,6.923071,4.7617188,0.016666666666666666,0.012731028,0.0821621340733812,0.8666666666666667,0.9333333333333333,0.06666666666666665,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,7,1,0.2777777777777778,4.2169104,60,8.676992,0.20621015,5.7736897,6.223845,0.016666666666666666,0.023894282,0.074088203597123,0.4666666666666667,0.9333333333333333,0.4666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,7,2,0.2777777777777778,4.2169104,60,9.069335,0.70191854,4.410811,7.0833116,0.03333333333333333,0.022201303,0.22077396116911704,0.4666666666666667,0.8666666666666667,0.4,retrograde_2000_k60,team9_2000_k60,False,True,True
recurrent,retrograde_2000_k60,7,3,0.2777777777777778,4.2169104,60,9.536533,-0.16730256,6.372416,5.330709,0.03333333333333333,0.02057194,0.15013559585787428,0.7333333333333333,0.8,0.06666666666666676,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,4,0.2777777777777778,4.2169104,60,8.278316,-0.039279398,7.397518,5.570073,0.0,0.012557077,0.1395952957800824,1.0,0.9333333333333333,-0.06666666666666665,scale_5000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,5,0.2777777777777778,4.2169104,60,8.41938,0.17513867,5.1729803,6.395346,0.0,0.053581275,0.10299665360722164,0.7333333333333333,0.9333333333333333,0.20000000000000007,team9_2000_k60,id_2000_k15,True,False,False
recurrent,retrograde_2000_k60,7,6,0.2777777777777778,4.2169104,60,11.556983,16.39544,-1.0684292,4.4145145,0.0,0.014959077,0.08218852900414514,0.3333333333333333,0.6,0.26666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,7,0.2777777777777778,4.2169104,60,9.47976,0.99088794,4.9543643,4.778173,0.016666666666666666,0.033942897,0.1077859365514048,0.8,0.8,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,8,0.2777777777777778,4.2169104,60,9.857765,0.27914003,6.4769034,4.988501,0.0,0.0154395895,0.11391439315481013,0.8666666666666667,0.9333333333333333,0.06666666666666665,team9_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,9,0.2777777777777778,4.2169104,60,9.347156,-0.13156094,5.8151913,5.9879885,0.016666666666666666,0.025286376,0.14201898326965667,0.9333333333333333,1.0,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,10,0.2777777777777778,4.2169104,60,8.24425,15.225906,2.1742027,4.378535,0.0,0.016643187,0.14038727487376823,0.8,1.0,0.19999999999999996,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,11,0.2777777777777778,4.2169104,60,9.532737,0.7065114,4.3235173,5.8369565,0.0,0.021292258,0.25621869966871985,0.6666666666666666,0.7333333333333333,0.06666666666666665,retrograde_2000_k60,id_2000_k15,False,True,False
recurrent,retrograde_2000_k60,4,0,0.4166666666666667,2.5005803,60,9.372667,7.136678,-4.9261727,6.58769,0.016666666666666666,0.01588,0.08407360573615727,0.4666666666666667,0.4666666666666667,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,1,0.4166666666666667,2.5005803,60,8.7426405,0.24124146,5.156939,6.4322996,0.0,0.03245375,0.11079564295138483,0.8,0.9333333333333333,0.1333333333333333,team9_2000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,2,0.4166666666666667,2.5005803,60,13.109227,6.2305775,1.360487,7.938856,0.0,0.0068769376,0.12377067589088542,0.8,0.9333333333333333,0.1333333333333333,scale_5000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,3,0.4166666666666667,2.5005803,60,9.36407,-0.59079075,7.204563,5.0623584,0.016666666666666666,0.01984915,0.08955381126622822,0.6,0.8666666666666667,0.2666666666666667,retrograde_2000_k60,scale_5000_k60,False,False,True
recurrent,retrograde_2000_k60,4,4,0.4166666666666667,2.5005803,60,7.745368,12.107058,0.36449462,10.750937,0.0,0.008465564,0.1265353815491575,0.8,0.9333333333333333,0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,4,5,0.4166666666666667,2.5005803,60,10.117697,1.6532288,1.6214169,3.0284603,0.03333333333333333,0.0157124,0.10796433962898569,0.6,0.6666666666666666,0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,6,0.4166666666666667,2.5005803,60,13.2965765,14.802469,1.67242,5.44136,0.0,0.01265475,0.08013661808972665,0.8,0.6666666666666666,-0.13333333333333341,id_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,7,0.4166666666666667,2.5005803,60,9.50066,1.2326863,-2.8346527,3.0884924,0.016666666666666666,0.03679788,0.058301354891882186,0.6666666666666666,0.6666666666666666,0.0,retrograde_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,8,0.4166666666666667,2.5005803,60,8.393571,0.9271601,1.0431955,7.785223,0.016666666666666666,0.018186836,0.12949914935627663,0.8,0.6666666666666666,-0.13333333333333341,id_2000_k15,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,9,0.4166666666666667,2.5005803,60,9.890094,1.4548043,2.7447474,4.7582927,0.0,0.019859528,0.23151394889479734,0.6,0.8666666666666667,0.2666666666666667,retrograde_2000_k60,id_2000_k15,False,True,True
recurrent,retrograde_2000_k60,4,10,0.4166666666666667,2.5005803,60,8.714674,15.205868,1.5450137,2.0982752,0.016666666666666666,0.0067873476,0.12108222809703464,0.9333333333333333,0.9333333333333333,0.0,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,11,0.4166666666666667,2.5005803,60,14.915205,11.020225,4.69618,4.7056446,0.016666666666666666,0.034514304,0.1782572201976823,0.7333333333333333,0.7333333333333333,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,0,0.4166666666666667,2.5771503,60,9.032693,5.576453,-2.7267387,1.3835238,0.016666666666666666,0.010685269,0.08036308982159127,0.9333333333333333,0.6,-0.33333333333333337,team9_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,1,0.4166666666666667,2.5771503,60,9.124139,0.56154233,4.295023,6.877522,0.0,0.022500424,0.17011698353659488,1.0,0.8,-0.19999999999999996,id_2000_k15,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,2,0.4166666666666667,2.5771503,60,13.131276,6.0700274,1.0300076,6.369145,0.016666666666666666,0.0065547307,0.12961890415394856,0.4,0.6,0.19999999999999996,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,3,0.4166666666666667,2.5771503,60,9.677987,0.61244154,3.440869,6.3386707,0.0,0.054524966,0.17392818496055215,0.9333333333333333,0.8666666666666667,-0.06666666666666665,team9_2000_k60,id_2000_k15,True,False,False
recurrent,retrograde_2000_k60,5,4,0.4166666666666667,2.5771503,60,7.450352,12.451176,0.26038596,9.868714,0.0,0.006966734,0.07236318458081951,0.7333333333333333,0.8,0.06666666666666676,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,5,5,0.4166666666666667,2.5771503,60,10.101395,1.5932957,2.379144,4.1945834,0.03333333333333333,0.014689263,0.1270308509359775,0.7333333333333333,1.0,0.2666666666666667,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,6,0.4166666666666667,2.5771503,60,12.285245,15.950244,-2.2249868,3.5216503,0.0,0.014090832,0.09995945589821638,0.8,0.8666666666666667,0.06666666666666665,id_2000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,5,7,0.4166666666666667,2.5771503,60,9.72615,-0.16555417,6.6200886,4.8826284,0.0,0.05051948,0.13432390501733327,0.7333333333333333,0.6,-0.1333333333333333,team9_2000_k60,retrograde_2000_k60,True,False,False
recurrent,retrograde_2000_k60,5,8,0.4166666666666667,2.5771503,60,8.272289,0.73622316,2.087257,8.732335,0.0,0.024661478,0.11783577136566561,0.5333333333333333,0.4666666666666667,-0.06666666666666665,id_2000_k15,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,9,0.4166666666666667,2.5771503,60,8.365294,0.04533706,5.723804,6.4213653,0.0,0.026311226,0.08491332173186332,0.3333333333333333,0.3333333333333333,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,10,0.4166666666666667,2.5771503,60,10.218731,15.848277,-3.006094,4.0662875,0.0,0.016181609,0.13356679204070848,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,11,0.4166666666666667,2.5771503,60,14.9346285,11.047325,1.1212467,3.1774735,0.0,0.041887317,0.09552448327774804,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,0,0.4166666666666667,2.617616,60,10.169565,4.667148,1.7068774,5.513204,0.03333333333333333,0.014988354,0.0941940709618816,0.8666666666666667,0.7333333333333333,-0.13333333333333341,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,1,0.4166666666666667,2.617616,60,9.958704,1.867285,-0.52638793,3.0726962,0.016666666666666666,0.04365879,0.11372428282817074,0.6,0.7333333333333333,0.1333333333333333,retrograde_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,2,0.4166666666666667,2.617616,60,13.964103,6.183433,1.5077156,10.289749,0.0,0.004619622,0.09096593042349838,0.9333333333333333,0.8,-0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,6,3,0.4166666666666667,2.617616,60,9.62131,-0.03403724,5.9865513,5.149801,0.03333333333333333,0.016387148,0.12191551183838369,0.9333333333333333,1.0,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,4,0.4166666666666667,2.617616,60,5.3127594,13.966935,1.0675862,7.149864,0.0,0.01002936,0.09450725816512098,0.7333333333333333,0.9333333333333333,0.20000000000000007,scale_5000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,5,0.4166666666666667,2.617616,60,8.721569,0.5009382,3.743192,7.72845,0.0,0.01305662,0.18462065881217044,0.5333333333333333,0.4666666666666667,-0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,6,0.4166666666666667,2.617616,60,12.794305,14.165639,1.2043402,8.690995,0.0,0.0066516357,0.08990379567338272,0.8,0.4666666666666667,-0.33333333333333337,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,7,0.4166666666666667,2.617616,60,8.680247,0.35227382,5.470868,6.2818265,0.06666666666666667,0.036844913,0.12113091759501611,0.9333333333333333,0.7333333333333333,-0.20000000000000007,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,8,0.4166666666666667,2.617616,60,8.259303,0.5891949,2.8945394,8.9902115,0.0,0.026004521,0.11693333093666362,0.5333333333333333,0.26666666666666666,-0.26666666666666666,id_2000_k15,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,9,0.4166666666666667,2.617616,60,9.985175,1.5893532,2.5018363,4.3911557,0.0,0.015230377,0.20292925531851655,0.6666666666666666,0.8,0.13333333333333341,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,10,0.4166666666666667,2.617616,60,10.101461,0.63411963,5.0928774,5.5061703,0.03333333333333333,0.015680412,0.15328882419884474,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,11,0.4166666666666667,2.617616,60,14.956107,11.08262,-2.1495533,0.31908074,0.0,0.03209089,0.09374949889793788,0.8,0.7333333333333333,-0.06666666666666676,team9_2000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,0,0.4166666666666667,2.3176045,60,10.239323,4.7902513,1.5447894,5.9072437,0.03333333333333333,0.017030327,0.09586654609260552,0.8666666666666667,0.9333333333333333,0.06666666666666665,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,7,1,0.4166666666666667,2.3176045,60,9.296404,0.9527062,4.387494,6.576832,0.03333333333333333,0.027945833,0.11335570404823994,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,2,0.4166666666666667,2.3176045,60,13.404871,6.7211385,1.9211146,9.228004,0.05,0.006817448,0.07039835698941802,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,3,0.4166666666666667,2.3176045,60,9.477625,0.2181481,-0.50336343,3.532601,0.0,0.060320403,0.14153836510692577,1.0,0.6,-0.4,scale_5000_k60,retrograde_2000_k60,True,False,False
recurrent,retrograde_2000_k60,7,4,0.4166666666666667,2.3176045,60,5.172664,12.192129,-2.6643686,6.0593433,0.016666666666666666,0.027559228,0.07598943789283298,0.6666666666666666,0.8666666666666667,0.20000000000000007,retrograde_2000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,7,5,0.4166666666666667,2.3176045,60,10.125395,1.5428935,4.249899,4.4829245,0.016666666666666666,0.01854784,0.28222086829893567,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k15,False,True,False
recurrent,retrograde_2000_k60,7,6,0.4166666666666667,2.3176045,60,12.985816,15.913213,0.91798276,4.2692122,0.0,0.017771374,0.07581288970187454,0.6,0.7333333333333333,0.1333333333333333,retrograde_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,7,0.4166666666666667,2.3176045,60,13.881974,12.359177,-1.4055725,3.4748883,0.03333333333333333,0.029456472,0.11532776096778144,0.4,0.6666666666666666,0.2666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,8,0.4166666666666667,2.3176045,60,12.8001375,10.604852,2.6983287,8.12577,0.0,0.026835652,0.1172261855297935,0.3333333333333333,0.3333333333333333,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,9,0.4166666666666667,2.3176045,60,8.466322,0.19846109,5.595503,6.4398656,0.05,0.021654733,0.0932323945870779,0.2,0.4,0.2,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,10,0.4166666666666667,2.3176045,60,9.195542,14.648736,2.912313,5.9540944,0.0,0.023812262,0.11687428485669211,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,11,0.4166666666666667,2.3176045,60,10.04423,0.5771619,5.4418197,4.907411,0.016666666666666666,0.02386427,0.09388768062802796,0.5333333333333333,0.7333333333333333,0.19999999999999996,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,0,0.5555555555555556,0.6638506,60,10.000801,7.6655917,-1.5681325,7.744377,0.0,0.0181953,0.09070963440813211,0.2,0.8,0.6000000000000001,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,4,1,0.5555555555555556,0.6638506,60,13.689332,7.744074,3.6461427,7.885317,0.0,0.012631059,0.2427428523327526,0.26666666666666666,0.4666666666666667,0.2,retrograde_2000_k60,retrograde_2000_k60,False,True,False
recurrent,retrograde_2000_k60,4,2,0.5555555555555556,0.6638506,60,16.314466,9.243031,-1.7370566,3.943404,0.0,0.020970004,0.08361930634291398,0.3333333333333333,0.8666666666666667,0.5333333333333334,retrograde_2000_k60,team9_2000_k60,False,False,True
recurrent,retrograde_2000_k60,4,3,0.5555555555555556,0.6638506,60,10.297006,4.527071,0.2984038,5.211702,0.06666666666666667,0.018938653,0.1078805686045907,0.6666666666666666,0.8666666666666667,0.20000000000000007,retrograde_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,4,0.5555555555555556,0.6638506,60,5.7577314,13.320436,-4.1420493,8.557321,0.016666666666666666,0.011829269,0.11240987849580893,0.8,0.6666666666666666,-0.13333333333333341,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,4,5,0.5555555555555556,0.6638506,60,10.1151285,16.59978,-0.14508966,10.319928,0.0,0.019888485,0.08741740244202136,0.6666666666666666,0.5333333333333333,-0.1333333333333333,scale_5000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,6,0.5555555555555556,0.6638506,60,13.093356,13.818774,2.1661534,8.620846,0.0,0.014004958,0.08032720717223528,0.9333333333333333,0.4,-0.5333333333333333,id_2000_k15,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,7,0.5555555555555556,0.6638506,60,14.298207,10.971531,1.3433228,6.276787,0.016666666666666666,0.01634792,0.13377274369122402,0.7333333333333333,0.8666666666666667,0.13333333333333341,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,8,0.5555555555555556,0.6638506,60,12.248264,10.705401,2.6880524,9.413002,0.0,0.016769545,0.16814144669359313,0.06666666666666667,0.8,0.7333333333333334,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,4,9,0.5555555555555556,0.6638506,60,10.019484,16.97632,1.1555705,10.603708,0.0,0.023683596,0.1516493141759316,0.4,0.6666666666666666,0.2666666666666666,retrograde_2000_k60,scale_5000_k60,False,False,True
recurrent,retrograde_2000_k60,4,10,0.5555555555555556,0.6638506,60,15.378939,10.921765,-1.4316492,3.8890433,0.016666666666666666,0.05038664,0.13570888668348763,0.6,0.9333333333333333,0.33333333333333337,retrograde_2000_k60,scale_5000_k60,True,False,True
recurrent,retrograde_2000_k60,4,11,0.5555555555555556,0.6638506,60,13.439512,10.938452,2.2912924,8.624843,0.0,0.01634949,0.08916854166293128,0.8,0.5333333333333333,-0.2666666666666667,id_2000_k15,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,0,0.5555555555555556,0.64652,60,9.725818,7.6844025,-2.5940037,8.825764,0.016666666666666666,0.013644334,0.06825551556920235,0.0,0.26666666666666666,0.26666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,1,0.5555555555555556,0.64652,60,13.2641115,7.6328654,1.8907282,10.024621,0.0,0.009892209,0.08927800162513555,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,2,0.5555555555555556,0.64652,60,16.202477,9.026684,0.43192497,2.1814642,0.0,0.013751158,0.12098079214213081,0.0,0.6666666666666666,0.6666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,3,0.5555555555555556,0.64652,60,10.348546,4.4876904,-0.45827636,4.9038053,0.016666666666666666,0.019966992,0.11291479267491242,0.6666666666666666,0.6,-0.06666666666666665,scale_5000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,4,0.5555555555555556,0.64652,60,5.8173027,13.418908,-2.2919183,9.371754,0.0,0.0137340585,0.09138056661991825,0.8,0.8,0.0,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,5,5,0.5555555555555556,0.64652,60,11.133511,16.503513,2.147446,5.8244033,0.0,0.017869767,0.12444906671641567,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,5,6,0.5555555555555556,0.64652,60,13.1726675,13.738703,3.339704,7.1162,0.05,0.028980248,0.100581710165647,0.8666666666666667,0.9333333333333333,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,7,0.5555555555555556,0.64652,60,13.401767,10.9223585,-1.861524,9.04342,0.06666666666666667,0.0076811234,0.12367412785080699,0.8,0.8666666666666667,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,8,0.5555555555555556,0.64652,60,12.29631,10.62743,2.2299564,9.513765,0.0,0.0166763,0.09057243181735279,0.13333333333333333,0.6666666666666666,0.5333333333333333,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,5,9,0.5555555555555556,0.64652,60,9.987254,17.073442,0.7824257,10.062224,0.016666666666666666,0.014588797,0.1216993507844602,0.0,0.6666666666666666,0.6666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,10,0.5555555555555556,0.64652,60,15.564271,12.504736,-0.2691276,0.15887742,0.016666666666666666,0.036037013,0.0685474698971507,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,5,11,0.5555555555555556,0.64652,60,14.846744,11.574907,1.3466725,2.9676983,0.03333333333333333,0.017669229,0.09165626039294009,0.4666666666666667,0.7333333333333333,0.2666666666666666,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,6,0,0.5555555555555556,0.76816505,60,9.927664,7.611129,-5.0245595,5.902997,0.0,0.011586579,0.1207313285669244,0.4666666666666667,0.5333333333333333,0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,1,0.5555555555555556,0.76816505,60,13.329327,7.7875676,3.7193177,7.589092,0.0,0.017746897,0.19263091285160266,0.5333333333333333,0.5333333333333333,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,2,0.5555555555555556,0.76816505,60,16.276445,9.014354,-0.54490024,-0.29432064,0.0,0.01864636,0.09379045952835532,0.0,0.4,0.4,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,3,0.5555555555555556,0.76816505,60,9.670929,0.0019696504,5.0726786,6.0810466,0.0,0.0357388,0.1828955995838653,0.8,1.0,0.19999999999999996,id_2000_k15,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,4,0.5555555555555556,0.76816505,60,5.2428904,13.97851,1.970304,7.4897003,0.016666666666666666,0.018766431,0.12441904044342704,0.5333333333333333,0.4,-0.1333333333333333,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,5,0.5555555555555556,0.76816505,60,10.080702,16.305311,-0.6418012,10.756984,0.0,0.012256447,0.12649826815157858,0.6666666666666666,0.8666666666666667,0.20000000000000007,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,6,0.5555555555555556,0.76816505,60,13.242805,13.758942,3.1384094,7.1564217,0.03333333333333333,0.020531718,0.11367133312707631,0.7333333333333333,1.0,0.2666666666666667,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,7,0.5555555555555556,0.76816505,60,14.202355,10.839578,0.44670078,7.2612762,0.0,0.013058412,0.10300040027172026,0.8,0.8666666666666667,0.06666666666666665,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,8,0.5555555555555556,0.76816505,60,12.296163,10.827988,-0.8797302,8.759358,0.03333333333333333,0.010881201,0.08658652736287488,0.7333333333333333,0.8,0.06666666666666676,id_2000_k15,id_2000_k60,False,False,False
