representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion,audit_priority
recurrent,id_2000_k15,6,3,4.861111111111111,0.08778654,15,14.010059,7.108894,1.7244732,9.622976,0.06666666666666667,0.004477612,0.06949821235976082,0.3333333333333333,0.7333333333333333,0.39999999999999997,id_2000_k15,retrograde_2000_k60,False,False,True,0.4981083404987102
recurrent,retrograde_2000_k60,7,7,1.25,0.15083908,60,4.5279546,15.989005,1.3662525,3.0127544,0.016666666666666666,0.008790135,0.10323289780868743,0.3333333333333333,0.7333333333333333,0.39999999999999997,retrograde_2000_k60,id_2000_k15,False,False,True,0.4981083404987102
recurrent,retrograde_2000_k60,4,8,1.6666666666666667,0.11231827,60,14.899972,11.549488,-1.7599521,0.41048694,0.03333333333333333,0.012097927,0.11987936782883139,0.3333333333333333,0.7333333333333333,0.39999999999999997,retrograde_2000_k60,id_2000_k60,False,False,True,0.4981083404987102
encoder,id_2000_k60,3,9,3.4722222222222223,0.0852177,60,4.181243,11.678409,-0.92716223,-0.4208068,0.0,0.040331494,0.04651601298736063,0.2,0.6,0.39999999999999997,id_2000_k60,team9_2000_k60,False,False,True,0.4981083404987102
recurrent,retrograde_2000_k60,1,2,0.6944444444444444,0.22823295,60,16.212463,9.693099,-1.0864482,2.720147,0.03333333333333333,0.023384225,0.10889153992890203,0.3333333333333333,0.7333333333333333,0.39999999999999997,retrograde_2000_k60,id_2000_k60,False,False,True,0.4981083404987102
recurrent,team9_2000_k60,4,0,4.722222222222222,0.14382386,60,14.669652,5.2270994,-3.3068786,5.637907,0.0,0.022333805,0.12930206482508702,0.3333333333333333,0.7333333333333333,0.39999999999999997,team9_2000_k60,id_2000_k60,False,False,True,0.4981083404987102
encoder,id_2000_k15,5,9,0.1388888888888889,11.956396,15,8.271249,-0.12529266,7.6079583,5.8349953,0.0,0.052376643,0.09234610401817453,0.4666666666666667,0.8,0.33333333333333337,id_2000_k15,id_2000_k60,False,False,True,0.4980223559759243
recurrent,scale_5000_k60,1,10,1.25,3.2522995,60,8.388639,0.35678023,1.3323286,6.41444,0.0,0.052369315,0.0977816241628225,0.8666666666666667,0.7333333333333333,-0.13333333333333341,id_2000_k15,retrograde_2000_k60,True,False,False,0.49785038693035255
encoder,id_2000_k60,1,0,2.7777777777777777,0.08729671,60,13.031756,6.894667,-0.17719007,10.05817,0.016666666666666666,0.052119873,0.10343300626059479,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,team9_2000_k60,False,False,True,0.49681857265692175
encoder,scale_5000_k60,3,6,3.333333333333333,0.8473371,60,4.8137465,15.722052,-1.1817354,4.0319777,0.0,0.0520932,0.058733275814710745,0.4,0.6666666666666666,0.2666666666666666,scale_5000_k60,team9_2000_k60,False,False,True,0.4964746345657782
recurrent,retrograde_2000_k60,5,11,3.888888888888889,0.08516907,60,12.993081,10.93029,-2.9672174,8.785743,0.05,0.05208099,0.10397908303874805,0.26666666666666666,0.5333333333333333,0.26666666666666666,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.49630266552020635
encoder,id_2000_k60,2,1,2.083333333333333,0.0940278,60,11.173375,7.6220584,-1.9746555,7.7726154,0.03333333333333333,0.052077755,0.0879252555423034,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.4961306964746346
recurrent,team9_2000_k60,6,3,0.6944444444444444,1.6957603,60,8.135843,0.035175353,-2.8278084,10.611976,0.0,0.052069258,0.15101564658044564,0.8666666666666667,0.8666666666666667,0.0,scale_5000_k60,scale_5000_k60,True,False,False,0.49578675838349096
encoder,id_2000_k60,0,9,1.3888888888888888,0.13563186,60,8.56808,10.859714,-1.6200889,3.2598746,0.0,0.05206839,0.07185093182519778,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4956147893379192
encoder,scale_5000_k60,1,11,2.9166666666666665,0.91115606,60,7.688794,15.580003,1.1249143,4.216059,0.0,0.052044384,0.09990741329852103,0.3333333333333333,0.6666666666666666,0.3333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.49527085124677556
encoder,scale_5000_k60,2,8,1.5277777777777777,1.7751793,60,10.3404,12.302672,-3.5876367,6.3947487,0.0,0.052041497,0.06632127943790703,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k15,False,False,True,0.4950988822012038
recurrent,id_2000_k15,4,4,0.4166666666666667,4.387318,15,8.251402,0.5131655,5.5702453,6.496255,0.0,0.05193906,0.1027780989120568,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,retrograde_2000_k60,True,False,True,0.4945829750644884
encoder,id_2000_k60,5,3,2.5,0.08830646,60,9.220963,4.975607,-0.04729294,0.85767907,0.0,0.05191241,0.059854779580765835,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,scale_5000_k60,False,False,True,0.4944110060189166
encoder,scale_5000_k60,0,3,4.861111111111111,0.7043628,60,12.990885,6.901692,0.049408536,9.124617,0.0,0.05174463,0.08802239079993228,0.6,0.8666666666666667,0.2666666666666667,scale_5000_k60,team9_2000_k60,False,False,True,0.4938950988822012
encoder,team9_2000_k60,2,8,2.083333333333333,0.20595181,60,10.444994,12.48571,-1.7066225,8.016557,0.0,0.051742878,0.04850858041352733,0.6,0.8666666666666667,0.2666666666666667,team9_2000_k60,id_2000_k15,False,False,True,0.4937231298366294
recurrent,retrograde_2000_k60,0,9,1.6666666666666667,0.11221813,60,12.381425,10.781068,2.5274532,9.172554,0.03333333333333333,0.051643066,0.11327077754192572,0.3333333333333333,0.4666666666666667,0.13333333333333336,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.4935511607910576
recurrent,team9_2000_k60,6,5,0.5555555555555556,4.0822935,60,8.924981,0.7598268,5.3093853,6.049711,0.0,0.05160949,0.1486885861456777,0.5333333333333333,0.6666666666666666,0.1333333333333333,team9_2000_k60,team9_2000_k60,True,False,False,0.49337919174548583
recurrent,team9_2000_k60,7,1,0.2777777777777778,7.88328,60,10.100341,0.3630485,5.6597204,4.997169,0.0,0.051575918,0.107547421010901,0.6666666666666666,0.8,0.13333333333333341,team9_2000_k60,id_2000_k15,True,False,False,0.493207222699914
encoder,id_2000_k60,0,7,4.027777777777778,0.084624834,60,4.6149793,12.869135,-0.5794093,1.9395251,0.0,0.05150632,0.09601125818079563,0.3333333333333333,0.6,0.26666666666666666,id_2000_k60,team9_2000_k60,False,False,True,0.49286328460877044
encoder,team9_2000_k60,0,1,1.9444444444444444,0.17772628,60,8.074979,6.9478183,-3.5744574,3.398138,0.016666666666666666,0.05144873,0.04482778153880233,0.6,0.9333333333333333,0.33333333333333337,team9_2000_k60,scale_5000_k60,False,False,True,0.4926913155631986
recurrent,retrograde_2000_k60,5,6,2.361111111111111,0.090135284,60,13.981939,12.438491,-0.6384946,4.8980556,0.0,0.051431734,0.1099929429179579,0.5333333333333333,0.6666666666666666,0.1333333333333333,retrograde_2000_k60,scale_5000_k60,True,False,False,0.49234737747205504
recurrent,retrograde_2000_k60,3,7,0.2777777777777778,4.171796,60,9.503008,0.98691547,3.9509194,5.3349547,0.0,0.051382042,0.4629867531430243,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k15,id_2000_k15,True,True,False,0.49200343938091146
recurrent,retrograde_2000_k60,2,3,2.2222222222222223,0.092724346,60,16.408564,10.294765,-1.4656037,0.6220764,0.0,0.051374726,0.08966546139522501,0.26666666666666666,0.5333333333333333,0.26666666666666666,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.49183147033533964
encoder,id_2000_k15,3,10,0.6944444444444444,0.31327137,15,8.941525,14.60517,0.5228626,1.5160406,0.0,0.051339645,0.09499653173697602,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k15,scale_5000_k60,False,False,True,0.49148753224419606
encoder,team9_2000_k60,1,8,4.722222222222222,0.137958,60,9.378823,16.197573,-2.5160902,7.9886208,0.016666666666666666,0.051338006,0.09914837494625729,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,retrograde_2000_k60,False,False,True,0.49131556319862424
encoder,scale_5000_k60,3,7,2.7777777777777777,0.8507857,60,4.579099,14.981202,-2.8100863,4.2194395,0.0,0.051244132,0.10916789988101984,0.4,0.6666666666666666,0.2666666666666666,scale_5000_k60,id_2000_k60,False,False,True,0.49097162510748066
recurrent,retrograde_2000_k60,2,3,0.2777777777777778,4.179847,60,9.022283,-0.33310872,6.866488,4.982522,0.0,0.051195547,0.12128952639712268,0.8,0.8,0.0,scale_5000_k60,scale_5000_k60,True,False,False,0.49045571797076526
recurrent,scale_5000_k60,3,3,2.083333333333333,1.0207744,60,14.222397,4.1703343,1.6911685,6.9277363,0.0,0.051126964,0.0698678672855571,0.4,0.6666666666666666,0.2666666666666666,scale_5000_k60,team9_2000_k60,True,False,True,0.49028374892519344
encoder,retrograde_2000_k60,0,5,3.333333333333333,0.0864547,60,5.0567045,12.686383,-2.5482044,6.209708,0.016666666666666666,0.05107541,0.06325106842570556,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k60,False,False,True,0.48993981083404986
encoder,id_2000_k60,0,4,3.611111111111111,0.08500348,60,7.3775296,12.376759,-3.3924654,9.166259,0.0,0.051037174,0.10893451982524079,0.3333333333333333,0.6,0.26666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4895958727429063
encoder,id_2000_k60,6,4,2.083333333333333,0.09410158,60,5.366813,12.47112,-2.6517599,6.070407,0.0,0.050947767,0.09409131968818481,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.48942390369733446
encoder,id_2000_k60,7,9,4.027777777777778,0.08472065,60,9.299913,14.479874,1.8122476,6.6097846,0.03333333333333333,0.050906673,0.0705499931167031,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,id_2000_k15,False,False,True,0.4890799656061909
encoder,team9_2000_k60,6,6,4.444444444444445,0.14662845,60,10.506911,13.566975,-1.1743361,7.410855,0.016666666666666666,0.0508132,0.090783051720612,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k15,False,False,True,0.48890799656061906
recurrent,id_2000_k15,7,7,3.75,0.089185596,15,8.778211,12.520613,3.3790183,6.9551,0.0,0.05079781,0.08202595958449983,0.6666666666666666,0.5333333333333333,-0.1333333333333333,id_2000_k15,id_2000_k15,True,False,False,0.4887360275150473
recurrent,id_2000_k60,1,3,0.4166666666666667,2.3095074,60,9.485822,0.13184036,3.4639924,5.5841594,0.0,0.050694562,0.37828209725557804,0.8,0.9333333333333333,0.1333333333333333,id_2000_k15,id_2000_k15,True,True,False,0.4885640584694755
recurrent,scale_5000_k60,5,7,3.75,0.8478848,60,10.161877,13.138877,-1.1919761,4.154753,0.0,0.050628804,0.10457159073403792,0.6,0.6,0.0,scale_5000_k60,scale_5000_k60,True,False,False,0.4883920894239037
recurrent,team9_2000_k60,7,0,0.6944444444444444,1.7900764,60,10.657448,7.4610143,-0.06433866,7.983187,0.0,0.050562046,0.08649612968811124,0.6,0.5333333333333333,-0.06666666666666665,team9_2000_k60,team9_2000_k60,True,False,False,0.4880481513327601
encoder,id_2000_k60,1,10,1.9444444444444444,0.097562656,60,8.14789,15.134254,0.6226817,6.995078,0.016666666666666666,0.050524745,0.045481491280311995,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,scale_5000_k60,False,False,True,0.4878761822871883
recurrent,retrograde_2000_k60,5,7,0.4166666666666667,2.5771503,60,9.72615,-0.16555417,6.6200886,4.8826284,0.0,0.05051948,0.13432390501733327,0.7333333333333333,0.6,-0.1333333333333333,team9_2000_k60,retrograde_2000_k60,True,False,False,0.4877042132416165
encoder,scale_5000_k60,5,2,4.166666666666667,0.83824736,60,12.109142,5.3822517,0.20354944,6.3556623,0.0,0.050392687,0.06297455165264583,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.4868443680137575
encoder,retrograde_2000_k60,1,6,2.083333333333333,0.094556324,60,13.412794,14.780835,1.3038225,5.249528,0.016666666666666666,0.05039222,0.07894122381814837,0.5333333333333333,0.8,0.2666666666666667,retrograde_2000_k60,scale_5000_k60,False,False,True,0.4866723989681857
recurrent,retrograde_2000_k60,4,10,0.5555555555555556,0.6638506,60,15.378939,10.921765,-1.4316492,3.8890433,0.016666666666666666,0.05038664,0.13570888668348763,0.6,0.9333333333333333,0.33333333333333337,retrograde_2000_k60,scale_5000_k60,True,False,True,0.48650042992261394
encoder,id_2000_k60,3,11,2.083333333333333,0.09414579,60,7.7493253,10.669544,-0.052802064,0.55595434,0.0,0.050307684,0.07819692032037083,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k60,scale_5000_k60,False,False,True,0.48615649183147036
recurrent,scale_5000_k60,5,7,1.25,3.0672696,60,8.379743,-0.7215473,6.8393483,5.5090237,0.0,0.05020392,0.06401826831449166,0.8666666666666667,0.7333333333333333,-0.13333333333333341,team9_2000_k60,retrograde_2000_k60,True,False,False,0.4858125537403267
encoder,scale_5000_k60,3,9,2.5,0.8516399,60,8.939937,15.149141,-0.89631414,1.4381456,0.016666666666666666,0.05014206,0.0710204548214732,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k60,False,False,True,0.48546861564918314
encoder,id_2000_k60,7,9,0.8333333333333334,0.20671944,60,9.090167,14.579787,2.3866854,6.371838,0.016666666666666666,0.05012136,0.047214700133247654,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,id_2000_k15,False,False,True,0.4852966466036113
recurrent,scale_5000_k60,5,1,1.25,3.0672696,60,8.299304,-1.9465706,9.214512,4.639274,0.0,0.04997423,0.1362078372499483,0.0,0.13333333333333333,0.13333333333333333,scale_5000_k60,scale_5000_k60,True,False,False,0.48495270851246775
encoder,id_2000_k60,4,10,4.722222222222222,0.084715135,60,8.631939,16.530483,0.08923464,6.347222,0.016666666666666666,0.049926836,0.044465503503454684,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,team9_2000_k60,False,False,True,0.484780739466896
encoder,retrograde_2000_k60,0,5,0.2777777777777778,4.317542,60,9.390963,-0.56079835,6.2939067,5.6749525,0.03333333333333333,0.049741074,0.09012650519027472,0.4666666666666667,0.7333333333333333,0.2666666666666666,retrograde_2000_k60,scale_5000_k60,False,False,True,0.48409286328460877
recurrent,scale_5000_k60,4,8,4.722222222222222,0.8693658,60,9.36367,13.215233,1.2076594,3.530593,0.0,0.04965495,0.10247187137093146,0.4,0.6666666666666666,0.2666666666666666,scale_5000_k60,id_2000_k60,True,False,True,0.48357695614789337
recurrent,id_2000_k60,6,3,0.4166666666666667,2.5059438,60,9.056011,0.06837197,5.182987,6.050566,0.0,0.04963822,0.15131333484935228,0.6666666666666666,0.8666666666666667,0.20000000000000007,team9_2000_k60,team9_2000_k60,True,False,False,0.4834049871023216
encoder,scale_5000_k60,1,11,3.4722222222222223,0.89771545,60,10.722856,12.706505,-1.5489987,6.3088074,0.016666666666666666,0.049591206,0.14444719460121694,0.6,0.8666666666666667,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.48306104901117797
encoder,team9_2000_k60,4,2,4.722222222222222,0.14382386,60,11.29775,7.6386695,-2.684645,7.054969,0.0,0.049521405,0.0475673755948846,0.6,0.9333333333333333,0.33333333333333337,team9_2000_k60,scale_5000_k60,False,False,True,0.4823731728288908
recurrent,retrograde_2000_k60,0,8,0.2777777777777778,4.317542,60,8.469521,0.520908,4.2693925,6.218866,0.016666666666666666,0.049468037,0.17484019827292122,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k15,id_2000_k15,True,False,False,0.482201203783319
encoder,id_2000_k60,5,6,4.861111111111111,0.0843093,60,4.663865,15.511485,0.8578113,0.3476268,0.0,0.04934663,0.14369981725711403,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,team9_2000_k60,False,False,True,0.4818572656921754
recurrent,retrograde_2000_k60,0,9,0.6944444444444444,0.2548197,60,10.080639,16.483969,-2.2046127,10.321431,0.0,0.049272496,0.1304627001549896,0.6666666666666666,0.9333333333333333,0.2666666666666667,scale_5000_k60,id_2000_k60,True,False,False,0.4816852966466036
encoder,team9_2000_k60,1,2,0.4166666666666667,5.661996,60,9.493123,-0.1208803,6.2548504,5.585133,0.016666666666666666,0.04921675,0.09747645044883525,0.6,0.9333333333333333,0.33333333333333337,team9_2000_k60,id_2000_k15,False,False,True,0.48134135855546
encoder,id_2000_k15,5,11,1.9444444444444444,0.10540049,15,10.112351,12.260035,-4.0699058,7.155617,0.0,0.049163003,0.1452024855074229,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k15,id_2000_k60,False,False,True,0.48116938950988825
encoder,team9_2000_k60,0,7,2.7777777777777777,0.1397327,60,9.867191,11.786613,-4.0275826,7.232448,0.016666666666666666,0.049110293,0.0745226331280488,0.4,0.6666666666666666,0.2666666666666666,team9_2000_k60,scale_5000_k60,False,False,True,0.4808254514187446
encoder,team9_2000_k60,5,6,0.5555555555555556,4.057787,60,8.29257,0.01363917,6.0394645,6.050111,0.03333333333333333,0.049079496,0.06486823154337577,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,retrograde_2000_k60,False,False,True,0.48048151332760103
recurrent,scale_5000_k60,3,7,4.998611111111111,0.81201434,60,12.380642,15.44108,-0.90582764,3.7599516,0.0,0.049057104,0.10784309910622712,0.7333333333333333,0.8666666666666667,0.13333333333333341,scale_5000_k60,team9_2000_k60,True,False,False,0.48013757523645745
encoder,scale_5000_k60,2,8,2.361111111111111,0.8265297,60,3.881785,12.162232,0.69280916,1.1370057,0.016666666666666666,0.048996236,0.04109385636559747,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,team9_2000_k60,False,False,True,0.47979363714531387
encoder,id_2000_k60,1,10,2.2222222222222223,0.09177562,60,9.017313,13.939073,-0.66251564,1.5752512,0.0,0.04895567,0.11210746591617143,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.47962166809974205
encoder,id_2000_k60,0,7,4.861111111111111,0.08435638,60,12.078488,15.844751,-2.6073787,3.173886,0.0,0.048928756,0.10830910437695032,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True,0.47927773000859847
encoder,id_2000_k60,6,0,1.1111111111111112,0.15788168,60,13.684038,7.060268,0.11021468,9.113539,0.016666666666666666,0.048797317,0.1293205320717526,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.47858985382631125
recurrent,retrograde_2000_k60,3,1,0.2777777777777778,4.171796,60,8.749966,0.21726865,4.701732,6.5206504,0.016666666666666666,0.048794743,0.13797392563889188,0.7333333333333333,0.8666666666666667,0.13333333333333341,team9_2000_k60,team9_2000_k60,True,False,False,0.4784178847807395
encoder,id_2000_k60,5,7,1.25,0.14672278,60,4.79483,15.647301,-0.5736263,0.543822,0.0,0.04866031,0.07755426365306027,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,team9_2000_k60,False,False,True,0.4779019776440241
encoder,id_2000_k15,3,4,3.1944444444444446,0.09128553,15,11.430686,12.61596,-3.8853657,5.170978,0.13333333333333333,0.04844977,0.06527587798440397,0.4666666666666667,0.8,0.33333333333333337,id_2000_k15,scale_5000_k60,False,False,True,0.47773000859845227
recurrent,id_2000_k15,2,7,4.166666666666667,0.08809895,15,5.9212885,11.815895,-4.949918,4.836372,0.0,0.04826069,0.10670921219056545,0.06666666666666667,0.2,0.13333333333333336,id_2000_k15,id_2000_k15,True,False,False,0.4772141014617369
encoder,scale_5000_k60,1,9,3.611111111111111,0.85890114,60,8.058969,16.240606,1.1517769,6.5102406,0.016666666666666666,0.048257925,0.04694506117543052,0.3333333333333333,0.6,0.26666666666666666,scale_5000_k60,id_2000_k60,False,False,True,0.4770421324161651
recurrent,retrograde_2000_k60,5,11,0.1388888888888889,10.24671,60,9.248029,-1.5135369,8.01774,4.3331413,0.0,0.048164185,0.13033410276507687,0.8,0.8666666666666667,0.06666666666666665,scale_5000_k60,scale_5000_k60,True,False,False,0.4768701633705933
encoder,retrograde_2000_k60,1,6,3.611111111111111,0.0853341,60,12.155839,16.131372,-1.5330788,1.172222,0.0,0.04805018,0.09835942904762054,0.6,0.9333333333333333,0.33333333333333337,retrograde_2000_k60,id_2000_k15,False,False,True,0.4765262252794497
recurrent,id_2000_k15,1,4,0.5555555555555556,2.6090834,15,8.304773,0.6459955,2.676117,8.686364,0.0,0.048038553,0.14003363716353454,0.13333333333333333,0.2,0.06666666666666668,id_2000_k15,id_2000_k15,True,False,False,0.4763542562338779
encoder,id_2000_k60,4,1,1.6666666666666667,0.11212123,60,8.841653,5.599648,-2.2191687,0.6727378,0.03333333333333333,0.04803286,0.09751442776998129,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,id_2000_k15,False,False,True,0.47618228718830613
encoder,team9_2000_k60,7,8,2.7777777777777777,0.12441548,60,4.165461,12.234611,-2.1994488,2.6011655,0.016666666666666666,0.047910456,0.06578271393675143,0.5333333333333333,0.8666666666666667,0.33333333333333337,team9_2000_k60,id_2000_k60,False,False,True,0.4754944110060189
encoder,id_2000_k60,7,4,3.75,0.08476023,60,5.184377,12.624413,-1.4611865,4.6186357,0.03333333333333333,0.047908403,0.06466454086803056,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4753224419604471
encoder,id_2000_k60,5,11,3.75,0.085114546,60,7.8103557,10.587668,-0.6324863,1.4457741,0.016666666666666666,0.047895618,0.058301187773289416,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4749785038693035
encoder,id_2000_k15,6,10,2.083333333333333,0.10130888,15,9.2578945,14.510702,2.1986191,4.8916254,0.06666666666666667,0.047891162,0.06278520594931998,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,id_2000_k60,False,False,True,0.47480653482373175
recurrent,team9_2000_k60,4,3,0.4166666666666667,6.129584,60,9.203238,0.08618725,5.7206035,5.481165,0.0,0.047876593,0.14332574043978932,0.8,0.8,0.0,id_2000_k60,id_2000_k15,True,False,False,0.47463456577815993
encoder,scale_5000_k60,7,3,2.9166666666666665,0.6941037,60,8.0644,6.8699703,-3.3920953,3.94812,0.0,0.047837734,0.05500369112449525,0.3333333333333333,0.6666666666666666,0.3333333333333333,scale_5000_k60,id_2000_k15,False,False,True,0.4744625967325881
recurrent,team9_2000_k60,5,1,0.4166666666666667,5.8748918,60,9.432729,-1.0741397,7.7359486,4.471718,0.0,0.04773514,0.17908768687169474,0.7333333333333333,0.6,-0.1333333333333333,scale_5000_k60,team9_2000_k60,True,False,False,0.47411865864144453
encoder,id_2000_k60,0,6,1.805555555555556,0.10248679,60,11.900876,16.549456,0.30457017,2.9960163,0.016666666666666666,0.04754546,0.051722444251879884,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,team9_2000_k60,False,False,True,0.47360275150472914
recurrent,scale_5000_k60,4,1,1.3888888888888888,1.9573663,60,11.21028,4.857093,4.6074996,6.6600075,0.03333333333333333,0.04753383,0.13280110665764905,0.9333333333333333,1.0,0.06666666666666665,retrograde_2000_k60,id_2000_k15,True,False,False,0.4734307824591574
recurrent,scale_5000_k60,6,0,3.333333333333333,0.9235185,60,14.029898,3.7453098,-1.6056713,3.5223334,0.0,0.047525037,0.06485494101704631,0.6666666666666666,0.8666666666666667,0.20000000000000007,team9_2000_k60,retrograde_2000_k60,True,False,False,0.47325881341358556
recurrent,id_2000_k15,1,0,1.6666666666666667,0.1223078,15,14.131366,3.873272,2.0501842,6.8210697,0.0,0.047397677,0.10831459937400065,1.0,0.5333333333333333,-0.4666666666666667,scale_5000_k60,id_2000_k15,True,False,False,0.47274290627687016
encoder,id_2000_k60,1,8,1.1111111111111112,0.16040695,60,7.972984,15.675151,1.3617536,4.6795263,0.05,0.047394816,0.07881237036677076,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True,0.4725709372312984
encoder,id_2000_k60,7,9,2.5,0.08823245,60,9.131212,14.4777775,1.813696,3.517329,0.0,0.047374997,0.05156211475277197,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True,0.4723989681857266
recurrent,scale_5000_k60,0,6,3.611111111111111,0.68537784,60,12.640833,15.826742,1.1748358,5.1747875,0.0,0.04735342,0.09887751353845461,0.7333333333333333,0.7333333333333333,0.0,id_2000_k60,scale_5000_k60,True,False,False,0.47222699914015476
recurrent,retrograde_2000_k60,6,7,0.6944444444444444,0.24905412,60,5.9707117,12.084751,-2.9061975,6.617445,0.0,0.04731802,0.0708738607618593,0.6666666666666666,0.7333333333333333,0.06666666666666665,retrograde_2000_k60,id_2000_k60,True,False,False,0.472055030094583
recurrent,scale_5000_k60,0,10,1.25,2.8066804,60,8.231962,0.40681422,-0.5515966,9.284129,0.016666666666666666,0.04730637,0.08323586568318975,0.8,0.9333333333333333,0.1333333333333333,id_2000_k15,team9_2000_k60,True,False,False,0.4718830610490112
recurrent,scale_5000_k60,1,11,1.805555555555556,1.1104351,60,9.200143,13.835911,2.9154775,5.001297,0.016666666666666666,0.047092304,0.2872858006883988,0.6,0.8,0.20000000000000007,scale_5000_k60,id_2000_k15,True,True,False,0.47171109200343936
recurrent,team9_2000_k60,3,3,0.5555555555555556,4.314951,60,8.329545,0.38434544,2.2349744,8.451015,0.016666666666666666,0.04708049,0.12703343988527685,0.7333333333333333,0.9333333333333333,0.20000000000000007,team9_2000_k60,id_2000_k15,True,False,False,0.4713671539122958
encoder,id_2000_k60,7,5,2.5,0.08823245,60,13.568787,15.533891,0.77922124,1.4162601,0.0,0.047047503,0.06473468237860028,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.471195184866724
encoder,id_2000_k60,4,2,1.3888888888888888,0.13394248,60,10.591913,6.2207294,-0.9358858,7.905395,0.016666666666666666,0.047023747,0.06454790258095455,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4710232158211522
encoder,team9_2000_k60,3,7,4.722222222222222,0.14464077,60,5.133488,11.743272,-2.2518926,1.6788546,0.0,0.046910767,0.20070475382278255,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k60,False,False,True,0.4706792777300086
encoder,id_2000_k60,6,5,4.027777777777778,0.084334105,60,13.046497,14.629116,-1.1457607,7.1341233,0.0,0.046693306,0.04855486045039462,0.6,0.9333333333333333,0.33333333333333337,id_2000_k60,scale_5000_k60,False,False,True,0.4701633705932932
recurrent,retrograde_2000_k60,0,8,2.361111111111111,0.09031228,60,6.1988525,13.024252,-2.030992,4.7905774,0.0,0.046665095,0.10687038272395817,0.8666666666666667,0.7333333333333333,-0.13333333333333341,scale_5000_k60,scale_5000_k60,True,False,False,0.4699914015477214
recurrent,id_2000_k60,2,7,0.2777777777777778,4.477794,60,9.167025,0.87769765,5.257997,5.7056293,0.016666666666666666,0.046649445,0.20252061582009556,0.6666666666666666,0.8,0.13333333333333341,team9_2000_k60,team9_2000_k60,True,False,False,0.46981943250214964
