scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2
team9_2000_k60,1,7,3.0555555555555554,0.1763703,60,5.972002,10.966872,-1.5978457,0.7541681
team9_2000_k60,1,8,3.0555555555555554,0.1763703,60,9.853258,16.040678,-3.320453,9.774318
team9_2000_k60,2,0,3.0555555555555554,0.18684633,60,13.66292,4.9053135,1.5521635,6.611192
team9_2000_k60,2,1,3.0555555555555554,0.18684633,60,9.931481,5.4561224,-0.7334626,3.0873196
team9_2000_k60,2,2,3.0555555555555554,0.18684633,60,10.04858,8.07338,-3.242903,5.302901
team9_2000_k60,2,3,3.0555555555555554,0.18684633,60,11.630973,14.490305,-3.5002143,6.390862
team9_2000_k60,2,4,3.0555555555555554,0.18684633,60,6.9586773,12.425933,-4.4263353,8.294658
team9_2000_k60,2,5,3.0555555555555554,0.18684633,60,5.0554194,15.875297,1.1009638,0.523037
team9_2000_k60,2,6,3.0555555555555554,0.18684633,60,9.427902,14.228474,2.1050453,5.436901
team9_2000_k60,2,7,3.0555555555555554,0.18684633,60,8.8286,10.979793,-1.6351355,7.742926
team9_2000_k60,2,8,3.0555555555555554,0.18684633,60,9.274265,16.440832,-1.3604069,7.9308662
team9_2000_k60,3,0,3.0555555555555554,0.14937633,60,13.960184,4.771931,0.9657796,6.9694767
team9_2000_k60,3,1,3.0555555555555554,0.14937633,60,9.431252,4.973039,-0.90468526,2.0116796
team9_2000_k60,3,2,3.0555555555555554,0.14937633,60,7.613612,6.687266,-2.2187781,0.2721321
team9_2000_k60,3,3,3.0555555555555554,0.14937633,60,12.123387,13.856227,0.17233735,8.38096
team9_2000_k60,3,4,3.0555555555555554,0.14937633,60,4.898228,12.652463,-2.5007024,6.091171
team9_2000_k60,3,5,3.0555555555555554,0.14937633,60,5.0114713,15.932137,1.1242445,2.0618055
team9_2000_k60,3,6,3.0555555555555554,0.14937633,60,10.701174,12.822327,-1.6314385,6.4052854
team9_2000_k60,3,7,3.0555555555555554,0.14937633,60,7.1963897,13.683906,-3.779123,7.791355
team9_2000_k60,3,8,3.0555555555555554,0.14937633,60,9.409094,16.522078,-1.0598719,9.653618
team9_2000_k60,0,0,3.1944444444444446,0.14299372,60,13.71856,4.613633,2.5482824,6.4320464
team9_2000_k60,0,1,3.1944444444444446,0.14299372,60,9.200981,6.724854,-3.9398236,3.2833211
team9_2000_k60,0,2,3.1944444444444446,0.14299372,60,8.978114,8.785638,-2.2565246,1.5504179
team9_2000_k60,0,3,3.1944444444444446,0.14299372,60,11.64664,12.924635,-1.7851341,8.803961
team9_2000_k60,0,4,3.1944444444444446,0.14299372,60,6.282115,12.514881,-4.0001435,7.2531185
team9_2000_k60,0,5,3.1944444444444446,0.14299372,60,12.732074,16.569473,0.81003666,3.6198685
team9_2000_k60,0,6,3.1944444444444446,0.14299372,60,10.259738,12.332891,-1.7195199,8.797411
team9_2000_k60,0,7,3.1944444444444446,0.14299372,60,4.6491013,11.777726,-1.3170763,2.5011756
team9_2000_k60,0,8,3.1944444444444446,0.14299372,60,7.81972,15.439946,0.52883106,4.396937
team9_2000_k60,1,0,3.1944444444444446,0.17445719,60,13.435874,4.6659336,0.5692609,5.3195515
team9_2000_k60,1,1,3.1944444444444446,0.17445719,60,10.14942,5.578654,-0.861129,4.4415336
team9_2000_k60,1,2,3.1944444444444446,0.17445719,60,9.011218,8.598923,-2.9083526,3.9083319
team9_2000_k60,1,3,3.1944444444444446,0.17445719,60,11.557663,13.059297,-1.4675237,6.1735325
team9_2000_k60,1,4,3.1944444444444446,0.17445719,60,7.6337895,12.308061,-1.4271705,10.516458
team9_2000_k60,1,5,3.1944444444444446,0.17445719,60,12.70382,16.637686,1.9530383,5.7346554
team9_2000_k60,1,6,3.1944444444444446,0.17445719,60,7.8299837,10.584614,-1.611965,0.3503999
team9_2000_k60,1,7,3.1944444444444446,0.17445719,60,7.0417314,13.380062,-4.533372,5.5025587
team9_2000_k60,1,8,3.1944444444444446,0.17445719,60,7.937335,15.517479,1.0827125,3.984998
team9_2000_k60,2,0,3.1944444444444446,0.18050107,60,13.785908,4.340716,-3.6792593,5.225975
team9_2000_k60,2,1,3.1944444444444446,0.18050107,60,10.164847,6.731694,-3.1654396,6.1207466
team9_2000_k60,2,2,3.1944444444444446,0.18050107,60,10.036554,8.401412,-3.2322078,9.320369
team9_2000_k60,2,3,3.1944444444444446,0.18050107,60,11.365413,12.174195,-3.007014,7.744312
team9_2000_k60,2,4,3.1944444444444446,0.18050107,60,6.9870615,12.581446,-4.5279994,7.944583
team9_2000_k60,2,5,3.1944444444444446,0.18050107,60,12.793401,16.6456,1.2468028,2.7563217
team9_2000_k60,2,6,3.1944444444444446,0.18050107,60,10.346234,12.217828,-2.105861,8.741897
team9_2000_k60,2,7,3.1944444444444446,0.18050107,60,6.561356,14.5932455,0.314632,8.259093
team9_2000_k60,2,8,3.1944444444444446,0.18050107,60,8.603375,15.988212,0.3290958,5.4310617
team9_2000_k60,3,0,3.1944444444444446,0.14380503,60,14.57073,5.855135,-1.6526306,10.835203
team9_2000_k60,3,1,3.1944444444444446,0.14380503,60,9.309015,6.8219724,-4.537976,6.009428
team9_2000_k60,3,2,3.1944444444444446,0.14380503,60,12.556185,7.646165,-1.0069208,6.913523
team9_2000_k60,3,3,3.1944444444444446,0.14380503,60,11.138214,14.01909,-3.9572043,4.7855263
team9_2000_k60,3,4,3.1944444444444446,0.14380503,60,5.5994983,14.235916,-0.946898,8.282581
team9_2000_k60,3,5,3.1944444444444446,0.14380503,60,12.099694,16.667793,1.5977226,5.1823354
team9_2000_k60,3,6,3.1944444444444446,0.14380503,60,10.062057,11.711302,-4.412562,5.272351
team9_2000_k60,3,7,3.1944444444444446,0.14380503,60,4.564776,12.034621,-2.1871958,3.03118
team9_2000_k60,3,8,3.1944444444444446,0.14380503,60,9.699226,16.063534,-3.3224838,8.7673435
team9_2000_k60,0,0,3.3333333333333335,0.14880966,60,13.694907,3.8191886,-2.1155028,3.188291
team9_2000_k60,0,1,3.3333333333333335,0.14880966,60,10.34007,6.6688137,-3.6676855,5.7942004
team9_2000_k60,0,2,3.3333333333333335,0.14880966,60,14.832631,5.620735,-2.0707984,9.193207
team9_2000_k60,0,3,3.3333333333333335,0.14880966,60,9.5158205,13.016292,0.13968056,5.3549776
team9_2000_k60,0,4,3.3333333333333335,0.14880966,60,5.143802,13.153286,-3.0934498,4.5854225
team9_2000_k60,0,5,3.3333333333333335,0.14880966,60,12.698928,16.193499,-0.09559058,0.42892256
team9_2000_k60,0,6,3.3333333333333335,0.14880966,60,8.595778,10.911941,-1.4556309,3.7216654
team9_2000_k60,0,7,3.3333333333333335,0.14880966,60,3.8140204,11.796756,1.0522264,1.3666227
team9_2000_k60,0,8,3.3333333333333335,0.14880966,60,9.883365,14.261973,1.533671,7.941817
team9_2000_k60,1,0,3.3333333333333335,0.17496578,60,11.805543,5.373614,-3.3743088,6.632366
team9_2000_k60,1,1,3.3333333333333335,0.17496578,60,10.419837,7.3155766,-3.9881742,6.256334
team9_2000_k60,1,2,3.3333333333333335,0.17496578,60,12.770042,6.5810966,-0.3035055,7.5329123
team9_2000_k60,1,3,3.3333333333333335,0.17496578,60,9.985199,13.109694,-1.4705927,3.4830997
team9_2000_k60,1,4,3.3333333333333335,0.17496578,60,5.033391,13.154977,-2.3372903,3.217296
team9_2000_k60,1,5,3.3333333333333335,0.17496578,60,11.891723,15.524418,-1.4950156,6.9525976
team9_2000_k60,1,6,3.3333333333333335,0.17496578,60,9.267507,11.0562315,-3.4859686,6.0753994
team9_2000_k60,1,7,3.3333333333333335,0.17496578,60,4.051827,11.706504,-0.17866832,-0.636975
team9_2000_k60,1,8,3.3333333333333335,0.17496578,60,9.358795,15.694212,-3.4123437,6.1635075
team9_2000_k60,2,0,3.3333333333333335,0.18887737,60,13.401312,4.599036,0.41693622,5.171611
team9_2000_k60,2,1,3.3333333333333335,0.18887737,60,9.98962,7.216964,-3.8457627,8.476196
team9_2000_k60,2,2,3.3333333333333335,0.18887737,60,14.793016,5.437266,-2.663008,7.2960577
team9_2000_k60,2,3,3.3333333333333335,0.18887737,60,11.053153,11.457582,-4.4725056,4.3461876
team9_2000_k60,2,4,3.3333333333333335,0.18887737,60,6.9465303,12.675082,-3.101126,8.865834
team9_2000_k60,2,5,3.3333333333333335,0.18887737,60,11.862079,15.1476755,-0.3605103,9.155379
team9_2000_k60,2,6,3.3333333333333335,0.18887737,60,8.812425,11.204761,-1.642123,3.4157197
team9_2000_k60,2,7,3.3333333333333335,0.18887737,60,3.7749355,11.76882,1.1570423,1.5347393
team9_2000_k60,2,8,3.3333333333333335,0.18887737,60,9.012696,14.994443,0.9776277,5.03695
team9_2000_k60,3,0,3.3333333333333335,0.14816287,60,13.49937,4.599839,2.4234447,5.916026
team9_2000_k60,3,1,3.3333333333333335,0.14816287,60,8.830504,5.131795,0.39021435,0.6683175
team9_2000_k60,3,2,3.3333333333333335,0.14816287,60,12.969951,6.847597,-0.42775455,9.451466
team9_2000_k60,3,3,3.3333333333333335,0.14816287,60,10.267207,11.258469,-4.036371,7.380362
team9_2000_k60,3,4,3.3333333333333335,0.14816287,60,5.280645,13.37791,-2.5925446,7.3275905
team9_2000_k60,3,5,3.3333333333333335,0.14816287,60,12.993912,14.632386,-0.84057313,8.817424
team9_2000_k60,3,6,3.3333333333333335,0.14816287,60,7.746271,10.953389,0.653,2.8869889
team9_2000_k60,3,7,3.3333333333333335,0.14816287,60,7.240957,14.422541,-0.38186786,10.451863
team9_2000_k60,3,8,3.3333333333333335,0.14816287,60,10.104084,14.4025955,-1.1172379,9.802148
team9_2000_k60,0,0,3.4722222222222223,0.14728945,60,9.702434,5.356368,-2.6314056,3.171815
team9_2000_k60,0,1,3.4722222222222223,0.14728945,60,7.896501,6.73986,-2.84577,0.7023422
team9_2000_k60,0,2,3.4722222222222223,0.14728945,60,14.688542,5.3205614,-2.9565678,5.8538713
team9_2000_k60,0,3,3.4722222222222223,0.14728945,60,5.4366517,13.971757,-3.1309032,6.767829
team9_2000_k60,0,4,3.4722222222222223,0.14728945,60,6.118357,12.989286,-2.9409938,5.0985413
team9_2000_k60,0,5,3.4722222222222223,0.14728945,60,12.289561,14.512992,-0.80299747,7.6788006
team9_2000_k60,0,6,3.4722222222222223,0.14728945,60,7.388201,10.766372,0.97152287,4.16673
team9_2000_k60,0,7,3.4722222222222223,0.14728945,60,9.451719,16.487766,0.81390196,9.6788435
team9_2000_k60,0,8,3.4722222222222223,0.14728945,60,9.058287,14.4949875,-0.40177625,3.4297106
team9_2000_k60,1,0,3.4722222222222223,0.14966694,60,11.217613,4.982199,0.5043745,9.82654
team9_2000_k60,1,1,3.4722222222222223,0.14966694,60,8.376721,6.9352703,-3.97726,6.190323
team9_2000_k60,1,2,3.4722222222222223,0.14966694,60,13.397138,6.104721,0.45132983,9.864755
team9_2000_k60,1,3,3.4722222222222223,0.14966694,60,10.773138,11.945562,-4.987695,5.3237624
team9_2000_k60,1,4,3.4722222222222223,0.14966694,60,6.152998,15.026753,1.5978565,7.5708055
team9_2000_k60,1,5,3.4722222222222223,0.14966694,60,12.12047,15.627891,-2.658055,1.3067154
team9_2000_k60,1,6,3.4722222222222223,0.14966694,60,6.300016,11.400955,-3.7430763,3.1282709
team9_2000_k60,1,7,3.4722222222222223,0.14966694,60,8.0049925,16.16132,1.1124244,8.121012
team9_2000_k60,1,8,3.4722222222222223,0.14966694,60,8.994363,14.657379,-0.4511354,1.2771838
team9_2000_k60,2,0,3.4722222222222223,0.1856522,60,9.931118,5.3538203,-2.0666935,4.014386
team9_2000_k60,2,1,3.4722222222222223,0.1856522,60,8.4037,6.9098682,-3.945637,6.3690815
team9_2000_k60,2,2,3.4722222222222223,0.1856522,60,14.022201,6.4080606,0.42584428,10.715709
team9_2000_k60,2,3,3.4722222222222223,0.1856522,60,5.3109827,13.934196,-2.5843873,5.351075
team9_2000_k60,2,4,3.4722222222222223,0.1856522,60,4.5644646,14.4400215,-2.9203207,5.800538
team9_2000_k60,2,5,3.4722222222222223,0.1856522,60,11.494051,14.724228,-2.512519,2.0267398
team9_2000_k60,2,6,3.4722222222222223,0.1856522,60,9.612566,11.394645,-3.829725,8.673116
team9_2000_k60,2,7,3.4722222222222223,0.1856522,60,8.649963,16.5294,0.3987476,8.047234
team9_2000_k60,2,8,3.4722222222222223,0.1856522,60,10.032772,14.0682955,0.8029959,8.084373
team9_2000_k60,3,0,3.4722222222222223,0.12289397,60,11.926872,5.38752,1.7718035,8.197376
team9_2000_k60,3,1,3.4722222222222223,0.12289397,60,10.330927,7.8564763,-3.0807889,5.565552
team9_2000_k60,3,2,3.4722222222222223,0.12289397,60,9.405665,8.845693,-0.8266301,4.018971
team9_2000_k60,3,3,3.4722222222222223,0.12289397,60,5.31195,13.775508,-2.7405453,6.0652204
team9_2000_k60,3,4,3.4722222222222223,0.12289397,60,7.415897,14.444606,0.16007622,9.03281
team9_2000_k60,3,5,3.4722222222222223,0.12289397,60,15.9050045,12.300442,-1.6257775,-1.1538036
team9_2000_k60,3,6,3.4722222222222223,0.12289397,60,7.1177154,10.624657,-0.26791638,1.0977169
team9_2000_k60,3,7,3.4722222222222223,0.12289397,60,6.6298556,13.935195,-3.9552765,8.83075
team9_2000_k60,3,8,3.4722222222222223,0.12289397,60,9.140798,14.774592,-0.67628366,2.3564615
team9_2000_k60,0,0,3.611111111111111,0.14432018,60,9.542198,5.14574,-1.9669178,2.4578109
team9_2000_k60,0,1,3.611111111111111,0.14432018,60,7.588782,6.662983,-2.5365045,0.37408623
team9_2000_k60,0,2,3.611111111111111,0.14432018,60,13.88004,4.776639,3.8923056,6.519994
team9_2000_k60,0,3,3.611111111111111,0.14432018,60,7.052767,12.434306,-4.9533887,5.4856462
team9_2000_k60,0,4,3.611111111111111,0.14432018,60,10.565859,16.463945,-0.0042096744,9.543691
team9_2000_k60,0,5,3.611111111111111,0.14432018,60,11.593167,14.396385,-3.4935672,7.2748365
team9_2000_k60,0,6,3.611111111111111,0.14432018,60,5.182163,11.759438,-2.270877,1.5740583
team9_2000_k60,0,7,3.611111111111111,0.14432018,60,7.8403687,15.941228,1.1575819,1.873446
team9_2000_k60,0,8,3.611111111111111,0.14432018,60,9.48097,12.906575,-1.6832285,3.317343
team9_2000_k60,1,0,3.611111111111111,0.17338876,60,9.123545,5.213839,-1.4020964,1.1792706
team9_2000_k60,1,1,3.611111111111111,0.17338876,60,7.5886345,6.648038,-2.5946648,0.41723305
team9_2000_k60,1,2,3.611111111111111,0.17338876,60,13.22542,5.1466265,1.2253014,5.2618732
team9_2000_k60,1,3,3.611111111111111,0.17338876,60,4.6253877,13.07147,-0.89667606,3.640239
team9_2000_k60,1,4,3.611111111111111,0.17338876,60,5.1187434,15.871822,1.210218,1.3808393
team9_2000_k60,1,5,3.611111111111111,0.17338876,60,13.509965,14.99931,0.3315826,2.9318144
team9_2000_k60,1,6,3.611111111111111,0.17338876,60,6.843479,13.092618,-4.1306224,7.843343
team9_2000_k60,1,7,3.611111111111111,0.17338876,60,9.777236,15.930158,-1.9545413,10.628164
team9_2000_k60,1,8,3.611111111111111,0.17338876,60,9.905886,11.446967,-3.618058,7.719867
team9_2000_k60,2,0,3.611111111111111,0.18427646,60,9.155933,5.8839273,-2.395899,3.5161662
team9_2000_k60,2,1,3.611111111111111,0.18427646,60,7.744595,6.812085,-2.5311258,1.8403785
team9_2000_k60,2,2,3.611111111111111,0.18427646,60,13.05145,5.2744308,1.3379042,5.0087934
team9_2000_k60,2,3,3.611111111111111,0.18427646,60,5.410046,12.397683,-4.327936,5.0272593
team9_2000_k60,2,4,3.611111111111111,0.18427646,60,4.763336,15.637464,-0.34853676,-0.008204989
team9_2000_k60,2,5,3.611111111111111,0.18427646,60,13.482249,15.769265,0.2993033,1.7795717
team9_2000_k60,2,6,3.611111111111111,0.18427646,60,6.499873,12.541954,-4.293289,5.064884
team9_2000_k60,2,7,3.611111111111111,0.18427646,60,7.3160634,15.280657,-0.5272404,5.7303367
team9_2000_k60,2,8,3.611111111111111,0.18427646,60,10.364432,12.767969,-2.1394114,8.361195
team9_2000_k60,3,0,3.611111111111111,0.14752035,60,9.615016,4.8899417,-0.57222503,4.3368783
team9_2000_k60,3,1,3.611111111111111,0.14752035,60,7.628025,6.6972895,-2.4278884,0.7742902
team9_2000_k60,3,2,3.611111111111111,0.14752035,60,13.665245,4.962629,3.0379357,6.80141
team9_2000_k60,3,3,3.611111111111111,0.14752035,60,4.552231,12.991311,-0.56561255,1.7805668
team9_2000_k60,3,4,3.611111111111111,0.14752035,60,4.839863,15.717253,0.69894123,1.5160048
team9_2000_k60,3,5,3.611111111111111,0.14752035,60,13.021721,14.272291,-1.1448647,1.7065666
team9_2000_k60,3,6,3.611111111111111,0.14752035,60,6.470268,10.565535,0.1135687,0.80101776
team9_2000_k60,3,7,3.611111111111111,0.14752035,60,4.3977222,12.10897,-0.37416828,0.7350781
team9_2000_k60,3,8,3.611111111111111,0.14752035,60,10.36152,11.960072,-3.7724133,3.6632493
team9_2000_k60,0,0,3.75,0.13450676,60,8.962452,6.0476513,-2.8239083,0.80595833
team9_2000_k60,0,1,3.75,0.13450676,60,8.998979,8.716402,-2.460755,7.168776
team9_2000_k60,0,2,3.75,0.13450676,60,13.797459,4.0603185,-2.9459586,4.4054327
team9_2000_k60,0,3,3.75,0.13450676,60,7.5642505,12.536621,-0.9990148,9.980156
team9_2000_k60,0,4,3.75,0.13450676,60,12.666965,16.56814,0.90717316,2.8612368
team9_2000_k60,0,5,3.75,0.13450676,60,11.626673,12.951869,-2.8943,7.9610496
team9_2000_k60,0,6,3.75,0.13450676,60,5.4497175,13.7023945,-2.1775284,9.150986
team9_2000_k60,0,7,3.75,0.13450676,60,8.02168,15.711227,1.1597174,3.8311105
team9_2000_k60,0,8,3.75,0.13450676,60,9.20847,10.877008,-2.8638198,2.7877793
team9_2000_k60,1,0,3.75,0.15798834,60,9.7141285,6.9733167,-4.730468,6.074211
team9_2000_k60,1,1,3.75,0.15798834,60,12.789032,7.756975,0.22159198,9.703996
team9_2000_k60,1,2,3.75,0.15798834,60,13.50695,4.696513,1.3588922,6.706976
team9_2000_k60,1,3,3.75,0.15798834,60,7.6052594,12.379408,-1.34697,10.342303
team9_2000_k60,1,4,3.75,0.15798834,60,11.741372,16.359585,-0.4093096,3.0118704
team9_2000_k60,1,5,3.75,0.15798834,60,9.29239,13.402446,2.3850505,6.174772
team9_2000_k60,1,6,3.75,0.15798834,60,4.582716,11.99133,-2.3292701,2.0337644
team9_2000_k60,1,7,3.75,0.15798834,60,8.869643,15.974021,-0.7189015,8.246501
team9_2000_k60,1,8,3.75,0.15798834,60,9.201756,11.011418,-3.3257606,4.3541346
team9_2000_k60,2,0,3.75,0.17580004,60,9.58076,7.151566,-2.9877353,9.162681
team9_2000_k60,2,1,3.75,0.17580004,60,8.983565,8.738389,-2.5475695,7.508094
team9_2000_k60,2,2,3.75,0.17580004,60,12.120018,5.27996,-1.5847691,5.8319345
team9_2000_k60,2,3,3.75,0.17580004,60,5.353893,14.5075245,0.18443178,4.7924986
team9_2000_k60,2,4,3.75,0.17580004,60,11.806348,16.444008,-0.16303216,2.8957832
team9_2000_k60,2,5,3.75,0.17580004,60,11.50231,12.866,-4.2812734,4.7545743
team9_2000_k60,2,6,3.75,0.17580004,60,4.144851,11.713369,-0.758165,-0.25336787
team9_2000_k60,2,7,3.75,0.17580004,60,7.9192214,15.393072,-0.19043319,4.8101635
team9_2000_k60,2,8,3.75,0.17580004,60,8.37212,11.092421,-1.2829273,0.4017131
team9_2000_k60,3,0,3.75,0.12560931,60,9.890535,6.9254036,-2.2993975,8.449772
team9_2000_k60,3,1,3.75,0.12560931,60,9.086176,8.849617,-2.2160835,2.8208466
team9_2000_k60,3,2,3.75,0.12560931,60,12.187963,5.332282,-0.84179205,7.9696007
team9_2000_k60,3,3,3.75,0.12560931,60,5.2747025,14.429685,-0.80450696,5.5735598
team9_2000_k60,3,4,3.75,0.12560931,60,12.813699,16.634338,0.93310946,0.90134215
team9_2000_k60,3,5,3.75,0.12560931,60,11.571405,12.886702,-2.9900796,6.941026
team9_2000_k60,3,6,3.75,0.12560931,60,4.047644,11.704784,-0.2200835,-0.2902376
team9_2000_k60,3,7,3.75,0.12560931,60,8.127476,15.112824,-0.30128497,6.604766
team9_2000_k60,3,8,3.75,0.12560931,60,7.415702,10.475111,-0.17998427,-0.08374391
team9_2000_k60,0,0,3.888888888888889,0.14677443,60,9.986852,7.097694,-3.5396538,8.650203
team9_2000_k60,0,1,3.888888888888889,0.14677443,60,9.2414055,8.983735,-1.7685571,3.8715744
team9_2000_k60,0,2,3.888888888888889,0.14677443,60,11.964365,5.2202272,-0.601692,7.847735
team9_2000_k60,0,3,3.888888888888889,0.14677443,60,5.6714325,13.253008,-4.3787932,5.806964
team9_2000_k60,0,4,3.888888888888889,0.14677443,60,12.031525,15.875152,-1.9096557,5.059514
team9_2000_k60,0,5,3.888888888888889,0.14677443,60,10.653189,11.187728,-4.1622567,7.205632
team9_2000_k60,0,6,3.888888888888889,0.14677443,60,3.9062452,12.1279,-0.3804481,0.8182193
team9_2000_k60,0,7,3.888888888888889,0.14677443,60,8.988613,14.808351,1.1280931,5.399454
team9_2000_k60,0,8,3.888888888888889,0.14677443,60,9.41024,11.422289,-3.2648814,9.579563
team9_2000_k60,1,0,3.888888888888889,0.1489704,60,8.830335,6.286632,-3.3893497,2.3144643
team9_2000_k60,1,1,3.888888888888889,0.1489704,60,14.788663,6.300733,-1.8782887,9.318165
team9_2000_k60,1,2,3.888888888888889,0.1489704,60,11.939923,5.2701235,-2.821513,5.2590613
team9_2000_k60,1,3,3.888888888888889,0.1489704,60,7.0313697,14.389816,0.44286844,9.041833
team9_2000_k60,1,4,3.888888888888889,0.1489704,60,11.8086195,15.645906,-2.5355299,4.724277
team9_2000_k60,1,5,3.888888888888889,0.1489704,60,9.564172,13.001686,-1.3284378,3.6054604
team9_2000_k60,1,6,3.888888888888889,0.1489704,60,6.749479,13.634203,-4.0056663,8.561951
team9_2000_k60,1,7,3.888888888888889,0.1489704,60,8.465919,15.089889,0.19878475,5.2893276
team9_2000_k60,1,8,3.888888888888889,0.1489704,60,9.895689,11.708877,-4.298916,6.1719747
team9_2000_k60,2,0,3.888888888888889,0.17522804,60,9.177816,6.5948505,-3.9998918,6.538575
team9_2000_k60,2,1,3.888888888888889,0.17522804,60,9.174158,8.683122,-2.6153607,3.782943
team9_2000_k60,2,2,3.888888888888889,0.17522804,60,11.519828,5.143996,-2.2858067,8.842753
team9_2000_k60,2,3,3.888888888888889,0.17522804,60,5.496511,13.199753,-3.4984214,7.435161
team9_2000_k60,2,4,3.888888888888889,0.17522804,60,11.920826,15.687369,-2.065679,5.6881294
team9_2000_k60,2,5,3.888888888888889,0.17522804,60,10.526856,11.162983,-4.2067842,7.4885674
team9_2000_k60,2,6,3.888888888888889,0.17522804,60,4.3926954,12.2133875,-2.463137,3.7427747
team9_2000_k60,2,7,3.888888888888889,0.17522804,60,8.6939,14.924533,0.8956885,3.0792713
team9_2000_k60,2,8,3.888888888888889,0.17522804,60,7.9724655,10.638861,-0.7508876,1.761003
team9_2000_k60,3,0,3.888888888888889,0.13362736,60,9.930466,7.173845,-4.2212358,7.975995
team9_2000_k60,3,1,3.888888888888889,0.13362736,60,9.20284,8.920766,-1.9529451,4.067657
team9_2000_k60,3,2,3.888888888888889,0.13362736,60,14.108275,3.8858924,1.0003736,6.688609
team9_2000_k60,3,3,3.888888888888889,0.13362736,60,7.2027006,12.761745,-0.76340014,9.230752
team9_2000_k60,3,4,3.888888888888889,0.13362736,60,12.474973,16.266415,-0.8729048,1.1725127
team9_2000_k60,3,5,3.888888888888889,0.13362736,60,11.03389,11.758543,-4.84207,5.009165
team9_2000_k60,3,6,3.888888888888889,0.13362736,60,4.204329,12.253306,-2.0375164,2.8919194
team9_2000_k60,3,7,3.888888888888889,0.13362736,60,10.052546,14.127657,0.76557815,8.143671
team9_2000_k60,3,8,3.888888888888889,0.13362736,60,7.2119265,12.481255,-3.6111228,8.539525
team9_2000_k60,0,0,4.027777777777778,0.14602278,60,9.881423,7.884151,-3.416983,6.10176
team9_2000_k60,0,1,4.027777777777778,0.14602278,60,14.625738,5.10273,-1.8181107,6.9947977
team9_2000_k60,0,2,4.027777777777778,0.14602278,60,9.744614,5.546823,-2.0575545,1.6726161
team9_2000_k60,0,3,4.027777777777778,0.14602278,60,4.8026004,15.603046,1.0559973,1.2097754
team9_2000_k60,0,4,4.027777777777778,0.14602278,60,11.503453,14.685749,-2.1302376,1.8578045
team9_2000_k60,0,5,4.027777777777778,0.14602278,60,5.1264343,13.943265,-2.197134,5.782961
team9_2000_k60,0,6,4.027777777777778,0.14602278,60,7.253151,15.74659,0.8225488,1.7267215
team9_2000_k60,0,7,4.027777777777778,0.14602278,60,9.757746,13.192984,-2.2384162,3.2024055
team9_2000_k60,0,8,4.027777777777778,0.14602278,60,7.2441196,13.828309,-3.0821052,6.9117136
team9_2000_k60,1,0,4.027777777777778,0.16008481,60,8.185414,6.796393,-3.9915483,5.0839515
team9_2000_k60,1,1,4.027777777777778,0.16008481,60,13.978969,6.80171,-0.9626856,9.452715
team9_2000_k60,1,2,4.027777777777778,0.16008481,60,11.173329,12.168212,0.012213006,6.881238
team9_2000_k60,1,3,4.027777777777778,0.16008481,60,6.493069,13.149705,-3.6726015,5.7274365
team9_2000_k60,1,4,4.027777777777778,0.16008481,60,12.000299,15.476082,-3.1611993,2.3661635
team9_2000_k60,1,5,4.027777777777778,0.16008481,60,4.5185027,13.321346,-0.52120936,2.2584088
team9_2000_k60,1,6,4.027777777777778,0.16008481,60,7.1679044,15.226873,-0.8386942,5.6046705
team9_2000_k60,1,7,4.027777777777778,0.16008481,60,9.748898,13.13679,-1.6502651,3.7730298
team9_2000_k60,1,8,4.027777777777778,0.16008481,60,6.4135346,12.410554,-4.1508374,6.906512
team9_2000_k60,2,0,4.027777777777778,0.17479362,60,8.055331,6.7414007,-3.3709466,2.1973574
team9_2000_k60,2,1,4.027777777777778,0.17479362,60,14.497774,5.0131235,-0.6987084,7.227208
team9_2000_k60,2,2,4.027777777777778,0.17479362,60,10.710985,12.016527,-0.03390909,7.4227695
team9_2000_k60,2,3,4.027777777777778,0.17479362,60,6.102112,15.040015,1.657792,6.355775
team9_2000_k60,2,4,4.027777777777778,0.17479362,60,12.317827,14.46102,-1.281291,8.159834
team9_2000_k60,2,5,4.027777777777778,0.17479362,60,4.445047,13.103497,-0.8112685,0.8199654
team9_2000_k60,2,6,4.027777777777778,0.17479362,60,4.245934,11.854212,-1.6660447,1.783847
team9_2000_k60,2,7,4.027777777777778,0.17479362,60,10.815793,13.318589,-1.0025014,6.1041193
team9_2000_k60,2,8,4.027777777777778,0.17479362,60,6.4181066,12.446685,-3.9013264,8.047893
team9_2000_k60,3,0,4.027777777777778,0.1453685,60,10.35026,7.742539,-3.8240705,8.064567
team9_2000_k60,3,1,4.027777777777778,0.1453685,60,14.457312,6.1843066,1.5288285,10.735818
team9_2000_k60,3,2,4.027777777777778,0.1453685,60,10.924138,5.026385,-1.6984116,8.115125
team9_2000_k60,3,3,4.027777777777778,0.1453685,60,4.3749013,15.246046,-0.38898167,0.70364994
team9_2000_k60,3,4,4.027777777777778,0.1453685,60,11.770882,14.716548,-1.9305444,7.9511
team9_2000_k60,3,5,4.027777777777778,0.1453685,60,5.4272547,14.031209,-2.010604,8.524053
team9_2000_k60,3,6,4.027777777777778,0.1453685,60,7.461871,15.747948,0.19714813,6.154612
team9_2000_k60,3,7,4.027777777777778,0.1453685,60,9.008344,15.144651,-0.6147219,0.93678504
