method,access_mode,num_rso,step,meanU_mean,meanU_std,n_episodes
max_uncertainty_greedy,topk,3000,1800,26.90930811564128,1.309738691244302,48
max_uncertainty_greedy,topk,3000,1850,25.61720395088196,1.2890461303573255,48
max_uncertainty_greedy,topk,3000,1900,24.258163134257,1.2083880510050022,48
max_uncertainty_greedy,topk,3000,1950,23.012275497118637,1.111802503075576,48
max_uncertainty_greedy,topk,3000,2000,21.96133331457774,1.052890627258692,48
max_uncertainty_greedy,topk,3000,2050,21.046573122342423,0.9412367271416467,48
max_uncertainty_greedy,topk,3000,2100,20.23625961939494,0.8778029200924613,48
max_uncertainty_greedy,topk,3000,2150,19.546868761380512,0.8266804082151533,48
max_uncertainty_greedy,topk,3000,2200,18.861312588055927,0.828436110324022,48
max_uncertainty_greedy,topk,3000,2250,18.165722330411278,0.8449790471070223,48
max_uncertainty_greedy,topk,3000,2300,17.538864016532898,0.8471102578926959,48
max_uncertainty_greedy,topk,3000,2350,17.0742493669192,0.7877400943844647,48
max_uncertainty_greedy,topk,3000,2400,16.75994811455409,0.7693090456693968,48
max_uncertainty_greedy,topk,3000,2450,16.500524898370106,0.7653386956875473,48
max_uncertainty_greedy,topk,3000,2500,16.34189546108246,0.7377137557315296,48
max_uncertainty_greedy,topk,3000,2550,16.202453712622326,0.7158039222516057,48
max_uncertainty_greedy,topk,3000,2600,16.12042490641276,0.7250258100263461,48
max_uncertainty_greedy,topk,3000,2650,16.05406481027603,0.6992838675439612,48
max_uncertainty_greedy,topk,3000,2700,16.066716293493908,0.6942394174459915,48
max_uncertainty_greedy,topk,3000,2750,16.06441507736842,0.6932026733462178,48
max_uncertainty_greedy,topk,3000,2800,16.078383048375446,0.6842017816867062,48
max_uncertainty_greedy,topk,3000,2850,16.071163058280945,0.7025804969019669,48
max_uncertainty_greedy,topk,3000,2900,16.077827910582226,0.699402108570101,48
max_uncertainty_greedy,topk,3000,2950,16.108088215192158,0.6882122134449908,48
max_uncertainty_greedy,topk,3000,3000,16.12506713469823,0.6728331556174159,48
max_uncertainty_greedy,topk,3000,3050,16.13223620255788,0.6703702336592756,48
max_uncertainty_greedy,topk,3000,3100,16.127074976762135,0.6568153860046566,48
max_uncertainty_greedy,topk,3000,3150,16.098580797513325,0.6634186491954982,48
max_uncertainty_greedy,topk,3000,3200,16.080092867215473,0.6578724346441335,48
max_uncertainty_greedy,topk,3000,3250,16.07306541999181,0.6579710027847004,48
max_uncertainty_greedy,topk,3000,3300,16.068173627058666,0.6386598656141247,48
max_uncertainty_greedy,topk,3000,3350,16.017692188421886,0.6562785382779951,48
max_uncertainty_greedy,topk,3000,3400,15.96413912375768,0.6337317700082679,48
max_uncertainty_greedy,topk,3000,3450,15.938479085763296,0.6585233937541521,48
max_uncertainty_greedy,topk,3000,3500,15.904723743597666,0.6433049259376278,48
max_uncertainty_greedy,topk,3000,3550,15.89315813779831,0.6143395402834142,48
max_uncertainty_greedy,topk,3000,3600,15.888007402420044,0.6254138097843128,48
expected_info_gain,topk,3000,50,19.532171845436096,0.1536806420315958,48
expected_info_gain,topk,3000,100,18.688236633936565,0.1930273131154508,48
expected_info_gain,topk,3000,150,17.175322373708088,0.1776488498972969,48
expected_info_gain,topk,3000,200,17.54447940985362,0.2266337576008529,48
expected_info_gain,topk,3000,250,21.432815432548523,0.2846594535705964,48
expected_info_gain,topk,3000,300,25.63956133524577,0.3710168905436985,48
expected_info_gain,topk,3000,350,29.169872442881267,0.5151602138783221,48
expected_info_gain,topk,3000,400,31.684258898099262,0.6285117698975369,48
expected_info_gain,topk,3000,450,33.29548680782318,0.7328055627836222,48
expected_info_gain,topk,3000,500,35.012677907943726,0.8423207264566899,48
expected_info_gain,topk,3000,550,36.96261715888977,0.924067546782071,48
expected_info_gain,topk,3000,600,38.93106961250305,1.0431134354691145,48
expected_info_gain,topk,3000,650,40.819307247797646,1.1047780490861732,48
expected_info_gain,topk,3000,700,43.13769745826721,1.080580480138441,48
expected_info_gain,topk,3000,750,46.269763231277466,1.169503329434124,48
expected_info_gain,topk,3000,800,49.47585844993591,1.4039458953337531,48
expected_info_gain,topk,3000,850,51.75498135884603,1.585483172446471,48
expected_info_gain,topk,3000,900,52.88409169514974,1.69098138160429,48
expected_info_gain,topk,3000,950,53.16304183006287,1.888531102522492,48
expected_info_gain,topk,3000,1000,52.82635807991028,1.9472796974901372,48
expected_info_gain,topk,3000,1050,52.45591203371684,1.9158507679787868,48
expected_info_gain,topk,3000,1100,52.2550798257192,2.0263191350170606,48
expected_info_gain,topk,3000,1150,51.606398264567055,2.048875977242879,48
expected_info_gain,topk,3000,1200,50.71967848141989,2.2314954934355984,48
expected_info_gain,topk,3000,1250,49.28750809033712,2.3898139331497954,48
expected_info_gain,topk,3000,1300,47.27399754524231,2.485963494443739,48
expected_info_gain,topk,3000,1350,45.08868853251139,2.4598615444944127,48
expected_info_gain,topk,3000,1400,42.8385914961497,2.285121156396789,48
expected_info_gain,topk,3000,1450,40.6650238831838,2.173825518590022,48
expected_info_gain,topk,3000,1500,38.6084246635437,2.097083037095892,48
expected_info_gain,topk,3000,1550,36.48476326465607,2.1034406673930817,48
expected_info_gain,topk,3000,1600,34.27500720818838,2.0501586208021303,48
expected_info_gain,topk,3000,1650,32.060095389684044,1.969855508957526,48
expected_info_gain,topk,3000,1700,30.137540976206463,1.6867728858088575,48
expected_info_gain,topk,3000,1750,28.494351744651794,1.4649820936366416,48
expected_info_gain,topk,3000,1800,27.125306407610577,1.323980431262176,48
expected_info_gain,topk,3000,1850,25.69149327278137,1.1947385891073214,48
expected_info_gain,topk,3000,1900,24.34995408852895,1.1350357924394192,48
expected_info_gain,topk,3000,1950,23.1347819964091,1.074733490064002,48
expected_info_gain,topk,3000,2000,22.050296703974407,0.9685381039240142,48
expected_info_gain,topk,3000,2050,21.09845534960429,0.8805984050062525,48
expected_info_gain,topk,3000,2100,20.31632423400879,0.8605294155367497,48
expected_info_gain,topk,3000,2150,19.583450476328533,0.8824361191222929,48
expected_info_gain,topk,3000,2200,18.81651945908864,0.893246384460489,48
expected_info_gain,topk,3000,2250,18.19089599450429,0.8725909722686369,48
expected_info_gain,topk,3000,2300,17.57039499282837,0.8228169585233284,48
expected_info_gain,topk,3000,2350,17.11357667048772,0.7449169042806368,48
expected_info_gain,topk,3000,2400,16.793083945910137,0.6549029456295996,48
expected_info_gain,topk,3000,2450,16.54268540938695,0.6136126150176499,48
expected_info_gain,topk,3000,2500,16.383805731932323,0.6135626573828799,48
expected_info_gain,topk,3000,2550,16.226591646671295,0.6095560304190727,48
expected_info_gain,topk,3000,2600,16.182649791240692,0.6074755031843361,48
expected_info_gain,topk,3000,2650,16.137775441010792,0.6243739568005359,48
expected_info_gain,topk,3000,2700,16.15062423547109,0.6054112991926148,48
expected_info_gain,topk,3000,2750,16.12154237429301,0.6221486210492677,48
expected_info_gain,topk,3000,2800,16.107477227846783,0.602793936092339,48
expected_info_gain,topk,3000,2850,16.10992532968521,0.5821579327307451,48
expected_info_gain,topk,3000,2900,16.12648065884908,0.6092766577470298,48
expected_info_gain,topk,3000,2950,16.161999305089314,0.6058516306802855,48
expected_info_gain,topk,3000,3000,16.2042688926061,0.6015422562999396,48
expected_info_gain,topk,3000,3050,16.213043808937073,0.5965865028631899,48
expected_info_gain,topk,3000,3100,16.20694116751353,0.5843784834004833,48
expected_info_gain,topk,3000,3150,16.1765540043513,0.5634297427596018,48
expected_info_gain,topk,3000,3200,16.173895637194317,0.5776249819359911,48
expected_info_gain,topk,3000,3250,16.14919924736023,0.5827876043889795,48
expected_info_gain,topk,3000,3300,16.15399690469106,0.5858321191046675,48
expected_info_gain,topk,3000,3350,16.110563218593597,0.5926641752255252,48
expected_info_gain,topk,3000,3400,16.057584484418232,0.5996942492386449,48
expected_info_gain,topk,3000,3450,15.996195713678995,0.5686326404000119,48
expected_info_gain,topk,3000,3500,15.960465888182322,0.5828007524224097,48
expected_info_gain,topk,3000,3550,15.953175783157349,0.5926730763549606,48
expected_info_gain,topk,3000,3600,15.942862729231516,0.5827799738912078,48
drl,topk,3000,50,16.868154247601826,0.1045244417236079,48
drl,topk,3000,100,13.673025965690613,0.1118133252123871,48
drl,topk,3000,150,10.659906486670176,0.1154310293422562,48
drl,topk,3000,200,8.918681681156158,0.1115862396450733,48
drl,topk,3000,250,7.824337701002757,0.1420617835911587,48
drl,topk,3000,300,6.754630625247955,0.1372771164192884,48
drl,topk,3000,350,6.137491395076116,0.112001292973331,48
drl,topk,3000,400,5.654549270868301,0.1089213688104356,48
drl,topk,3000,450,4.76092666387558,0.1179942852967351,48
drl,topk,3000,500,3.1237013041973114,0.1319051799589487,48
drl,topk,3000,550,1.3263722484310467,0.1278872354423787,48
drl,topk,3000,600,0.4892876011629899,0.05953778555706,48
drl,topk,3000,650,0.3113388412942489,0.0173024941989486,48
drl,topk,3000,700,0.2773370711753766,0.0114329701285372,48
drl,topk,3000,750,0.2512647099792957,0.0059096742883898,48
drl,topk,3000,800,0.2290492287526528,0.003546314993169,48
drl,topk,3000,850,0.2135633820046981,0.0022891858211738,48
drl,topk,3000,900,0.204307796433568,0.0012453392913944,48
drl,topk,3000,950,0.1961311576887965,0.0009754728708245,48
drl,topk,3000,1000,0.1855715597048401,0.0010142382302424,48
drl,topk,3000,1050,0.1733006297921141,0.0010511793041195,48
drl,topk,3000,1100,0.1617928752675652,0.0008791546565395,48
drl,topk,3000,1150,0.1527700722217559,0.0008254971893834,48
drl,topk,3000,1200,0.1452968971182902,0.000692699239519,48
drl,topk,3000,1250,0.1380990740532676,0.0007148776926424,48
drl,topk,3000,1300,0.1309856114288171,0.0005641024987924,48
drl,topk,3000,1350,0.1249595385355254,0.0004155332922831,48
drl,topk,3000,1400,0.1203474355861544,0.0003695705099691,48
drl,topk,3000,1450,0.1169271526547769,0.0003788227256727,48
drl,topk,3000,1500,0.1142412580860157,0.0003311875196782,48
drl,topk,3000,1550,0.1117807185898224,0.0002718653363434,48
drl,topk,3000,1600,0.1095593770345052,0.0002788689871059,48
drl,topk,3000,1650,0.1076002285505334,0.0002531870866044,48
drl,topk,3000,1700,0.1059490111656487,0.0002431728286563,48
drl,topk,3000,1750,0.1046038580437501,0.0002274135060049,48
drl,topk,3000,1800,0.1036155133818586,0.0002006287281738,48
drl,topk,3000,1850,0.1028332416899502,0.000187182397822,48
drl,topk,3000,1900,0.1022351786183814,0.0001863141788689,48
drl,topk,3000,1950,0.101819481079777,0.0001703984586922,48
drl,topk,3000,2000,0.1015985060172776,0.0001468731959469,48
drl,topk,3000,2050,0.1014954874602456,0.0001244712753581,48
drl,topk,3000,2100,0.1014629115040103,0.0001561485155593,48
drl,topk,3000,2150,0.1013178822274009,0.0001506045159547,48
drl,topk,3000,2200,0.1009335999066631,0.0001522501562663,48
drl,topk,3000,2250,0.1003626917178432,0.0001459873290174,48
drl,topk,3000,2300,0.099733034769694,0.0001282915925556,48
drl,topk,3000,2350,0.0991563589001695,0.0001311166012343,48
drl,topk,3000,2400,0.0986748604724804,0.000152476071066,48
drl,topk,3000,2450,0.0982635235413909,0.0001608834872813,48
drl,topk,3000,2500,0.0978561767066518,0.0001563263245374,48
drl,topk,3000,2550,0.097481790309151,0.0001309862751401,48
drl,topk,3000,2600,0.0971572557464242,0.0001472554747996,48
drl,topk,3000,2650,0.0969236708867053,0.0001473968585299,48
drl,topk,3000,2700,0.0967915289414425,0.0001540136399962,48
drl,topk,3000,2750,0.0966088500184317,0.0001372549943371,48
drl,topk,3000,2800,0.0962843364104628,0.0001418372926531,48
drl,topk,3000,2850,0.0958812038103739,0.0001307328680036,48
drl,topk,3000,2900,0.0954674111368755,0.0001167302237696,48
drl,topk,3000,2950,0.0951632824726402,0.000125683350871,48
drl,topk,3000,3000,0.0949768316932022,0.0001286622127325,48
drl,topk,3000,3050,0.0948436831434567,0.0001455806361664,48
drl,topk,3000,3100,0.0946389900830884,0.0001540972282088,48
drl,topk,3000,3150,0.0944265223418672,0.000160468199787,48
drl,topk,3000,3200,0.0942034792775909,0.0001266774979192,48
drl,topk,3000,3250,0.094129538629204,0.0001231443239517,48
drl,topk,3000,3300,0.0941638709045946,0.0001128495042305,48
drl,topk,3000,3350,0.0941312303766608,0.0001250442793858,48
drl,topk,3000,3400,0.0939574077104528,0.0001269103143067,48
drl,topk,3000,3450,0.0936816337828834,0.0001217233556488,48
drl,topk,3000,3500,0.0934110110004742,0.0001027720077787,48
drl,topk,3000,3550,0.0932950779485205,9.872257959656698e-05,48
drl,topk,3000,3600,0.0933488869729141,0.0001257703078958,48
random_feasible,topk,4000,50,19.815365473429363,0.1095806737476624,48
random_feasible,topk,4000,100,19.264411250750225,0.135895075491582,48
random_feasible,topk,4000,150,18.038620471954346,0.1403176027843511,48
random_feasible,topk,4000,200,18.7112508614858,0.1654185997497113,48
random_feasible,topk,4000,250,23.340327938397724,0.2245871701050077,48
random_feasible,topk,4000,300,28.52799101670583,0.3044467961091717,48
random_feasible,topk,4000,350,33.22083886464437,0.4047023310797212,48
random_feasible,topk,4000,400,37.03265976905823,0.4954063637560903,48
random_feasible,topk,4000,450,40.00089303652445,0.5448968396093231,48
random_feasible,topk,4000,500,43.11730726559957,0.603426842618412,48
random_feasible,topk,4000,550,46.50474341710409,0.6628719735902614,48
random_feasible,topk,4000,600,49.97506936391195,0.7833143458817494,48
random_feasible,topk,4000,650,53.12668379147848,0.8504006948966574,48
random_feasible,topk,4000,700,55.93127965927124,0.8753687167550303,48
random_feasible,topk,4000,750,58.81637136141459,0.8820918896827643,48
random_feasible,topk,4000,800,61.900280793507896,0.8937474832393901,48
random_feasible,topk,4000,850,64.75960659980774,0.8295649687048932,48
random_feasible,topk,4000,900,67.29901202519734,0.7589839752005367,48
random_feasible,topk,4000,950,69.19220908482869,0.7826244139644676,48
random_feasible,topk,4000,1000,70.36439641316731,0.8731845982629012,48
random_feasible,topk,4000,1050,71.20981884002686,0.8658722632488708,48
random_feasible,topk,4000,1100,71.54903841018677,0.8701152385579489,48
random_feasible,topk,4000,1150,71.37683486938477,0.8667908998951994,48
random_feasible,topk,4000,1200,70.90129470825195,0.8618611731128527,48
random_feasible,topk,4000,1250,70.24396419525146,0.92621729745986,48
random_feasible,topk,4000,1300,69.57856734593709,0.8785132520461129,48
random_feasible,topk,4000,1350,69.2711280186971,0.8951810781719461,48
random_feasible,topk,4000,1400,68.85051981608073,0.9603327679653596,48
random_feasible,topk,4000,1450,67.86992581685384,1.0367087883498292,48
random_feasible,topk,4000,1500,66.50888872146606,1.1717871217825186,48
random_feasible,topk,4000,1550,64.77988465627034,1.2622841955672894,48
random_feasible,topk,4000,1600,62.70678615570069,1.2848678525450623,48
random_feasible,topk,4000,1650,60.42377305030823,1.4188445574267834,48
random_feasible,topk,4000,1700,57.88975620269776,1.4540888751452656,48
random_feasible,topk,4000,1750,55.12509107589722,1.5135074443551932,48
random_feasible,topk,4000,1800,52.233291228612266,1.4944802339341463,48
random_feasible,topk,4000,1850,49.24105509122213,1.5370749011973912,48
random_feasible,topk,4000,1900,46.30683747927348,1.5479315405403016,48
random_feasible,topk,4000,1950,43.60421045621237,1.419925309960903,48
random_feasible,topk,4000,2000,40.957154750823975,1.3499213628217834,48
random_feasible,topk,4000,2050,38.38679083188375,1.3395308722417492,48
random_feasible,topk,4000,2100,35.92925254503886,1.3251542263158298,48
random_feasible,topk,4000,2150,33.30349854628245,1.2871979560387257,48
random_feasible,topk,4000,2200,30.75225826104482,1.2267901067852025,48
random_feasible,topk,4000,2250,28.56089746952057,1.101768826935129,48
random_feasible,topk,4000,2300,26.90768027305603,0.9003176960549581,48
random_feasible,topk,4000,2350,25.51460250218709,0.7889167264035553,48
random_feasible,topk,4000,2400,24.34591980775197,0.6942442506628579,48
random_feasible,topk,4000,2450,23.291049361228943,0.6172924500462477,48
random_feasible,topk,4000,2500,22.375035683314007,0.5422216976498914,48
random_feasible,topk,4000,2550,21.62787465254466,0.5028579866409819,48
random_feasible,topk,4000,2600,21.06162444750468,0.4591252158741307,48
random_feasible,topk,4000,2650,20.64290197690328,0.3947446473058824,48
random_feasible,topk,4000,2700,20.39972722530365,0.3617780944993393,48
random_feasible,topk,4000,2750,20.24530164400737,0.3549072206233373,48
random_feasible,topk,4000,2800,20.128032604853317,0.3423100171500025,48
random_feasible,topk,4000,2850,20.06023049354553,0.316806211458905,48
random_feasible,topk,4000,2900,20.08415420850118,0.3034893117880035,48
random_feasible,topk,4000,2950,20.121495525042217,0.2976246334167279,48
random_feasible,topk,4000,3000,20.222554445266724,0.2923983136193662,48
random_feasible,topk,4000,3050,20.34574329853058,0.2886459803718479,48
random_feasible,topk,4000,3100,20.46327491601308,0.2912720194693212,48
random_feasible,topk,4000,3150,20.630186875661213,0.2761739914715881,48
random_feasible,topk,4000,3200,20.80380876859029,0.2715364458556994,48
random_feasible,topk,4000,3250,20.99903949101766,0.2833498306065188,48
random_feasible,topk,4000,3300,21.189864714940388,0.2552880325371335,48
random_feasible,topk,4000,3350,21.34428294499715,0.276343707121427,48
random_feasible,topk,4000,3400,21.44297746817271,0.2848008201722046,48
random_feasible,topk,4000,3450,21.53841276963552,0.2704190321395913,48
random_feasible,topk,4000,3500,21.588768005371094,0.273934263716213,48
random_feasible,topk,4000,3550,21.64507663249969,0.2885133954474915,48
random_feasible,topk,4000,3600,21.65661859512329,0.2944879609166702,48
max_uncertainty_greedy,topk,4000,50,19.828115940093998,0.1220502435058568,48
max_uncertainty_greedy,topk,4000,100,19.29033013184865,0.1451985485489217,48
max_uncertainty_greedy,topk,4000,150,18.06045965353648,0.1484042512977951,48
max_uncertainty_greedy,topk,4000,200,18.71419922510783,0.1651343562139216,48
max_uncertainty_greedy,topk,4000,250,23.31675453980764,0.2506789616866446,48
max_uncertainty_greedy,topk,4000,300,28.538432359695435,0.3450058673285759,48
max_uncertainty_greedy,topk,4000,350,33.25567356745402,0.4597230384091353,48
max_uncertainty_greedy,topk,4000,400,37.07421318689982,0.5568792782100369,48
max_uncertainty_greedy,topk,4000,450,40.02571082115173,0.6395272441518064,48
max_uncertainty_greedy,topk,4000,500,43.06629474957784,0.6727504615082863,48
max_uncertainty_greedy,topk,4000,550,46.531184593836464,0.7004519452010242,48
max_uncertainty_greedy,topk,4000,600,49.98798084259033,0.8037519579266563,48
max_uncertainty_greedy,topk,4000,650,53.06255451838175,0.8655685153938261,48
max_uncertainty_greedy,topk,4000,700,55.93833112716675,0.8932122243108428,48
max_uncertainty_greedy,topk,4000,750,58.80146757761637,0.8748579522767577,48
max_uncertainty_greedy,topk,4000,800,61.93709055582682,0.8023231427061118,48
max_uncertainty_greedy,topk,4000,850,64.94762031237285,0.7053647523269755,48
max_uncertainty_greedy,topk,4000,900,67.43795967102051,0.6792590823739114,48
max_uncertainty_greedy,topk,4000,950,69.25551764170329,0.6566834291615248,48
max_uncertainty_greedy,topk,4000,1000,70.37328179677327,0.6441846290299679,48
max_uncertainty_greedy,topk,4000,1050,71.14576705296834,0.6914528589507765,48
max_uncertainty_greedy,topk,4000,1100,71.5649167696635,0.7415911277602066,48
max_uncertainty_greedy,topk,4000,1150,71.40793816248576,0.7688479847076114,48
max_uncertainty_greedy,topk,4000,1200,71.00389623641968,0.7897454475967975,48
max_uncertainty_greedy,topk,4000,1250,70.33878835042317,0.8484190784316681,48
max_uncertainty_greedy,topk,4000,1300,69.68469556172688,0.835659053613599,48
max_uncertainty_greedy,topk,4000,1350,69.35948006312053,0.748690509940574,48
max_uncertainty_greedy,topk,4000,1400,68.89747873942058,0.8140379127317386,48
max_uncertainty_greedy,topk,4000,1450,68.01550626754761,0.8658026476539512,48
max_uncertainty_greedy,topk,4000,1500,66.68168179194133,1.0318308518507224,48
max_uncertainty_greedy,topk,4000,1550,65.04549090067546,1.1137288668486711,48
max_uncertainty_greedy,topk,4000,1600,62.96927801767985,1.1987885977188126,48
max_uncertainty_greedy,topk,4000,1650,60.644115130106606,1.3205197603930932,48
max_uncertainty_greedy,topk,4000,1700,58.10448694229126,1.474806651671834,48
max_uncertainty_greedy,topk,4000,1750,55.40883525212606,1.4864852698111743,48
max_uncertainty_greedy,topk,4000,1800,52.61093465487162,1.4991761635975616,48
max_uncertainty_greedy,topk,4000,1850,49.61336175600688,1.628017414898286,48
max_uncertainty_greedy,topk,4000,1900,46.644556522369385,1.5572580590300844,48
max_uncertainty_greedy,topk,4000,1950,43.872151374816895,1.4418617105675569,48
max_uncertainty_greedy,topk,4000,2000,41.196298122406006,1.395661537264404,48
max_uncertainty_greedy,topk,4000,2050,38.59696706136068,1.3993783332341296,48
max_uncertainty_greedy,topk,4000,2100,35.99065589904785,1.3862542932157846,48
max_uncertainty_greedy,topk,4000,2150,33.399324218432106,1.3783449811926405,48
max_uncertainty_greedy,topk,4000,2200,30.800298810005188,1.3504298798765546,48
max_uncertainty_greedy,topk,4000,2250,28.54037590821584,1.1748195688251586,48
max_uncertainty_greedy,topk,4000,2300,26.787758708000183,0.9495261391809018,48
max_uncertainty_greedy,topk,4000,2350,25.34594253698985,0.8286181385177811,48
max_uncertainty_greedy,topk,4000,2400,24.12042081356049,0.7663353501672725,48
max_uncertainty_greedy,topk,4000,2450,23.078616937001545,0.6647429166259051,48
max_uncertainty_greedy,topk,4000,2500,22.117971976598103,0.550593868344514,48
max_uncertainty_greedy,topk,4000,2550,21.415924032529198,0.4480449726745752,48
max_uncertainty_greedy,topk,4000,2600,20.8545462290446,0.3814794266900202,48
max_uncertainty_greedy,topk,4000,2650,20.45129521687825,0.3276826302887326,48
max_uncertainty_greedy,topk,4000,2700,20.203426877657574,0.2929174376435805,48
max_uncertainty_greedy,topk,4000,2750,20.04331390062968,0.2715824118111734,48
max_uncertainty_greedy,topk,4000,2800,19.94469698270162,0.2586705339691588,48
max_uncertainty_greedy,topk,4000,2850,19.911837061246235,0.259381489119719,48
max_uncertainty_greedy,topk,4000,2900,19.90624451637268,0.2426663613045423,48
max_uncertainty_greedy,topk,4000,2950,19.98858845233917,0.2590682344516832,48
max_uncertainty_greedy,topk,4000,3000,20.105571150779724,0.242860048858968,48
max_uncertainty_greedy,topk,4000,3050,20.2404021024704,0.2489036352019341,48
max_uncertainty_greedy,topk,4000,3100,20.37715820471446,0.2656338547640887,48
max_uncertainty_greedy,topk,4000,3150,20.536981145540874,0.2660544548566522,48
max_uncertainty_greedy,topk,4000,3200,20.74638517697652,0.2606992120203955,48
max_uncertainty_greedy,topk,4000,3250,20.953565279642746,0.2791909654673051,48
max_uncertainty_greedy,topk,4000,3300,21.13598362604777,0.2644392322575482,48
max_uncertainty_greedy,topk,4000,3350,21.28061091899872,0.2563118639449591,48
max_uncertainty_greedy,topk,4000,3400,21.41069734096527,0.2641741999466496,48
max_uncertainty_greedy,topk,4000,3450,21.510881781578064,0.2657813829041046,48
max_uncertainty_greedy,topk,4000,3500,21.571298360824585,0.2658173387366796,48
max_uncertainty_greedy,topk,4000,3550,21.62330667177836,0.2672480447033549,48
max_uncertainty_greedy,topk,4000,3600,21.633193651835125,0.283115600327975,48
expected_info_gain,topk,4000,50,19.83377504348755,0.1087865620970893,48
expected_info_gain,topk,4000,100,19.28583304087321,0.1381328855229381,48
expected_info_gain,topk,4000,150,18.05989185969035,0.1427067554710207,48
expected_info_gain,topk,4000,200,18.720680356025696,0.1671643767820847,48
expected_info_gain,topk,4000,250,23.3538697163264,0.2445292061867553,48
expected_info_gain,topk,4000,300,28.57355570793152,0.3347025768036145,48
expected_info_gain,topk,4000,350,33.275003592173256,0.4434566947777414,48
expected_info_gain,topk,4000,400,37.09636092185974,0.5475282401041912,48
expected_info_gain,topk,4000,450,40.02627261479696,0.588051431715036,48
expected_info_gain,topk,4000,500,43.1394248008728,0.6613031588345246,48
expected_info_gain,topk,4000,550,46.58815542856852,0.7198503933315619,48
expected_info_gain,topk,4000,600,50.06937583287557,0.8002223694318266,48
expected_info_gain,topk,4000,650,53.20633673667908,0.8171756622243515,48
expected_info_gain,topk,4000,700,56.04612175623576,0.8167398595064658,48
expected_info_gain,topk,4000,750,58.92695045471192,0.8538931757920589,48
expected_info_gain,topk,4000,800,62.075067361195885,0.8656880063754426,48
expected_info_gain,topk,4000,850,64.91299343109131,0.8663253765303737,48
expected_info_gain,topk,4000,900,67.4988465309143,0.7945714625548232,48
expected_info_gain,topk,4000,950,69.29701852798462,0.8155202573075104,48
expected_info_gain,topk,4000,1000,70.50477011998494,0.7697874071048955,48
expected_info_gain,topk,4000,1050,71.26367457707723,0.8894171701533993,48
expected_info_gain,topk,4000,1100,71.72788588205974,0.8859345729475634,48
expected_info_gain,topk,4000,1150,71.55957110722859,0.8712644502900516,48
expected_info_gain,topk,4000,1200,71.17555952072144,0.91481083389755,48
expected_info_gain,topk,4000,1250,70.44215106964111,0.867536978170081,48
expected_info_gain,topk,4000,1300,69.77105363210042,0.8671134511551728,48
expected_info_gain,topk,4000,1350,69.51226822535197,0.8905722736734762,48
expected_info_gain,topk,4000,1400,69.08372068405151,0.8759670726930963,48
expected_info_gain,topk,4000,1450,68.23771317799886,0.960463017899319,48
expected_info_gain,topk,4000,1500,66.94796291987102,1.033790002382749,48
expected_info_gain,topk,4000,1550,65.209725856781,1.1343758968219302,48
expected_info_gain,topk,4000,1600,63.14561351140341,1.14634221795092,48
expected_info_gain,topk,4000,1650,60.91639073689779,1.2330633949664167,48
expected_info_gain,topk,4000,1700,58.42236383756002,1.3044004928815705,48
expected_info_gain,topk,4000,1750,55.68132742245992,1.302299570011551,48
expected_info_gain,topk,4000,1800,52.88724462191264,1.2944841830173175,48
expected_info_gain,topk,4000,1850,49.86683265368144,1.3955208708866524,48
expected_info_gain,topk,4000,1900,46.800402879714966,1.3990949026293429,48
expected_info_gain,topk,4000,1950,43.93272852897644,1.3463135337603471,48
expected_info_gain,topk,4000,2000,41.29402629534403,1.305799315624051,48
expected_info_gain,topk,4000,2050,38.63435649871826,1.3175647599895273,48
expected_info_gain,topk,4000,2100,36.09202663103739,1.3629863663833508,48
expected_info_gain,topk,4000,2150,33.511464993158974,1.369010562165111,48
expected_info_gain,topk,4000,2200,30.91251560052236,1.311178253358157,48
expected_info_gain,topk,4000,2250,28.627910534540813,1.072494719766677,48
expected_info_gain,topk,4000,2300,26.79691215356191,0.9536108970028716,48
expected_info_gain,topk,4000,2350,25.38609611988068,0.8541952624624363,48
expected_info_gain,topk,4000,2400,24.17614658673604,0.7721127840706383,48
expected_info_gain,topk,4000,2450,23.095263600349423,0.6772072447337409,48
expected_info_gain,topk,4000,2500,22.200700243314103,0.5947044328864692,48
expected_info_gain,topk,4000,2550,21.461922248204548,0.544494414607902,48
expected_info_gain,topk,4000,2600,20.878188689549763,0.4393670434112944,48
expected_info_gain,topk,4000,2650,20.487519820531208,0.3991558760273084,48
expected_info_gain,topk,4000,2700,20.29198706150055,0.3571141824631913,48
expected_info_gain,topk,4000,2750,20.13016482194265,0.3100179803664597,48
expected_info_gain,topk,4000,2800,20.043426791826885,0.3120541667351679,48
expected_info_gain,topk,4000,2850,19.99055190881093,0.2820850049425117,48
expected_info_gain,topk,4000,2900,20.027478257815044,0.2644660127725819,48
expected_info_gain,topk,4000,2950,20.079304496447246,0.2575216164339929,48
expected_info_gain,topk,4000,3000,20.199193199475605,0.2515682711943258,48
expected_info_gain,topk,4000,3050,20.30343572298686,0.2472088762562828,48
expected_info_gain,topk,4000,3100,20.44927191734314,0.2456185416061926,48
expected_info_gain,topk,4000,3150,20.6225163936615,0.2407393008293698,48
expected_info_gain,topk,4000,3200,20.815820852915447,0.2397904929391917,48
expected_info_gain,topk,4000,3250,21.02413729826609,0.2453858153648145,48
expected_info_gain,topk,4000,3300,21.22115472952525,0.2418728929913091,48
expected_info_gain,topk,4000,3350,21.3604234457016,0.2303981541002103,48
