method,access_mode,num_rso,num_agents,episode_global,batch,seed,mean_U,max_U,std_U,p50_U,p90_U,p95_U,p99_U,custody_3km,fine_custody,mean_age,episode_return,U_ss,pct_above_0.2,pct_above_0.5,pct_above_1,pct_above_3
expected_info_gain,topk,4000,12,36,3,52003,21.78194999694824,114.46623229980467,13.448259353637695,27.78057861328125,33.37867774963379,34.25001964569091,35.38668991088867,0.25625,0.1075,2514.861328125,-1970.306318730116,26.659874477901973,0.8925,0.7545,0.74625,0.74375
expected_info_gain,topk,4000,12,37,3,52003,21.72136116027832,113.2616729736328,13.938071250915527,27.98088264465332,33.55953254699707,34.41024398803711,35.58661312103271,0.268,0.103,2700.844970703125,-1962.06702195853,26.69373599903004,0.897,0.7435,0.7355,0.732
expected_info_gain,topk,4000,12,38,3,52003,21.80560302734375,104.90668487548828,13.733540534973145,28.115185737609863,33.52132873535156,34.376600074768064,35.70162658691405,0.2665,0.10125,2690.222412109375,-1965.9016625285149,26.544735109483877,0.89875,0.7485,0.737,0.7335
expected_info_gain,topk,4000,12,39,3,52003,21.64987564086914,99.14110565185548,13.398710250854492,27.717053413391117,33.37023239135742,34.27001457214355,35.523517227172846,0.258,0.0945,2583.677490234375,-2004.0925401449203,26.753939138876422,0.9055,0.75175,0.7455,0.742
expected_info_gain,topk,4000,12,40,3,52003,21.389991760253903,95.73225402832033,13.568742752075195,27.77783870697021,33.5666618347168,34.33978786468506,35.5219962310791,0.27,0.108,2569.186279296875,-1913.8535633534195,25.71160388637233,0.892,0.7415,0.73325,0.73
expected_info_gain,topk,4000,12,41,3,52003,21.948280334472656,93.12931823730467,13.357003211975098,28.061363220214844,33.35757827758789,34.207802009582515,35.720627784729004,0.2545,0.105,2572.666259765625,-1965.6912792027,26.7066275106894,0.895,0.7565,0.74925,0.7455
expected_info_gain,topk,4000,12,42,3,52003,21.79473876953125,118.80040740966795,13.608386993408203,27.92042636871338,33.49054527282715,34.16462097167969,35.82974327087402,0.2615,0.1115,2607.449951171875,-1962.1229166090488,26.829654178103887,0.8885,0.748,0.7415,0.7385
expected_info_gain,topk,4000,12,43,3,52003,21.76987838745117,96.2052001953125,13.645998001098633,28.093989372253414,33.35532150268555,34.26486339569092,35.523295669555665,0.26175,0.10625,2569.952392578125,-1960.8861652687192,27.051552128147435,0.89375,0.752,0.7425,0.73825
expected_info_gain,topk,4000,12,44,3,52003,22.114582061767575,112.30985260009766,13.427772521972656,28.091289520263672,33.54936904907227,34.32929172515869,35.444827461242674,0.249,0.0965,2579.503662109375,-1990.4344045221808,27.06399494892842,0.9035,0.76175,0.75375,0.751
expected_info_gain,topk,4000,12,45,3,52003,21.28166389465332,110.1914520263672,13.742820739746094,27.646390914916992,33.388170623779295,34.18417892456055,35.2354390335083,0.27425,0.10375,2587.91748046875,-1926.158711478114,26.12225506756757,0.89625,0.735,0.72925,0.72575
expected_info_gain,topk,4000,12,46,3,52003,21.6192569732666,85.29338836669922,13.367802619934082,27.73969078063965,33.437164306640625,34.19930152893066,35.76541019439697,0.2605,0.10025,2571.217529296875,-1933.8574219942093,26.10345876539076,0.89975,0.75,0.74325,0.7395
expected_info_gain,topk,4000,12,47,3,52003,21.71923065185547,105.25013732910156,13.73995590209961,28.154337882995605,33.605633926391604,34.40757751464843,35.85764133453368,0.26575,0.10025,2670.277587890625,-1937.5898808762431,26.38067477458232,0.89975,0.74475,0.738,0.73425
drl,topk,4000,12,0,0,52000,0.1561923176050186,26.40372085571289,1.124616622924805,0.1025384217500686,0.1245748616755008,0.1292410634458065,0.1387391959130764,0.99775,0.99775,922.6537475585938,3158.8520541861653,0.1669831626318596,0.00225,0.00225,0.00225,0.00225
drl,topk,4000,12,1,0,52000,0.1318128854036331,27.499496459960938,0.8312739133834839,0.1025880388915538,0.1247193813323974,0.1296564489603042,0.1432966922223567,0.99875,0.998,930.3375244140624,3170.4201805368066,0.1400396940675941,0.002,0.0015,0.00125,0.00125
drl,topk,4000,12,2,0,52000,0.1699859946966171,28.256059646606445,1.3131994009017944,0.102865133434534,0.1248688854277133,0.1291858881711959,0.1416310341656207,0.9975,0.99725,930.9637451171876,3164.1020153835416,0.1727562917245401,0.00275,0.0025,0.0025,0.0025
drl,topk,4000,12,3,0,52000,0.1766342222690582,27.87551689147949,1.321447730064392,0.1032026447355747,0.1248901665210723,0.129994747787714,0.1451673643290996,0.997,0.996,933.7249755859376,3160.235055536032,0.204799781377251,0.004,0.0035,0.00325,0.003
drl,topk,4000,12,4,0,52000,0.1426833570003509,27.56037139892578,0.9753044247627258,0.1024210229516029,0.125363989174366,0.1302644453942775,0.1395757922530173,0.99825,0.99825,930.9087524414062,3171.4988901615143,0.1544419418315629,0.00175,0.00175,0.00175,0.00175
drl,topk,4000,12,5,0,52000,0.1838282793760299,27.936012268066406,1.4521048069000244,0.103060781955719,0.1251598790287971,0.1292559899389743,0.1397628630697726,0.997,0.997,923.9187622070312,3157.6236218735576,0.1850182720132776,0.003,0.003,0.003,0.003
drl,topk,4000,12,6,0,52000,0.1531495898962021,27.570463180541992,1.1204540729522705,0.1026351414620876,0.1248103380203247,0.1302849389612674,0.1394862425327299,0.998,0.99775,930.5275268554688,3166.6816857531667,0.1606852814957902,0.00225,0.002,0.002,0.002
drl,topk,4000,12,7,0,52000,0.1562929451465606,27.077238082885746,1.1677610874176023,0.1026695892214775,0.1240668088197708,0.1295251876115798,0.138906059116125,0.998,0.998,922.373779296875,3168.200567007065,0.1607662068830954,0.002,0.002,0.002,0.002
drl,topk,4000,12,8,0,52000,0.1710282862186432,28.005077362060547,1.3354928493499756,0.102663230150938,0.1255208685994148,0.1304925128817558,0.1409130211174488,0.9975,0.9975,927.0062255859376,3166.765696875751,0.1737149639709575,0.0025,0.0025,0.0025,0.0025
drl,topk,4000,12,9,0,52000,0.1996859163045883,27.81435775756836,1.575796365737915,0.1030707620084285,0.1252108812332153,0.1301331534981727,0.1414279393851757,0.99625,0.99625,927.9937744140624,3155.764169625938,0.2114840290836385,0.00375,0.00375,0.00375,0.00375
drl,topk,4000,12,10,0,52000,0.1304574757814407,28.729612350463867,0.8361587524414062,0.1027296185493469,0.1240376949310302,0.1292692221701145,0.1395374755561351,0.999,0.999,926.655029296875,3175.825263880193,0.1351514754665864,0.001,0.001,0.001,0.001
drl,topk,4000,12,11,0,52000,0.1445119082927703,28.603530883789062,1.0488004684448242,0.1023986227810382,0.1242995023727417,0.1293252147734165,0.1380521304905414,0.9985,0.9985,919.4037475585938,3168.505118392408,0.1482593014433577,0.0015,0.0015,0.0015,0.0015
drl,topk,4000,12,12,1,52001,0.1507838070392608,28.671123504638672,1.113470196723938,0.1025148704648017,0.124945081025362,0.1302178867161273,0.1409619399905204,0.99825,0.998,925.67626953125,3173.9846044927835,0.1545681325165001,0.002,0.00175,0.00175,0.00175
drl,topk,4000,12,13,1,52001,0.1401954889297485,27.83491897583008,0.8969863653182983,0.1023037508130073,0.1244844958186149,0.1293365992605686,0.1392826384305953,0.99825,0.998,918.7249755859376,3167.5364167541265,0.1602164144451554,0.002,0.002,0.002,0.00175
drl,topk,4000,12,14,1,52001,0.1640863716602325,28.266685485839844,1.2596572637557983,0.1027930080890655,0.1246256060898303,0.1296743668615818,0.1417342711985111,0.99775,0.99775,931.9437255859376,3163.584826223552,0.1664825842992679,0.00225,0.00225,0.00225,0.00225
drl,topk,4000,12,15,1,52001,0.1496380865573883,26.951396942138672,1.089421629905701,0.102484930306673,0.1246202453970909,0.1295437924563884,0.1398430648446083,0.99825,0.99825,917.94873046875,3170.3251884430647,0.1545982292375049,0.00175,0.00175,0.00175,0.00175
drl,topk,4000,12,16,1,52001,0.1772526055574417,27.62234115600586,1.3865352869033811,0.1025475785136222,0.1246070392429828,0.1294107615947723,0.1396103538572787,0.99725,0.99675,921.0900268554688,3164.143771581352,0.186315049190779,0.00325,0.003,0.003,0.00275
drl,topk,4000,12,17,1,52001,0.179575502872467,27.744525909423828,1.3785940408706665,0.1023944914340972,0.1242780476808547,0.1290219955146312,0.1406761883199214,0.99675,0.99675,915.5,3163.1181267276406,0.1919393386389758,0.00325,0.00325,0.00325,0.00325
drl,topk,4000,12,18,1,52001,0.1390557736158371,28.62248039245605,0.942751169204712,0.1028398126363754,0.1257258743047714,0.1306335486471652,0.1395888105034827,0.9985,0.9985,938.311279296875,3169.013713210821,0.1483670340196506,0.0015,0.0015,0.0015,0.0015
drl,topk,4000,12,19,1,52001,0.1723009645938873,27.814231872558597,1.3104519844055176,0.1027444191277027,0.1246752217411995,0.12960055321455,0.1393248586356639,0.99725,0.99725,924.436279296875,3164.6394458562136,0.17901299692489,0.00275,0.00275,0.00275,0.00275
drl,topk,4000,12,20,1,52001,0.1654730886220932,27.96554374694824,1.2463266849517822,0.1028082072734832,0.124805212020874,0.1292475745081901,0.140763151794672,0.9975,0.99725,925.8125,3159.451201595366,0.1735940708501918,0.00275,0.0025,0.0025,0.0025
drl,topk,4000,12,21,1,52001,0.1298728585243225,27.76426315307617,0.8201245665550232,0.1025799699127674,0.1245276920497417,0.1287034109234809,0.1384918464720248,0.999,0.999,921.478759765625,3172.267215691507,0.1354641449209806,0.001,0.001,0.001,0.001
drl,topk,4000,12,22,1,52001,0.1442909240722656,28.14639663696289,0.9937715530395508,0.102550521492958,0.1248157173395156,0.1293050058186054,0.1392217223346233,0.99825,0.99775,923.6425170898438,3166.1021255627275,0.1539051738139745,0.00225,0.00175,0.00175,0.00175
drl,topk,4000,12,23,1,52001,0.1715216636657714,28.41473388671875,1.2951881885528564,0.102738581597805,0.1247596606612205,0.1287264481186866,0.1399447005987167,0.99725,0.997,918.67626953125,3158.213438488543,0.1871571162262478,0.003,0.003,0.003,0.00275
drl,topk,4000,12,24,2,52002,0.1381303369998932,26.637001037597656,0.9092314839363098,0.1028767302632331,0.1244769513607025,0.1288941122591495,0.1385061646997927,0.9985,0.99825,928.17626953125,3172.839118413627,0.1483525013601457,0.00175,0.0015,0.0015,0.0015
drl,topk,4000,12,25,2,52002,0.1382370144128799,28.33603286743164,0.9609872698783876,0.102588765323162,0.1252833127975464,0.1302940785884857,0.1418071329593657,0.99875,0.99875,933.2312622070312,3171.341017983854,0.1419283518114605,0.00125,0.00125,0.00125,0.00125
drl,topk,4000,12,26,2,52002,0.1595024764537811,28.115880966186523,1.189717173576355,0.102510891854763,0.1243056587874889,0.1295581065118312,0.1406564055383205,0.99775,0.99775,919.0962524414062,3168.263126425445,0.1666683031095041,0.00225,0.00225,0.00225,0.00225
drl,topk,4000,12,27,2,52002,0.1813917607069015,27.560688018798828,1.4195199012756348,0.1027122288942337,0.1246469058096408,0.1297624893486499,0.1400585885345935,0.997,0.997,918.7000122070312,3162.7568429112434,0.1855674063837206,0.003,0.003,0.003,0.003
drl,topk,4000,12,28,2,52002,0.153722807765007,27.304122924804688,1.1136609315872192,0.1025035977363586,0.12488374710083,0.1297527030110359,0.1410049258172512,0.998,0.99775,926.9224853515624,3171.402661688626,0.1613088419308533,0.00225,0.002,0.002,0.002
drl,topk,4000,12,29,2,52002,0.1842521131038665,28.30533790588379,1.458347201347351,0.1029158569872379,0.1250277534127235,0.1297636412084102,0.1411202815175056,0.997,0.99675,930.2324829101562,3163.9123723059893,0.1857962576118675,0.00325,0.003,0.003,0.003
drl,topk,4000,12,30,2,52002,0.1393848806619644,27.38716506958008,0.942955195903778,0.1029716692864894,0.1249088265001773,0.1292852781713008,0.1402538689970968,0.9985,0.998,935.166259765625,3162.435604542494,0.1483806262950639,0.002,0.0015,0.0015,0.0015
drl,topk,4000,12,31,2,52002,0.1812566518783569,28.366209030151367,1.41749370098114,0.1023052744567394,0.1246751219034194,0.129816222935915,0.1407220397889614,0.997,0.997,919.3574829101562,3160.23184940964,0.185638343965685,0.003,0.003,0.003,0.003
drl,topk,4000,12,32,2,52002,0.1497869044542312,28.15610885620117,1.0906176567077637,0.1027526408433914,0.1246000729501247,0.1293896317481994,0.1406829160451889,0.99825,0.99825,925.3375244140624,3167.66100217402,0.154495087829796,0.00175,0.00175,0.00175,0.00175
drl,topk,4000,12,33,2,52002,0.1397849172353744,28.50389862060547,0.9467910528182985,0.1025745831429958,0.1245375655591487,0.1292178466916084,0.1423768451809882,0.9985,0.99825,923.4737548828124,3170.036361478269,0.1479806746985461,0.00175,0.0015,0.0015,0.0015
drl,topk,4000,12,34,2,52002,0.1412495076656341,27.97606658935547,0.9594376683235168,0.1023876778781414,0.1258709385991096,0.1307645298540592,0.1415121924877166,0.9985,0.99825,936.9550170898438,3167.65296600014,0.1479813194758183,0.00175,0.0015,0.0015,0.0015
drl,topk,4000,12,35,2,52002,0.1866953372955322,28.00665855407715,1.467074632644653,0.1031529605388641,0.124964228272438,0.1296875327825546,0.1420660288631915,0.99675,0.99675,932.2949829101562,3158.36955935508,0.1925738059185646,0.00325,0.00325,0.00325,0.00325
drl,topk,4000,12,36,3,52003,0.1664185225963592,28.026351928710938,1.2535710334777832,0.1028893515467643,0.1247812218964099,0.1298657894134521,0.1398107197880744,0.9975,0.997,924.2625122070312,3161.715292043984,0.1724921533384838,0.003,0.0025,0.0025,0.0025
drl,topk,4000,12,37,3,52003,0.1612478345632553,27.643341064453125,1.1903513669967651,0.1025963276624679,0.1253885969519615,0.1300307154655456,0.1404976963996887,0.9975,0.99725,925.9962768554688,3164.2574699297547,0.172756025517309,0.00275,0.0025,0.0025,0.0025
drl,topk,4000,12,38,3,52003,0.1691553294658661,28.62288475036621,1.269392490386963,0.1028473228216171,0.125058165192604,0.1302281588315963,0.1403535628318786,0.99725,0.99675,929.58251953125,3155.391158618033,0.1856170630938298,0.00325,0.00275,0.00275,0.00275
drl,topk,4000,12,39,3,52003,0.1566984504461288,27.55050277709961,1.1771340370178225,0.1025655828416347,0.124454079568386,0.1295797728002071,0.139220919907093,0.998,0.99775,920.4349975585938,3164.78925678879,0.161633046897682,0.00225,0.002,0.002,0.002
drl,topk,4000,12,40,3,52003,0.1319095343351364,28.404949188232425,0.871953010559082,0.1025215461850166,0.1250603094696998,0.1301539197564125,0.1396609951555728,0.999,0.99875,925.9287719726562,3170.5041267499328,0.1357652625522098,0.00125,0.00125,0.001,0.001
drl,topk,4000,12,41,3,52003,0.1552740484476089,27.47953224182129,1.1368958950042725,0.1027425937354564,0.1251433700323105,0.1300519116222858,0.1392178553342819,0.998,0.99725,931.4375,3166.433967217803,0.1606380190398242,0.00275,0.00225,0.00225,0.002
drl,topk,4000,12,42,3,52003,0.1332556456327438,28.474300384521484,0.8647834062576294,0.1024596504867076,0.1242990300059318,0.1286427162587642,0.1374839751422405,0.99875,0.9985,913.1912231445312,3170.599493592977,0.1471200480654433,0.0015,0.0015,0.00125,0.00125
drl,topk,4000,12,43,3,52003,0.1440536379814148,27.60186767578125,1.0276861190795898,0.1028679125010967,0.1250374794006347,0.1298341535031795,0.1385887166857717,0.9985,0.99825,931.8775024414062,3176.7184312194586,0.1475946351483061,0.00175,0.0015,0.0015,0.0015
drl,topk,4000,12,44,3,52003,0.1676153242588043,28.856958389282227,1.2631337642669678,0.1030693277716636,0.124822923541069,0.1293158784508705,0.1412506917119025,0.99725,0.99725,926.998779296875,3164.155934408307,0.1795835056014963,0.00275,0.00275,0.00275,0.00275
drl,topk,4000,12,45,3,52003,0.1574220359325409,27.956058502197266,1.1938377618789673,0.1026611700654029,0.1252969250082969,0.129768318682909,0.1400321099162101,0.998,0.998,921.7637329101562,3169.769225493073,0.1626395232774116,0.002,0.002,0.002,0.002
drl,topk,4000,12,46,3,52003,0.1766979396343231,27.7843017578125,1.3794400691986084,0.1028723195195198,0.1254726722836494,0.1305160321295261,0.1388936069607733,0.99725,0.99725,934.89501953125,3168.4392307922244,0.1788558303504376,0.00275,0.00275,0.00275,0.00275
drl,topk,4000,12,47,3,52003,0.1565982401371002,27.395397186279297,1.1708250045776367,0.1027209460735321,0.1251432120800018,0.1296864502131939,0.1391617514193057,0.998,0.99775,923.83251953125,3170.218019656837,0.1603361629956477,0.00225,0.00225,0.002,0.002
random_feasible,topk,5000,12,0,0,52000,22.946264266967773,117.1324462890625,12.718313217163086,27.13867282867432,31.03099060058594,32.12844963073731,45.94845848083544,0.1862,0.0318,2987.68701171875,-2418.693678542972,35.73078511212323,0.9682,0.8876,0.8364,0.8138
random_feasible,topk,5000,12,1,0,52000,23.137863159179688,106.94829559326172,13.284757614135742,27.21178436279297,31.193390274047854,32.19780864715576,67.8486920928956,0.1876,0.0354,3038.239990234375,-2420.692447811365,35.84127168397646,0.9646,0.8926,0.839,0.8124
random_feasible,topk,5000,12,2,0,52000,22.35832405090332,108.6685562133789,12.960003852844238,26.648070335388184,30.35130558013916,31.40826292037964,63.88398281097425,0.1966,0.0336,3035.243896484375,-2480.1448640972376,37.56274965647105,0.9664,0.8764,0.8244,0.8034
random_feasible,topk,5000,12,3,0,52000,22.8652286529541,113.05516052246094,12.720622062683104,26.825156211853027,30.649822807312013,31.69274606704712,57.598414764404566,0.18,0.0308,3043.634033203125,-2468.5812913775444,37.19073259508288,0.9692,0.8902,0.848,0.82
random_feasible,topk,5000,12,4,0,52000,22.5374813079834,113.69439697265624,12.216524124145508,26.888050079345703,30.66921501159668,31.62359085083008,33.795486450195334,0.1912,0.0362,2998.322998046875,-2439.774435773492,36.62234254785486,0.9638,0.8878,0.835,0.8088
random_feasible,topk,5000,12,5,0,52000,22.919025421142575,111.61946105957033,12.214082717895508,26.931002616882324,30.70102386474609,31.65314826965332,34.52555908203126,0.174,0.0322,2954.5439453125,-2493.0415633767843,37.4036561089593,0.9678,0.8938,0.8496,0.826
random_feasible,topk,5000,12,6,0,52000,23.386859893798828,108.83830261230467,12.510666847229004,27.304829597473145,31.247306442260744,32.268807601928714,50.14481216430735,0.1776,0.033,2991.2490234375,-2416.144243836403,35.07686491270323,0.967,0.897,0.849,0.8224
random_feasible,topk,5000,12,7,0,52000,22.29660987854004,112.16413879394533,12.541646003723145,26.836475372314453,30.657971572875976,31.57900915145874,34.12878326416016,0.1972,0.0316,2996.0869140625,-2436.8338951915503,36.08209280065588,0.9684,0.8788,0.8314,0.8028
random_feasible,topk,5000,12,8,0,52000,22.82427406311035,112.6780242919922,13.335046768188477,26.89523410797119,30.739255905151367,31.808521366119383,72.36970893859892,0.1908,0.0346,2993.635986328125,-2439.273244619369,35.87726020812988,0.9654,0.885,0.8436,0.8092
random_feasible,topk,5000,12,9,0,52000,22.37009048461914,114.797607421875,12.357444763183594,26.720993041992188,30.30493793487549,31.391375827789307,33.761599540710456,0.1902,0.035,3110.576904296875,-2489.456759214401,37.65714392790923,0.965,0.8742,0.8284,0.8098
random_feasible,topk,5000,12,10,0,52000,22.909547805786133,112.25653839111328,13.199895858764648,26.94107437133789,30.90229911804199,31.82967357635498,71.64806762695315,0.1898,0.0276,2989.7529296875,-2455.696411937475,36.180869746852565,0.9724,0.889,0.8382,0.8102
random_feasible,topk,5000,12,11,0,52000,23.02408218383789,108.32568359375,13.014184951782228,26.98233795166016,30.8210205078125,31.845379447937013,67.60877891540544,0.182,0.0356,3012.406005859375,-2491.698874846101,36.81372446627231,0.9644,0.8886,0.8468,0.818
random_feasible,topk,5000,12,12,1,52001,22.68292236328125,109.1947250366211,12.52980613708496,26.77136516571045,30.618860054016118,31.61541175842285,34.552755393982,0.185,0.0324,3051.22607421875,-2455.8988479822874,36.94709200472445,0.9676,0.878,0.8334,0.815
random_feasible,topk,5000,12,13,1,52001,22.445066452026367,149.95687866210938,12.217001914978027,26.783966064453125,30.446961402893063,31.488391876220703,33.58544620513918,0.1892,0.0316,2973.5048828125,-2469.0516568273306,36.92562948690878,0.9684,0.881,0.8362,0.8108
random_feasible,topk,5000,12,14,1,52001,22.95954132080078,113.43018341064452,12.901572227478027,27.22147846221924,31.114314079284668,32.10675754547119,53.91530780792252,0.1876,0.0344,3056.22705078125,-2420.525815024972,35.727569631628086,0.9656,0.8846,0.8384,0.8124
random_feasible,topk,5000,12,15,1,52001,22.96219253540039,113.25619506835938,12.63673210144043,27.150107383728027,31.075711059570317,32.160135459899905,36.74082881927497,0.1862,0.0356,3049.84912109375,-2419.1124341338877,35.71955954061972,0.9644,0.8886,0.8432,0.8138
random_feasible,topk,5000,12,16,1,52001,22.30897331237793,109.45266723632812,12.517782211303713,26.72642707824707,30.489696502685547,31.446382236480712,33.80039714813251,0.1964,0.0354,3065.2958984375,-2446.005669951439,36.48559920852249,0.9646,0.8802,0.8318,0.8036
random_feasible,topk,5000,12,17,1,52001,22.814603805541992,112.1248016357422,12.584071159362791,26.9841890335083,30.78381462097168,31.804020881652832,37.59136623382674,0.1842,0.0302,3018.5380859375,-2434.9377207309008,36.26113736951673,0.9698,0.8936,0.846,0.8158
random_feasible,topk,5000,12,18,1,52001,22.84054946899414,114.28054809570312,12.56857681274414,26.89865207672119,30.77243118286133,31.75689449310303,49.82280715942434,0.1826,0.0276,3059.845947265625,-2459.330997541547,36.77367849607725,0.9724,0.8914,0.8438,0.8174
random_feasible,topk,5000,12,19,1,52001,22.61930084228516,112.2828140258789,13.039424896240234,26.82693099975586,30.54608993530273,31.64188938140869,53.32211067199713,0.1916,0.0318,3068.861083984375,-2471.620903685689,36.61243217055862,0.9682,0.8816,0.8338,0.8084
random_feasible,topk,5000,12,20,1,52001,23.009923934936523,111.033935546875,12.708831787109377,27.159199714660645,30.88659706115723,31.818930530548094,48.487605743408494,0.182,0.0294,3018.865966796875,-2449.138864263892,36.27383556881466,0.9706,0.9004,0.8496,0.818
random_feasible,topk,5000,12,21,1,52001,23.172090530395508,112.43392181396484,13.121200561523438,27.23217391967773,31.168877410888676,32.16206283569336,70.81448188781742,0.185,0.0336,3049.507080078125,-2431.344639927149,35.88443580833641,0.9664,0.8924,0.8418,0.815
random_feasible,topk,5000,12,22,1,52001,22.75580596923828,118.32403564453124,12.144287109375,26.93747043609619,30.71103096008301,31.837209510803223,33.97628719329836,0.1834,0.0318,3014.718994140625,-2446.945147871971,36.84343631847484,0.9682,0.8856,0.8374,0.8166
random_feasible,topk,5000,12,23,1,52001,22.861026763916016,113.10993957519533,12.41843032836914,27.169841766357425,31.169460487365725,32.13768711090088,34.159496726989744,0.189,0.0358,3026.527099609375,-2418.604279577732,35.668320836247624,0.9642,0.8864,0.8364,0.811
random_feasible,topk,5000,12,24,2,52002,22.5877628326416,112.54474639892578,12.595401763916016,26.689218521118164,30.49805812835693,31.60708885192871,34.99039337158217,0.188,0.0366,2985.800048828125,-2478.13521617651,37.33075672871357,0.9634,0.8858,0.8324,0.812
random_feasible,topk,5000,12,25,2,52002,22.73092269897461,110.30384826660156,12.918397903442385,26.815114974975582,30.612514114379884,31.616881942749025,64.5355809783942,0.188,0.0286,3087.97802734375,-2484.3874499946837,37.19572984850085,0.9714,0.889,0.8388,0.812
random_feasible,topk,5000,12,26,2,52002,23.38692283630371,112.0593032836914,12.894795417785645,27.23093605041504,31.21059055328369,32.127297973632814,67.55977905273441,0.1756,0.028,3045.4580078125,-2446.294839784503,36.19204485094225,0.972,0.8992,0.8498,0.8244
random_feasible,topk,5000,12,27,2,52002,23.40682411193848,110.23414611816406,13.573710441589355,27.06706428527832,31.050605392456056,32.148492431640626,79.22744949340832,0.1806,0.0322,3040.85400390625,-2477.160152569413,36.64034972319732,0.9678,0.8974,0.8536,0.8194
random_feasible,topk,5000,12,28,2,52002,22.6941032409668,116.40972137451172,12.324002265930176,27.01398277282715,30.628136825561523,31.625778484344483,34.198575935363785,0.1866,0.0358,2984.52099609375,-2438.729199871421,36.83854479403109,0.9642,0.8876,0.8422,0.8134
random_feasible,topk,5000,12,29,2,52002,22.420867919921875,113.9332046508789,12.84244155883789,26.668322563171387,30.710694885253908,31.66753339767456,39.04331718444826,0.1944,0.0366,3029.552978515625,-2463.618142992258,36.90915535591744,0.9634,0.8822,0.835,0.8056
random_feasible,topk,5000,12,30,2,52002,22.96906280517578,116.03095245361328,13.242413520812988,26.817293167114254,30.78460636138916,31.71500072479248,74.68033180236823,0.1874,0.0308,3033.989013671875,-2489.002240434289,37.15930758295833,0.9692,0.8902,0.8356,0.8126
random_feasible,topk,5000,12,31,2,52002,22.44375991821289,112.77693939208984,12.651503562927246,26.74133586883545,30.471080589294434,31.47045021057129,36.897389984130896,0.1928,0.0392,3047.39111328125,-2460.2387359291315,37.3704458700644,0.9608,0.873,0.8256,0.8072
random_feasible,topk,5000,12,32,2,52002,22.58941650390625,114.66007995605467,13.040120124816896,26.83605194091797,30.500608062744146,31.496522521972658,48.30549591064651,0.1934,0.0352,3006.73193359375,-2440.4886627048254,36.32746242832493,0.9648,0.8826,0.838,0.8066
random_feasible,topk,5000,12,33,2,52002,22.731407165527344,113.02019500732422,12.341885566711426,26.731918334960938,30.70249919891357,31.723499679565432,34.68036022186325,0.1832,0.032,3028.049072265625,-2466.5677730590105,36.91514675037281,0.968,0.8908,0.8438,0.8168
random_feasible,topk,5000,12,34,2,52002,22.872859954833984,109.28688049316406,12.893876075744627,26.88986110687256,30.682187271118163,31.687040424346925,67.68261047363288,0.1854,0.0316,3036.0,-2478.793598622084,37.11607314444877,0.9684,0.8872,0.8388,0.8146
random_feasible,topk,5000,12,35,2,52002,22.291996002197266,110.3498992919922,12.659647941589355,26.675085067749023,30.26002159118653,31.185596275329598,35.10779640197771,0.1952,0.0306,3034.12890625,-2465.64976619184,37.49210971110576,0.9694,0.8782,0.8188,0.8048
random_feasible,topk,5000,12,36,3,52003,22.973541259765625,114.01979064941406,13.26789665222168,26.9835205078125,30.812998580932614,32.01234188079834,68.31703720092789,0.1864,0.0292,3059.2060546875,-2447.579229548573,36.388747498795794,0.9708,0.8904,0.843,0.8136
random_feasible,topk,5000,12,37,3,52003,22.500965118408203,111.58850860595705,12.693918228149414,26.77296543121338,30.56573009490967,31.50518093109131,37.025323677063,0.194,0.0336,3045.712890625,-2456.18219140172,36.78361707120328,0.9664,0.8818,0.8324,0.806
random_feasible,topk,5000,12,38,3,52003,22.130355834960938,111.138916015625,12.774121284484863,26.253029823303223,29.839677810668945,30.85094127655029,59.97916801452681,0.1886,0.0372,3017.718017578125,-2562.124312102794,39.54913964142671,0.9628,0.8586,0.822,0.8114
random_feasible,topk,5000,12,39,3,52003,22.65159034729004,118.70279693603516,12.998546600341797,26.899161338806152,30.676927185058595,31.68572034835816,55.1302157974247,0.1922,0.0318,3056.2490234375,-2467.5243498533964,36.59673860910777,0.9682,0.8788,0.832,0.8078
random_feasible,topk,5000,12,40,3,52003,22.70134735107422,114.97496795654295,13.363311767578123,26.8574800491333,30.740401458740237,31.782203006744385,75.08160057067899,0.1948,0.0362,2980.780029296875,-2456.447227075696,36.63818514024889,0.9638,0.8826,0.834,0.8052
random_feasible,topk,5000,12,41,3,52003,22.915828704833984,111.5313720703125,12.787883758544922,26.846261024475098,30.71193218231201,31.75534076690674,34.43287742614766,0.1808,0.03,2986.510009765625,-2452.039550021291,36.606035077894056,0.97,0.8964,0.8514,0.8192
random_feasible,topk,5000,12,42,3,52003,22.932432174682617,113.19468688964844,13.11195468902588,26.909722328186035,30.702782249450685,31.80071887969971,72.22861145019554,0.1834,0.033,2988.735107421875,-2465.725616335869,37.20714697966704,0.967,0.8914,0.8488,0.8166
random_feasible,topk,5000,12,43,3,52003,22.73522186279297,109.11495971679688,12.552285194396973,26.99295425415039,30.903674316406253,32.0352710723877,35.59547306060802,0.1878,0.0302,3086.095947265625,-2428.734704107046,36.09010423196329,0.9698,0.8912,0.84,0.8122
random_feasible,topk,5000,12,44,3,52003,22.879377365112305,111.38003540039062,12.719852447509766,26.87884998321533,30.696266365051272,31.747555541992188,43.22057373046949,0.1814,0.0332,2979.635009765625,-2455.3804798275232,36.57608382766311,0.9668,0.8884,0.847,0.8186
