scenario,scenario_label,method,method_label,episode_id,rso_id,u_total_km
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,16,29,1.6273603439331055
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,0,0.17744848132133484
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,1,16.72620391845703
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,2,1.3206881284713745
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,3,0.401215523481369
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,4,5.251897811889648
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,5,2.1087541580200195
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,6,0.35906729102134705
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,7,1.9437474012374878
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,8,0.23568177223205566
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,9,0.6531875133514404
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,10,6.076887607574463
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,11,0.48969417810440063
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,12,1.516384482383728
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,13,1.4706346988677979
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,14,1.9576761722564697
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,15,3.9178388118743896
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,16,0.2574262320995331
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,17,0.3811560273170471
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,18,61.20427703857422
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,19,91.2577133178711
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,20,1.2779415845870972
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,21,1.0979372262954712
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,22,0.7459262609481812
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,23,3.429304361343384
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,24,104.01714324951172
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,25,113.28459167480469
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,26,108.27546691894531
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,27,109.05194091796875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,28,0.7183714509010315
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,17,29,0.5585167407989502
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,0,0.3965228199958801
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,1,1.8476104736328125
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,2,0.6766397356987
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,3,11.148935317993164
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,4,0.09713482856750488
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,5,0.6598917841911316
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,6,36.155601501464844
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,7,89.35353088378906
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,8,106.36356353759766
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,9,76.7957763671875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,10,0.9870725870132446
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,11,8.20923137664795
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,12,0.16758470237255096
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,13,0.8695764541625977
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,14,0.20512522757053375
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,15,2.4833688735961914
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,16,1.190575122833252
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,17,108.4344482421875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,18,0.6154143214225769
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,19,83.33381652832031
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,20,0.21753652393817902
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,21,1.4258238077163696
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,22,24.83819007873535
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,23,0.7311457395553589
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,24,120.68133544921875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,25,2.4454047679901123
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,26,0.5631711483001709
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,27,1.0176277160644531
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,28,14.391286849975586
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,18,29,1.840574860572815
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,0,107.22148895263672
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,1,2.7033443450927734
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,2,0.5682833194732666
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,3,87.95149230957031
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,4,115.22044372558594
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,5,0.3999261260032654
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,6,1.1316540241241455
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,7,0.5524371266365051
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,8,0.3216683268547058
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,9,28.01677703857422
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,10,0.4999694228172302
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,11,3.9882586002349854
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,12,0.542507529258728
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,13,24.99803924560547
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,14,110.25605773925781
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,15,0.975324809551239
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,16,0.24608556926250458
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,17,1.0049253702163696
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,18,1.6043115854263306
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,19,0.7687534093856812
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,20,1.3774476051330566
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,21,0.6262891292572021
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,22,107.44344329833984
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,23,0.6421220302581787
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,24,6.500866889953613
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,25,2.1481714248657227
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,26,78.3941421508789
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,27,2.079305410385132
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,28,0.6118744611740112
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,19,29,1.5009671449661255
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,0,119.00364685058594
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,1,2.292466640472412
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,2,1.1804701089859009
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,3,1.2161805629730225
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,4,0.8774743676185608
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,5,0.33209922909736633
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,6,0.29648011922836304
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,7,103.1650619506836
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,8,26.97231101989746
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,9,2.1194615364074707
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,10,0.5141105055809021
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,11,89.3421630859375
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,12,66.89678955078125
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,13,0.2601061761379242
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,14,23.203664779663086
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,15,0.2786436975002289
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,16,0.24696004390716553
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,17,6.755072116851807
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,18,12.539828300476074
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,19,0.7411831021308899
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,20,0.31807494163513184
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,21,0.43701615929603577
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,22,2.9273922443389893
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,23,0.27456778287887573
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,24,115.14534759521484
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,25,0.6121582984924316
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,26,0.20628780126571655
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,27,119.28068542480469
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,28,0.34138813614845276
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,20,29,11.882098197937012
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,0,1.7261226177215576
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,1,3.0754926204681396
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,2,1.0728216171264648
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,3,0.2183055281639099
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,4,1.3287463188171387
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,5,0.1889696568250656
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,6,105.9316177368164
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,7,0.6247028112411499
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,8,18.0010929107666
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,9,2.7453720569610596
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,10,82.2326431274414
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,11,56.621089935302734
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,12,21.854570388793945
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,13,2.1179676055908203
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,14,1.308782935142517
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,15,1.0839855670928955
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,16,0.1309276968240738
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,17,3.703272581100464
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,18,2.8837790489196777
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,19,2.6026675701141357
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,20,3.016767978668213
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,21,0.17144298553466797
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,22,15.204305648803711
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,23,0.7404147386550903
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,24,0.2020913064479828
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,25,0.9681532382965088
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,26,3.8555164337158203
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,27,106.89826965332031
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,28,2.282712697982788
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,21,29,24.328601837158203
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,0,1.03690505027771
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,1,108.81199645996094
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,2,0.5933441519737244
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,3,1.540302038192749
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,4,0.4734334647655487
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,5,0.4559895694255829
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,6,0.7874677181243896
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,7,0.4205980896949768
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,8,88.93399047851562
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,9,2.874997615814209
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,10,1.2166045904159546
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,11,0.23329076170921326
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,12,106.77953338623047
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,13,79.72415924072266
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,14,1.2413736581802368
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,15,0.9466351866722107
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,16,105.2471694946289
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,17,0.43675726652145386
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,18,0.7217493653297424
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,19,1.6757315397262573
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,20,0.2460842728614807
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,21,1.2115287780761719
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,22,12.738883018493652
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,23,1.4203263521194458
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,24,0.4689839780330658
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,25,0.3895649313926697
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,26,0.8969317078590393
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,27,1.7946162223815918
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,28,3.9510574340820312
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,22,29,107.83384704589844
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,0,117.44485473632812
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,1,78.6512680053711
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,2,0.9034519195556641
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,3,93.85511779785156
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,4,0.6789616346359253
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,5,108.75527954101562
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,6,0.641737699508667
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,7,0.9918637871742249
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,8,24.775062561035156
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,9,0.10324350744485855
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,10,3.215681552886963
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,11,2.3341007232666016
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,12,0.32406920194625854
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,13,36.121158599853516
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,14,3.024136543273926
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,15,0.28510838747024536
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,16,3.476889133453369
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,17,75.31140899658203
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,18,4.601044178009033
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,19,1.7952625751495361
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,20,93.84957885742188
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,21,7.538003921508789
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,22,20.611915588378906
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,23,3.0139670372009277
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,24,2.1297080516815186
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,25,108.40855407714844
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,26,0.5847507119178772
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,27,113.72067260742188
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,28,81.58195495605469
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,23,29,0.06792354583740234
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,0,0.411854088306427
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,1,9.338225364685059
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,2,0.595139741897583
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,3,1.820342779159546
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,4,0.8168461918830872
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,5,107.32049560546875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,6,0.44442588090896606
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,7,1.4736297130584717
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,8,1.0731120109558105
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,9,108.40091705322266
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,10,0.9106449484825134
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,11,1.8593053817749023
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,12,96.58433532714844
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,13,2.008971929550171
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,14,0.2863437235355377
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,15,4.090846061706543
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,16,1.5802178382873535
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,17,92.49710845947266
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,18,1.1175981760025024
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,19,0.35855430364608765
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,20,103.76495361328125
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,21,0.3732307255268097
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,22,0.505258321762085
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,23,14.640344619750977
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,24,11.89129638671875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,25,1.6077810525894165
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,26,0.44430699944496155
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,27,0.5984162092208862
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,28,6.450265884399414
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,24,29,3.0205609798431396
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,0,2.429940700531006
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,1,0.5256535410881042
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,2,106.28656768798828
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,3,1.3838889598846436
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,4,1.4692895412445068
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,5,3.126415967941284
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,6,108.03691101074219
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,7,0.13424727320671082
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,8,17.021257400512695
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,9,2.007052183151245
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,10,105.08226013183594
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,11,2.4576303958892822
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,12,0.24189969897270203
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,13,115.68971252441406
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,14,1.5383086204528809
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,15,1.921278476715088
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,16,99.31449127197266
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,17,1.182408332824707
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,18,67.6326904296875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,19,2.9869046211242676
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,20,0.9105271697044373
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,21,11.739957809448242
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,22,8.809566497802734
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,23,1.8351413011550903
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,24,2.6228301525115967
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,25,0.5300500988960266
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,26,1.2801613807678223
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,27,81.36009979248047
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,28,0.07536207884550095
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,25,29,1.3484050035476685
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,0,2.768918752670288
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,1,0.49334394931793213
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,2,0.31405699253082275
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,3,85.87823486328125
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,4,2.4770638942718506
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,5,115.3853759765625
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,6,0.6287124752998352
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,7,5.811125755310059
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,8,0.4748400151729584
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,9,0.31072646379470825
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,10,88.72235107421875
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,11,1.5542488098144531
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,12,2.8022279739379883
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,13,26.113847732543945
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,14,23.36884880065918
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,15,2.681565761566162
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,16,1.7870700359344482
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,17,0.36165380477905273
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,18,0.6452080011367798
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,19,64.34671020507812
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,20,0.5149705410003662
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,21,1.9780185222625732
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,22,107.72032165527344
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,23,2.8007149696350098
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,24,0.37280207872390747
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,25,1.0668584108352661
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,26,0.28437045216560364
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,27,99.9605712890625
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,28,3.501099109649658
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,26,29,77.7987289428711
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,0,3.313570261001587
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,1,54.67169189453125
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,2,0.47542402148246765
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,3,1.096192479133606
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,4,1.576141119003296
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,5,93.06295013427734
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,6,2.173252820968628
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,7,0.5719488263130188
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,8,9.229713439941406
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,9,105.92417907714844
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,10,103.30998229980469
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,11,0.235260009765625
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,12,2.9618630409240723
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,13,1.8188385963439941
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,14,1.5482321977615356
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,15,0.36980828642845154
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,16,0.8972907662391663
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,17,0.1195625588297844
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,18,40.62681198120117
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,19,0.26056820154190063
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,20,67.24935150146484
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,21,0.10987429320812225
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,22,109.96794128417969
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,23,95.2890625
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,24,0.7967379689216614
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,25,0.26306021213531494
low_inclination,Inclination 0-25 deg,random_feasible,Random feasible,27,26,3.0730643272399902
