scenario,scenario_label,method,method_label,step,sim_time_s,mean_u_km,std_u_km,n_episodes
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1650,8245.0,2.3838725662231446,0.4035807832446709,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1700,8495.0,2.2106543731689454,0.38181505971548585,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1750,8745.0,2.06644474029541,0.3781413405918673,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1800,8995.0,1.956196517944336,0.3946027573859019,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1850,9245.0,1.8545321655273437,0.38768886479594195,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1900,9495.0,1.7504211807250976,0.40466288958180646,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,1950,9745.0,1.6631610870361329,0.406244191916943,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2000,9995.0,1.5754683113098145,0.3776670738390055,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2050,10245.0,1.4844972801208496,0.3640254725622255,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2100,10495.0,1.381253833770752,0.34513732434779515,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2150,10745.0,1.2780697631835938,0.3309377599334178,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2200,10995.0,1.1991009330749511,0.29209989719755874,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2250,11245.0,1.129318027496338,0.2709620859880969,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2300,11495.0,1.0617852592468262,0.256556865579893,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2350,11745.0,0.9868384552001953,0.2165455924687295,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2400,11995.0,0.9528478240966797,0.22286769946469778,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2450,12245.0,0.9650895118713378,0.21649977927255232,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2500,12495.0,0.9783710098266601,0.2097679033818297,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2550,12745.0,0.9697629928588867,0.1797061320030427,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2600,12995.0,0.9775445175170898,0.17956118427096596,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2650,13245.0,0.9871737289428711,0.17849969204613175,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2700,13495.0,0.9930669593811036,0.17714041067060904,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2750,13745.0,0.9953653907775879,0.1820252171227815,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2800,13995.0,0.993310718536377,0.19082291108856095,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2850,14245.0,0.9879677391052246,0.20331839429301996,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2900,14495.0,0.9800856781005859,0.21289303392120032,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,2950,14745.0,0.9689286231994629,0.2184557276942405,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3000,14995.0,0.9616979026794433,0.21915177834813776,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3050,15245.0,0.9501485443115234,0.22281880729648265,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3100,15495.0,0.9405581474304199,0.21502478376557735,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3150,15745.0,0.9219810104370117,0.20212568978167675,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3200,15995.0,0.8964343070983887,0.18994767781362226,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3250,16245.0,0.8805290794372559,0.1764435474504168,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3300,16495.0,0.8546976661682129,0.16167158964440326,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3350,16745.0,0.8365373229980468,0.1449625711321205,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3400,16995.0,0.8113360786437989,0.12929461421054095,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3450,17245.0,0.7920857334136963,0.12166725566609886,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3500,17495.0,0.7719542407989501,0.11929142939014643,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3550,17745.0,0.7637115478515625,0.11300959501466074,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3600,17995.0,0.7675753116607666,0.10997949020018424,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3650,18245.0,0.778226261138916,0.11125214402390426,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3700,18495.0,0.789174690246582,0.1129878430913823,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3750,18745.0,0.8003351974487305,0.11176937715623168,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3800,18995.0,0.8086810970306396,0.1077501367482272,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3850,19245.0,0.8141033363342285,0.10603756452618553,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3900,19495.0,0.814665994644165,0.10952332089490072,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,3950,19745.0,0.812679557800293,0.11769940760963842,50
retrograde,Inclination 95-110 deg,pointer_lstm,Attention-LSTM pointer,4000,19995.0,0.8072275161743164,0.13029600316532441,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,50,245.0,8.015461578369141,0.2998151320771826,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,100,495.0,8.014596252441406,0.310852039450128,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,150,745.0,7.883484497070312,0.2744504752378784,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,200,995.0,8.286789703369141,0.34179516039059304,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,250,1245.0,9.958127746582031,0.48867884866041356,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,300,1495.0,12.324228210449219,0.6036535031985656,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,350,1745.0,14.710106506347657,0.8494241900963435,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,400,1995.0,17.1414794921875,1.1788182470340318,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,450,2245.0,19.400708618164064,1.2970463876996234,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,500,2495.0,21.183226928710937,1.3178641915465996,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,550,2745.0,23.025072326660155,1.5602262883372742,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,600,2995.0,24.463757934570314,1.7822466685333058,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,650,3245.0,25.859708862304686,1.919154206764131,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,700,3495.0,26.76705322265625,1.9865879535934512,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,750,3745.0,27.657952880859376,2.131677435768021,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,800,3995.0,28.035234375,2.3537907308092043,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,850,4245.0,28.46354553222656,2.619237266813645,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,900,4495.0,28.335626831054686,2.575960481784185,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,950,4745.0,27.934868774414063,2.8173519110400838,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1000,4995.0,27.49027770996094,2.8910240575096884,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1050,5245.0,26.742271118164062,3.104422546764255,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1100,5495.0,26.133654479980468,3.225265554337639,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1150,5745.0,25.115132446289063,3.3359334950630064,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1200,5995.0,23.95991455078125,3.4718334539204183,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1250,6245.0,22.66161834716797,3.8175170857247025,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1300,6495.0,21.92128143310547,3.3511816389835323,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1350,6745.0,21.440906372070312,3.2567020377775804,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1400,6995.0,21.115687561035156,3.3139994478530346,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1450,7245.0,21.11158416748047,3.5371795175517993,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1500,7495.0,21.12375549316406,3.647867093764677,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1550,7745.0,21.408690795898437,3.8455952643074034,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1600,7995.0,21.88167205810547,3.76928585174319,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1650,8245.0,22.586932373046874,4.334151674899268,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1700,8495.0,23.773663635253907,4.676095227490129,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1750,8745.0,25.077726745605467,4.979665112446746,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1800,8995.0,26.17476593017578,5.064010922728074,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1850,9245.0,26.507379455566408,5.536633716821161,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1900,9495.0,26.93496154785156,6.120348578982889,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,1950,9745.0,27.360511474609375,6.18314870138134,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2000,9995.0,27.649541015625,5.882612320986378,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2050,10245.0,27.87318664550781,5.672164887054585,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2100,10495.0,27.433010864257813,5.810911483172223,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2150,10745.0,27.277764282226563,6.018589495329013,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2200,10995.0,27.264471435546874,5.934263400446053,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2250,11245.0,27.227169799804688,6.321671407159939,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2300,11495.0,27.133724365234375,6.524570906119904,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2350,11745.0,27.052827758789064,6.2257897104637925,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2400,11995.0,27.13797668457031,6.407493536543225,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2450,12245.0,26.569092407226563,6.2218105333179246,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2500,12495.0,26.332230224609376,6.2551743449458295,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2550,12745.0,25.800413818359374,6.051787759221285,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2600,12995.0,25.92485656738281,6.298632311214741,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2650,13245.0,25.658119201660156,6.215592091588974,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2700,13495.0,25.62659637451172,5.562677284398478,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2750,13745.0,25.5024951171875,5.82845329378453,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2800,13995.0,25.484720458984373,5.825423274797151,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2850,14245.0,25.374486083984376,5.81251906222107,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2900,14495.0,24.984712829589842,5.664233300759128,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,2950,14745.0,25.092082214355468,5.666554666519243,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3000,14995.0,25.161109924316406,5.711830899126522,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3050,15245.0,25.220914916992186,5.616103343552903,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3100,15495.0,24.918758544921875,6.086782388545533,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3150,15745.0,24.688163146972656,6.209204423199987,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3200,15995.0,24.589081420898438,6.248089135501936,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3250,16245.0,24.05528015136719,6.2055985908282585,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3300,16495.0,23.865211486816406,6.3242828634084045,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3350,16745.0,23.682366638183595,6.220562916069064,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3400,16995.0,23.712576904296874,6.361355287126824,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3450,17245.0,23.609462890625,6.148538976655431,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3500,17495.0,23.184676513671874,6.131052777420595,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3550,17745.0,22.802389831542968,6.546641732243023,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3600,17995.0,22.30469787597656,6.7220060079400135,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3650,18245.0,22.08897705078125,6.516655574856583,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3700,18495.0,21.557767639160158,6.525638148419207,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3750,18745.0,21.4121875,6.228674077339309,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3800,18995.0,20.885218505859374,6.184226684174758,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3850,19245.0,20.35375030517578,5.70969227010041,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3900,19495.0,20.041724853515625,6.013387753902673,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,3950,19745.0,19.822916870117187,5.987281764899531,50
eccentric_leo,Eccentric LEO,random_feasible,Random feasible,4000,19995.0,19.483091735839842,5.980126648588786,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,50,245.0,7.793236846923828,0.2827895786545501,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,100,495.0,7.725635375976562,0.31715082971293446,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,150,745.0,7.519718475341797,0.3278623485122852,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,200,995.0,7.828414306640625,0.41356603518589136,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,250,1245.0,9.349190216064454,0.49495202689031353,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,300,1495.0,11.280586242675781,0.6619967856494098,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,350,1745.0,13.401521911621094,0.9674368636516866,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,400,1995.0,15.317090454101562,1.2209322535447233,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,450,2245.0,16.987657775878905,1.4727176756327085,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,500,2495.0,18.374896850585937,1.5708345549665623,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,550,2745.0,19.699089660644532,2.24270569771765,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,600,2995.0,20.478655700683593,2.4835341638196535,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,650,3245.0,21.191915893554686,3.0400605814077535,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,700,3495.0,21.541285400390624,3.2176357079255893,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,750,3745.0,21.7814453125,2.9780967110634164,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,800,3995.0,22.018045349121095,2.7266113534563114,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,850,4245.0,21.69013946533203,3.372118036571516,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,900,4495.0,21.045021362304688,3.9088429744876954,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,950,4745.0,20.144244079589843,4.2106863669311165,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1000,4995.0,19.576191711425782,4.616183881127302,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1050,5245.0,18.213164672851562,4.438002588394003,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1100,5495.0,16.86135040283203,4.784445602347507,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1150,5745.0,15.377386932373048,4.899479249199105,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1200,5995.0,13.838531646728516,4.464883911913988,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1250,6245.0,12.464787139892579,3.860928902072154,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1300,6495.0,11.801938934326172,3.7195970132821206,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1350,6745.0,11.238327178955078,3.7186101302490493,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1400,6995.0,10.806448669433594,3.7603841468978465,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1450,7245.0,10.06468032836914,3.409852119892609,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1500,7495.0,9.70182632446289,3.381975474279901,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1550,7745.0,9.362293548583985,3.3539316056265704,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1600,7995.0,9.198785552978515,3.279977523313039,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1650,8245.0,8.987588653564453,3.42078260231314,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1700,8495.0,8.838609466552734,3.6778391765153704,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1750,8745.0,8.632760391235351,3.825574329479121,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1800,8995.0,8.41506492614746,3.9169701542280686,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1850,9245.0,8.265900955200195,4.079266160068484,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1900,9495.0,8.25231704711914,4.159691881279936,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,1950,9745.0,8.241157989501954,4.283341349015428,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2000,9995.0,8.218758697509765,4.446340896359483,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2050,10245.0,8.144807739257812,4.261765791548197,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2100,10495.0,8.108229751586913,4.1535127637795055,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2150,10745.0,8.191843719482423,4.326494454366298,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2200,10995.0,8.15444725036621,4.7393045372765,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2250,11245.0,8.000676956176758,4.866984925633087,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2300,11495.0,7.792414703369141,4.956978343383306,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2350,11745.0,7.764270401000976,5.008583371197278,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2400,11995.0,7.660198669433594,5.116581621773343,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2450,12245.0,7.414722213745117,5.0294500697130795,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2500,12495.0,7.097781600952149,4.999095322938128,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2550,12745.0,6.940565948486328,4.926662509467494,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2600,12995.0,6.797587280273437,4.919657564885655,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2650,13245.0,6.437958908081055,5.004201863848905,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2700,13495.0,6.311706619262695,4.816292032213424,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2750,13745.0,5.961564254760742,4.462578170887416,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2800,13995.0,5.897353515625,4.69715294010132,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2850,14245.0,5.841565017700195,4.870417171029625,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2900,14495.0,5.516980056762695,5.181169408682395,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,2950,14745.0,5.423296813964844,5.357468637137526,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3000,14995.0,5.46929931640625,5.469807194444249,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3050,15245.0,5.504642562866211,5.49638386882682,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3100,15495.0,5.556931991577148,5.495248797227277,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3150,15745.0,5.499879989624024,5.391523382533105,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3200,15995.0,5.257112197875976,5.15800760537513,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3250,16245.0,5.0763896942138675,4.716663902408144,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3300,16495.0,4.973811416625977,4.769795982532757,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3350,16745.0,4.847685165405274,4.170290413544487,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3400,16995.0,4.774276924133301,3.932917907510352,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3450,17245.0,4.685825500488281,3.9400501893626183,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3500,17495.0,4.585507469177246,4.025945960768218,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3550,17745.0,4.538082695007324,4.04423741452485,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3600,17995.0,4.529552345275879,4.057171032024068,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3650,18245.0,4.544400672912598,4.068987774273329,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3700,18495.0,4.438318481445313,3.863520971567191,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3750,18745.0,4.28341552734375,3.8203614929045506,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3800,18995.0,4.080941047668457,3.7972022427684737,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3850,19245.0,3.922842140197754,3.686496594926824,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3900,19495.0,3.693282814025879,3.5787442692934857,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,3950,19745.0,3.547916603088379,3.0461363332078233,50
eccentric_leo,Eccentric LEO,oldest_first,Oldest first,4000,19995.0,3.2539947128295896,2.6926207699528306,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,50,245.0,7.8309620666503905,0.3030310024024289,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,100,495.0,7.7116752624511715,0.3544274900701197,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,150,745.0,7.5076425170898435,0.39900985561982694,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,200,995.0,7.806109008789062,0.4172697535157787,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,250,1245.0,9.319185943603516,0.5921400120369625,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,300,1495.0,11.255660858154297,0.8356299163809132,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,350,1745.0,13.335411224365235,1.245489266204239,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,400,1995.0,15.298543395996093,1.4964850222310333,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,450,2245.0,17.03355224609375,1.6048289034292933,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,500,2495.0,18.378648986816405,1.6984030566475774,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,550,2745.0,19.505882568359375,2.216749387405205,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,600,2995.0,20.317504272460937,2.2997933462393054,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,650,3245.0,20.983273010253907,2.991289089635934,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,700,3495.0,21.29891143798828,3.0132008511269137,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,750,3745.0,21.73083038330078,2.9936366615851426,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,800,3995.0,21.854777526855468,2.630061718340123,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,850,4245.0,21.39675506591797,3.1709074251882154,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,900,4495.0,20.470684814453126,3.920364343615674,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,950,4745.0,19.8415625,3.967496738636821,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1000,4995.0,19.218282775878905,4.250750705512937,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1050,5245.0,17.854262084960936,3.9532402664967563,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1100,5495.0,16.309295349121093,4.563789464648546,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1150,5745.0,14.725766448974609,4.538118797124668,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1200,5995.0,13.355820007324219,4.16318402533843,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1250,6245.0,11.736931762695313,3.818732314425841,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1300,6495.0,10.901425628662109,3.5713039959514705,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1350,6745.0,9.947444458007812,3.651735042854156,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1400,6995.0,9.191593780517579,3.668427139824447,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1450,7245.0,8.374438018798829,3.1193746287316757,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1500,7495.0,7.5652838134765625,2.872783853955867,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1550,7745.0,7.057918701171875,2.5400278048182603,50
eccentric_leo,Eccentric LEO,max_uncertainty_greedy,Max-U greedy,1600,7995.0,6.582658309936523,2.423283855222704,50
