hour,sim_time_s,episode_id,reset_seed,vector_env_index,rso_id,u_total_km
2,7200,55,30002,15,27,2.230576276779175
2,7200,55,30002,15,28,0.42059746384620667
2,7200,55,30002,15,29,9.343432426452637
2,7200,56,30002,16,0,6.951118469238281
2,7200,56,30002,16,1,2.3997983932495117
2,7200,56,30002,16,2,0.3185914158821106
2,7200,56,30002,16,3,1.3554857969284058
2,7200,56,30002,16,4,8.08773422241211
2,7200,56,30002,16,5,5.670967102050781
2,7200,56,30002,16,6,0.3705122470855713
2,7200,56,30002,16,7,0.7386321425437927
2,7200,56,30002,16,8,0.21408401429653168
2,7200,56,30002,16,9,0.09708461165428162
2,7200,56,30002,16,10,2.604224681854248
2,7200,56,30002,16,11,2.9502575397491455
2,7200,56,30002,16,12,24.783897399902344
2,7200,56,30002,16,13,24.404565811157227
2,7200,56,30002,16,14,13.614045143127441
2,7200,56,30002,16,15,6.849756240844727
2,7200,56,30002,16,16,0.1895320564508438
2,7200,56,30002,16,17,4.919379234313965
2,7200,56,30002,16,18,0.6542479395866394
2,7200,56,30002,16,19,26.173032760620117
2,7200,56,30002,16,20,12.986251831054688
2,7200,56,30002,16,21,5.484179496765137
2,7200,56,30002,16,22,2.6003360748291016
2,7200,56,30002,16,23,24.183670043945312
2,7200,56,30002,16,24,11.77463150024414
2,7200,56,30002,16,25,0.4019772708415985
2,7200,56,30002,16,26,5.482263088226318
2,7200,56,30002,16,27,26.837568283081055
2,7200,56,30002,16,28,0.5986455082893372
2,7200,56,30002,16,29,1.4858297109603882
2,7200,57,30002,17,0,6.487201690673828
2,7200,57,30002,17,1,8.299742698669434
2,7200,57,30002,17,2,0.08425182104110718
2,7200,57,30002,17,3,7.079519748687744
2,7200,57,30002,17,4,3.822892189025879
2,7200,57,30002,17,5,1.1235179901123047
2,7200,57,30002,17,6,8.94230842590332
2,7200,57,30002,17,7,0.3799492120742798
2,7200,57,30002,17,8,2.6379201412200928
2,7200,57,30002,17,9,0.16817879676818848
2,7200,57,30002,17,10,6.783332824707031
2,7200,57,30002,17,11,1.7850570678710938
2,7200,57,30002,17,12,4.332510948181152
2,7200,57,30002,17,13,13.529435157775879
2,7200,57,30002,17,14,12.826925277709961
2,7200,57,30002,17,15,0.08527573198080063
2,7200,57,30002,17,16,0.2573559582233429
2,7200,57,30002,17,17,1.771385669708252
2,7200,57,30002,17,18,3.4652037620544434
2,7200,57,30002,17,19,14.233521461486816
2,7200,57,30002,17,20,12.706014633178711
2,7200,57,30002,17,21,7.752355098724365
2,7200,57,30002,17,22,1.116916298866272
2,7200,57,30002,17,23,0.2685520648956299
2,7200,57,30002,17,24,8.640878677368164
2,7200,57,30002,17,25,12.286770820617676
2,7200,57,30002,17,26,9.021422386169434
2,7200,57,30002,17,27,7.439228057861328
2,7200,57,30002,17,28,8.342981338500977
2,7200,57,30002,17,29,0.5392183661460876
2,7200,58,30002,18,0,8.498212814331055
2,7200,58,30002,18,1,5.059028625488281
2,7200,58,30002,18,2,25.9581298828125
2,7200,58,30002,18,3,8.662046432495117
2,7200,58,30002,18,4,5.103601932525635
2,7200,58,30002,18,5,3.7803866863250732
2,7200,58,30002,18,6,1.4023669958114624
2,7200,58,30002,18,7,6.721222877502441
2,7200,58,30002,18,8,1.6721503734588623
2,7200,58,30002,18,9,20.26361846923828
2,7200,58,30002,18,10,14.088308334350586
2,7200,58,30002,18,11,15.87483024597168
2,7200,58,30002,18,12,5.8551025390625
2,7200,58,30002,18,13,7.90725564956665
2,7200,58,30002,18,14,0.1163095086812973
2,7200,58,30002,18,15,0.9458318948745728
2,7200,58,30002,18,16,5.29340124130249
2,7200,58,30002,18,17,1.240096092224121
2,7200,58,30002,18,18,10.95568561553955
2,7200,58,30002,18,19,3.089245080947876
2,7200,58,30002,18,20,0.05999999865889549
2,7200,58,30002,18,21,7.947276592254639
2,7200,58,30002,18,22,8.622269630432129
2,7200,58,30002,18,23,17.52106285095215
2,7200,58,30002,18,24,15.317573547363281
2,7200,58,30002,18,25,10.805435180664062
2,7200,58,30002,18,26,16.688579559326172
2,7200,58,30002,18,27,19.966712951660156
2,7200,58,30002,18,28,0.11389239132404327
2,7200,58,30002,18,29,1.533582329750061
2,7200,59,30002,19,0,2.808519124984741
2,7200,59,30002,19,1,9.074481010437012
2,7200,59,30002,19,2,13.091015815734863
2,7200,59,30002,19,3,0.44677579402923584
2,7200,59,30002,19,4,0.12003418803215027
2,7200,59,30002,19,5,0.3430415987968445
2,7200,59,30002,19,6,3.094797134399414
2,7200,59,30002,19,7,3.075106620788574
2,7200,59,30002,19,8,52.64650344848633
2,7200,59,30002,19,9,6.435654163360596
2,7200,59,30002,19,10,21.788015365600586
2,7200,59,30002,19,11,15.763394355773926
2,7200,59,30002,19,12,7.325371742248535
2,7200,59,30002,19,13,0.16792123019695282
2,7200,59,30002,19,14,7.2916765213012695
2,7200,59,30002,19,15,9.886640548706055
2,7200,59,30002,19,16,3.4553263187408447
2,7200,59,30002,19,17,0.2133415937423706
2,7200,59,30002,19,18,7.964321613311768
2,7200,59,30002,19,19,0.13164839148521423
2,7200,59,30002,19,20,5.015607833862305
2,7200,59,30002,19,21,13.610708236694336
2,7200,59,30002,19,22,8.283977508544922
2,7200,59,30002,19,23,0.4219198226928711
2,7200,59,30002,19,24,8.953754425048828
2,7200,59,30002,19,25,0.6756978034973145
2,7200,59,30002,19,26,0.10895288735628128
2,7200,59,30002,19,27,0.19646549224853516
2,7200,59,30002,19,28,3.2857890129089355
2,7200,59,30002,19,29,0.6700823903083801
3,10800,40,30002,0,0,0.05999999865889549
3,10800,40,30002,0,1,0.3101246654987335
3,10800,40,30002,0,2,2.564579486846924
3,10800,40,30002,0,3,4.6905927658081055
3,10800,40,30002,0,4,0.29982995986938477
3,10800,40,30002,0,5,0.3035779595375061
3,10800,40,30002,0,6,0.31355610489845276
3,10800,40,30002,0,7,1.273095726966858
3,10800,40,30002,0,8,0.3727914094924927
3,10800,40,30002,0,9,0.17274239659309387
3,10800,40,30002,0,10,2.955904483795166
3,10800,40,30002,0,11,0.7181088924407959
3,10800,40,30002,0,12,1.0916211605072021
3,10800,40,30002,0,13,0.19428858160972595
3,10800,40,30002,0,14,2.226915121078491
3,10800,40,30002,0,15,1.3730430603027344
3,10800,40,30002,0,16,0.39040905237197876
3,10800,40,30002,0,17,0.6611172556877136
3,10800,40,30002,0,18,0.7398366332054138
3,10800,40,30002,0,19,0.3868641257286072
3,10800,40,30002,0,20,3.4246249198913574
3,10800,40,30002,0,21,0.46428194642066956
3,10800,40,30002,0,22,0.4905855357646942
3,10800,40,30002,0,23,0.1332964301109314
3,10800,40,30002,0,24,0.2671518623828888
3,10800,40,30002,0,25,106.69682312011719
3,10800,40,30002,0,26,0.2765302360057831
3,10800,40,30002,0,27,1.511862874031067
3,10800,40,30002,0,28,0.16771440207958221
3,10800,40,30002,0,29,1.6897952556610107
3,10800,41,30002,1,0,0.7360997796058655
3,10800,41,30002,1,1,0.30190035700798035
3,10800,41,30002,1,2,0.9675878286361694
3,10800,41,30002,1,3,0.605350911617279
3,10800,41,30002,1,4,0.33052289485931396
3,10800,41,30002,1,5,0.6925320625305176
3,10800,41,30002,1,6,0.1182917058467865
3,10800,41,30002,1,7,4.146782875061035
3,10800,41,30002,1,8,0.08963991701602936
3,10800,41,30002,1,9,1.742984652519226
3,10800,41,30002,1,10,2.097900629043579
3,10800,41,30002,1,11,1.1556646823883057
3,10800,41,30002,1,12,0.13582219183444977
3,10800,41,30002,1,13,0.23438847064971924
3,10800,41,30002,1,14,0.5683956742286682
3,10800,41,30002,1,15,0.700015664100647
3,10800,41,30002,1,16,0.8718429803848267
3,10800,41,30002,1,17,0.1365688443183899
3,10800,41,30002,1,18,2.769521713256836
3,10800,41,30002,1,19,1.134276270866394
3,10800,41,30002,1,20,0.24533611536026
3,10800,41,30002,1,21,0.653266966342926
3,10800,41,30002,1,22,0.7949379682540894
3,10800,41,30002,1,23,0.16420131921768188
3,10800,41,30002,1,24,0.6190643310546875
3,10800,41,30002,1,25,0.38541585206985474
3,10800,41,30002,1,26,0.21434594690799713
3,10800,41,30002,1,27,0.12119811773300171
3,10800,41,30002,1,28,0.24353504180908203
3,10800,41,30002,1,29,0.26923030614852905
3,10800,42,30002,2,0,0.385059654712677
3,10800,42,30002,2,1,0.7993106245994568
3,10800,42,30002,2,2,0.276945561170578
3,10800,42,30002,2,3,1.4664229154586792
3,10800,42,30002,2,4,0.2830135226249695
3,10800,42,30002,2,5,0.4407920837402344
3,10800,42,30002,2,6,0.3804311156272888
3,10800,42,30002,2,7,0.05999999865889549
3,10800,42,30002,2,8,0.48498594760894775
3,10800,42,30002,2,9,0.2399764060974121
3,10800,42,30002,2,10,12.076923370361328
3,10800,42,30002,2,11,0.6128082275390625
3,10800,42,30002,2,12,0.5188730955123901
3,10800,42,30002,2,13,0.860539436340332
3,10800,42,30002,2,14,0.33094868063926697
3,10800,42,30002,2,15,1.9364553689956665
3,10800,42,30002,2,16,0.8297683000564575
3,10800,42,30002,2,17,1.9594646692276
3,10800,42,30002,2,18,0.10994423180818558
3,10800,42,30002,2,19,0.42579686641693115
3,10800,42,30002,2,20,0.1636565774679184
3,10800,42,30002,2,21,0.815549373626709
3,10800,42,30002,2,22,1.387326955795288
3,10800,42,30002,2,23,0.7507636547088623
3,10800,42,30002,2,24,7.202534198760986
3,10800,42,30002,2,25,1.3473310470581055
3,10800,42,30002,2,26,7.670712947845459
3,10800,42,30002,2,27,0.3101770579814911
3,10800,42,30002,2,28,0.38069450855255127
3,10800,42,30002,2,29,9.878457069396973
3,10800,43,30002,3,0,3.350425958633423
3,10800,43,30002,3,1,0.12048085778951645
3,10800,43,30002,3,2,1.1912107467651367
3,10800,43,30002,3,3,1.5935380458831787
3,10800,43,30002,3,4,0.8573589324951172
3,10800,43,30002,3,5,0.2930448055267334
3,10800,43,30002,3,6,0.22354662418365479
3,10800,43,30002,3,7,0.6257181763648987
3,10800,43,30002,3,8,0.43411481380462646
3,10800,43,30002,3,9,3.797736644744873
3,10800,43,30002,3,10,0.4067099392414093
3,10800,43,30002,3,11,0.7009632587432861
3,10800,43,30002,3,12,0.06043796241283417
3,10800,43,30002,3,13,0.7370947599411011
3,10800,43,30002,3,14,0.5084414482116699
3,10800,43,30002,3,15,2.0866637229919434
3,10800,43,30002,3,16,0.968483030796051
3,10800,43,30002,3,17,0.30314895510673523
3,10800,43,30002,3,18,0.7955069541931152
3,10800,43,30002,3,19,0.3653041422367096
3,10800,43,30002,3,20,0.7300686240196228
3,10800,43,30002,3,21,2.3974251747131348
3,10800,43,30002,3,22,1.1035773754119873
3,10800,43,30002,3,23,1.7284107208251953
3,10800,43,30002,3,24,1.1962308883666992
3,10800,43,30002,3,25,0.10277391970157623
3,10800,43,30002,3,26,0.5168587565422058
3,10800,43,30002,3,27,1.1035903692245483
3,10800,43,30002,3,28,0.5247986912727356
3,10800,43,30002,3,29,1.1579827070236206
3,10800,44,30002,4,0,0.7687603235244751
3,10800,44,30002,4,1,0.480587899684906
3,10800,44,30002,4,2,0.7232872247695923
3,10800,44,30002,4,3,0.11362050473690033
3,10800,44,30002,4,4,0.43247300386428833
3,10800,44,30002,4,5,8.844427108764648
3,10800,44,30002,4,6,0.33457425236701965
3,10800,44,30002,4,7,0.2556172311306
3,10800,44,30002,4,8,0.3408046066761017
3,10800,44,30002,4,9,0.7155421376228333
3,10800,44,30002,4,10,4.32437801361084
3,10800,44,30002,4,11,1.82832670211792
3,10800,44,30002,4,12,0.7045561671257019
3,10800,44,30002,4,13,0.5884132385253906
3,10800,44,30002,4,14,1.3793177604675293
3,10800,44,30002,4,15,0.26326051354408264
3,10800,44,30002,4,16,0.3756694495677948
3,10800,44,30002,4,17,1.248064398765564
3,10800,44,30002,4,18,12.747461318969727
3,10800,44,30002,4,19,3.18114972114563
3,10800,44,30002,4,20,0.6979899406433105
3,10800,44,30002,4,21,2.6518821716308594
3,10800,44,30002,4,22,0.1651785522699356
3,10800,44,30002,4,23,0.8742484450340271
3,10800,44,30002,4,24,1.5223873853683472
3,10800,44,30002,4,25,2.096842050552368
3,10800,44,30002,4,26,0.44543665647506714
3,10800,44,30002,4,27,2.4490716457366943
3,10800,44,30002,4,28,2.5032958984375
3,10800,44,30002,4,29,3.7709715366363525
3,10800,45,30002,5,0,0.5913012027740479
3,10800,45,30002,5,1,0.05999999865889549
3,10800,45,30002,5,2,0.6789405345916748
3,10800,45,30002,5,3,4.1687211990356445
3,10800,45,30002,5,4,0.11883460730314255
3,10800,45,30002,5,5,2.9141674041748047
3,10800,45,30002,5,6,0.7038534879684448
3,10800,45,30002,5,7,0.32634982466697693
3,10800,45,30002,5,8,1.0865812301635742
3,10800,45,30002,5,9,0.16894415020942688
3,10800,45,30002,5,10,0.1434917151927948
3,10800,45,30002,5,11,0.7464715242385864
3,10800,45,30002,5,12,0.5360898971557617
3,10800,45,30002,5,13,104.47484588623047
3,10800,45,30002,5,14,0.5245605111122131
3,10800,45,30002,5,15,1.612654685974121
3,10800,45,30002,5,16,0.7351054549217224
3,10800,45,30002,5,17,0.7475861310958862
3,10800,45,30002,5,18,0.31634145975112915
3,10800,45,30002,5,19,0.6976502537727356
3,10800,45,30002,5,20,0.8646060824394226
3,10800,45,30002,5,21,0.07264947146177292
3,10800,45,30002,5,22,2.0161170959472656
3,10800,45,30002,5,23,0.4572069048881531
3,10800,45,30002,5,24,0.9399092793464661
3,10800,45,30002,5,25,1.1172419786453247
3,10800,45,30002,5,26,4.786682605743408
3,10800,45,30002,5,27,0.24463629722595215
3,10800,45,30002,5,28,2.1375927925109863
3,10800,45,30002,5,29,0.7160558700561523
3,10800,46,30002,6,0,1.3221323490142822
3,10800,46,30002,6,1,1.1564303636550903
3,10800,46,30002,6,2,0.09369947016239166
3,10800,46,30002,6,3,34.30789566040039
3,10800,46,30002,6,4,0.44102537631988525
3,10800,46,30002,6,5,1.3502978086471558
3,10800,46,30002,6,6,0.7910553216934204
3,10800,46,30002,6,7,1.050432801246643
3,10800,46,30002,6,8,0.5554519891738892
3,10800,46,30002,6,9,0.1994328498840332
3,10800,46,30002,6,10,0.3607591986656189
3,10800,46,30002,6,11,0.5896188020706177
3,10800,46,30002,6,12,0.22822540998458862
3,10800,46,30002,6,13,0.7137470245361328
3,10800,46,30002,6,14,0.25014811754226685
3,10800,46,30002,6,15,1.4971859455108643
3,10800,46,30002,6,16,0.7817496657371521
3,10800,46,30002,6,17,0.2642969489097595
3,10800,46,30002,6,18,0.6898484230041504
3,10800,46,30002,6,19,5.351015090942383
3,10800,46,30002,6,20,0.06699907034635544
3,10800,46,30002,6,21,1.4596295356750488
3,10800,46,30002,6,22,0.2459920346736908
3,10800,46,30002,6,23,0.1921762377023697
3,10800,46,30002,6,24,7.7591471672058105
3,10800,46,30002,6,25,1.9463655948638916
3,10800,46,30002,6,26,1.4994392395019531
3,10800,46,30002,6,27,2.4155685901641846
3,10800,46,30002,6,28,1.0794451236724854
3,10800,46,30002,6,29,14.520345687866211
3,10800,47,30002,7,0,1.5827157497406006
3,10800,47,30002,7,1,102.60401153564453
3,10800,47,30002,7,2,0.23193423449993134
3,10800,47,30002,7,3,0.16262200474739075
3,10800,47,30002,7,4,2.397498607635498
3,10800,47,30002,7,5,1.55210280418396
3,10800,47,30002,7,6,0.9024558067321777
3,10800,47,30002,7,7,8.270793914794922
3,10800,47,30002,7,8,6.183639049530029
3,10800,47,30002,7,9,0.35764092206954956
3,10800,47,30002,7,10,0.6174654364585876
3,10800,47,30002,7,11,0.2507302761077881
3,10800,47,30002,7,12,0.09279941022396088
3,10800,47,30002,7,13,1.4339447021484375
3,10800,47,30002,7,14,6.126974105834961
3,10800,47,30002,7,15,1.4443635940551758
3,10800,47,30002,7,16,2.1810667514801025
3,10800,47,30002,7,17,0.7736899852752686
3,10800,47,30002,7,18,1.1862409114837646
3,10800,47,30002,7,19,0.11909117549657822
3,10800,47,30002,7,20,0.8084200620651245
3,10800,47,30002,7,21,4.977781772613525
3,10800,47,30002,7,22,2.75393009185791
3,10800,47,30002,7,23,0.36444056034088135
3,10800,47,30002,7,24,0.5164062976837158
3,10800,47,30002,7,25,0.49802452325820923
3,10800,47,30002,7,26,0.19019728899002075
3,10800,47,30002,7,27,2.931959390640259
3,10800,47,30002,7,28,105.10626983642578
3,10800,47,30002,7,29,8.816268920898438
3,10800,48,30002,8,0,0.15135008096694946
3,10800,48,30002,8,1,2.4240574836730957
3,10800,48,30002,8,2,0.7949883937835693
3,10800,48,30002,8,3,0.6283212304115295
3,10800,48,30002,8,4,1.6979243755340576
3,10800,48,30002,8,5,2.22749400138855
3,10800,48,30002,8,6,0.25066184997558594
3,10800,48,30002,8,7,0.5650655627250671
3,10800,48,30002,8,8,0.38233622908592224
3,10800,48,30002,8,9,0.9578994512557983
3,10800,48,30002,8,10,0.0669950470328331
3,10800,48,30002,8,11,0.4642888307571411
3,10800,48,30002,8,12,2.146368980407715
3,10800,48,30002,8,13,0.726089358329773
3,10800,48,30002,8,14,0.7307953238487244
3,10800,48,30002,8,15,0.3888150453567505
3,10800,48,30002,8,16,0.5638140439987183
3,10800,48,30002,8,17,2.441296339035034
3,10800,48,30002,8,18,5.257794380187988
3,10800,48,30002,8,19,2.3561339378356934
3,10800,48,30002,8,20,2.0899035930633545
3,10800,48,30002,8,21,2.9922103881835938
3,10800,48,30002,8,22,0.9618306159973145
3,10800,48,30002,8,23,6.33240270614624
3,10800,48,30002,8,24,0.060672879219055176
3,10800,48,30002,8,25,1.0225697755813599
3,10800,48,30002,8,26,1.0803401470184326
3,10800,48,30002,8,27,0.2882499694824219
3,10800,48,30002,8,28,0.40261968970298767
3,10800,48,30002,8,29,3.6581459045410156
3,10800,49,30002,9,0,1.6543439626693726
3,10800,49,30002,9,1,1.0286900997161865
3,10800,49,30002,9,2,1.0868843793869019
3,10800,49,30002,9,3,0.2727399468421936
3,10800,49,30002,9,4,1.8987516164779663
3,10800,49,30002,9,5,2.6752543449401855
3,10800,49,30002,9,6,3.3376212120056152
3,10800,49,30002,9,7,0.06189598888158798
3,10800,49,30002,9,8,1.7268555164337158
3,10800,49,30002,9,9,2.9114251136779785
3,10800,49,30002,9,10,1.6729754209518433
3,10800,49,30002,9,11,2.6055421829223633
3,10800,49,30002,9,12,0.17384445667266846
3,10800,49,30002,9,13,0.33176058530807495
3,10800,49,30002,9,14,0.7020679712295532
3,10800,49,30002,9,15,0.8865581154823303
3,10800,49,30002,9,16,1.5233427286148071
3,10800,49,30002,9,17,0.12609073519706726
3,10800,49,30002,9,18,0.4413788914680481
3,10800,49,30002,9,19,0.5600930452346802
3,10800,49,30002,9,20,1.7493141889572144
3,10800,49,30002,9,21,0.3831704258918762
3,10800,49,30002,9,22,0.6726694107055664
3,10800,49,30002,9,23,3.871152639389038
3,10800,49,30002,9,24,0.5761972665786743
3,10800,49,30002,9,25,0.20301619172096252
3,10800,49,30002,9,26,0.7938096523284912
3,10800,49,30002,9,27,0.48195764422416687
3,10800,49,30002,9,28,0.18066111207008362
3,10800,49,30002,9,29,0.5227420926094055
3,10800,50,30002,10,0,0.43254947662353516
3,10800,50,30002,10,1,0.36371809244155884
3,10800,50,30002,10,2,1.1560015678405762
3,10800,50,30002,10,3,0.5517419576644897
3,10800,50,30002,10,4,2.766629219055176
3,10800,50,30002,10,5,1.1105188131332397
3,10800,50,30002,10,6,0.2774406373500824
3,10800,50,30002,10,7,0.3462520241737366
3,10800,50,30002,10,8,0.6799675226211548
3,10800,50,30002,10,9,0.6708733439445496
3,10800,50,30002,10,10,1.4411569833755493
3,10800,50,30002,10,11,1.083165168762207
3,10800,50,30002,10,12,0.5543347001075745
3,10800,50,30002,10,13,0.8751698136329651
3,10800,50,30002,10,14,0.6979812979698181
3,10800,50,30002,10,15,0.09622160345315933
3,10800,50,30002,10,16,1.8277593851089478
3,10800,50,30002,10,17,1.2957477569580078
3,10800,50,30002,10,18,0.6576882600784302
3,10800,50,30002,10,19,1.5371646881103516
3,10800,50,30002,10,20,0.4059494137763977
3,10800,50,30002,10,21,0.2391039878129959
3,10800,50,30002,10,22,1.7051267623901367
3,10800,50,30002,10,23,0.06512773782014847
3,10800,50,30002,10,24,1.5087374448776245
3,10800,50,30002,10,25,17.649463653564453
3,10800,50,30002,10,26,0.226774662733078
3,10800,50,30002,10,27,0.6121639609336853
3,10800,50,30002,10,28,0.15386518836021423
3,10800,50,30002,10,29,0.4790257513523102
3,10800,51,30002,11,0,0.25772160291671753
3,10800,51,30002,11,1,0.4086504578590393
3,10800,51,30002,11,2,0.16728344559669495
3,10800,51,30002,11,3,0.3050004541873932
3,10800,51,30002,11,4,0.05999999865889549
3,10800,51,30002,11,5,0.2642620801925659
3,10800,51,30002,11,6,0.46767041087150574
3,10800,51,30002,11,7,0.7802368402481079
3,10800,51,30002,11,8,0.20306766033172607
3,10800,51,30002,11,9,7.986023902893066
3,10800,51,30002,11,10,0.9275339841842651
3,10800,51,30002,11,11,0.4022410213947296
3,10800,51,30002,11,12,0.38100987672805786
3,10800,51,30002,11,13,0.4407738745212555
3,10800,51,30002,11,14,4.255216121673584
3,10800,51,30002,11,15,7.462611675262451
3,10800,51,30002,11,16,0.46332210302352905
3,10800,51,30002,11,17,0.37529611587524414
3,10800,51,30002,11,18,6.645745277404785
3,10800,51,30002,11,19,0.4663621187210083
3,10800,51,30002,11,20,0.7356029748916626
3,10800,51,30002,11,21,0.2302796095609665
3,10800,51,30002,11,22,1.162240743637085
3,10800,51,30002,11,23,1.6702123880386353
3,10800,51,30002,11,24,0.7116596698760986
3,10800,51,30002,11,25,0.8624865412712097
3,10800,51,30002,11,26,0.12021860480308533
3,10800,51,30002,11,27,0.14088992774486542
3,10800,51,30002,11,28,0.6272874474525452
3,10800,51,30002,11,29,0.6623034477233887
3,10800,52,30002,12,0,4.084833145141602
3,10800,52,30002,12,1,0.9077948331832886
3,10800,52,30002,12,2,0.6806572675704956
3,10800,52,30002,12,3,4.5741496086120605
3,10800,52,30002,12,4,0.4464946687221527
3,10800,52,30002,12,5,0.17636477947235107
3,10800,52,30002,12,6,4.014038562774658
3,10800,52,30002,12,7,0.8036019802093506
3,10800,52,30002,12,8,78.06653594970703
3,10800,52,30002,12,9,1.4926527738571167
3,10800,52,30002,12,10,1.412878394126892
3,10800,52,30002,12,11,0.6626367568969727
3,10800,52,30002,12,12,0.831500232219696
3,10800,52,30002,12,13,0.8514666557312012
3,10800,52,30002,12,14,1.0307838916778564
3,10800,52,30002,12,15,5.777833461761475
3,10800,52,30002,12,16,0.6539849042892456
3,10800,52,30002,12,17,0.6569603085517883
3,10800,52,30002,12,18,0.06727900356054306
3,10800,52,30002,12,19,0.5740818977355957
3,10800,52,30002,12,20,0.19402021169662476
3,10800,52,30002,12,21,4.117373943328857
3,10800,52,30002,12,22,0.6208609342575073
3,10800,52,30002,12,23,0.9013665914535522
3,10800,52,30002,12,24,0.9528665542602539
3,10800,52,30002,12,25,0.10132813453674316
3,10800,52,30002,12,26,2.6403274536132812
3,10800,52,30002,12,27,0.5928822755813599
3,10800,52,30002,12,28,0.6623249650001526
3,10800,52,30002,12,29,0.7642756104469299
3,10800,53,30002,13,0,0.9477205276489258
3,10800,53,30002,13,1,0.2498774528503418
3,10800,53,30002,13,2,0.5116519331932068
3,10800,53,30002,13,3,3.0718793869018555
3,10800,53,30002,13,4,0.23683439195156097
3,10800,53,30002,13,5,0.1698581576347351
3,10800,53,30002,13,6,0.6288963556289673
3,10800,53,30002,13,7,0.7511404156684875
3,10800,53,30002,13,8,0.602852463722229
3,10800,53,30002,13,9,0.3758420944213867
3,10800,53,30002,13,10,3.5593020915985107
3,10800,53,30002,13,11,0.814588725566864
3,10800,53,30002,13,12,2.895975112915039
3,10800,53,30002,13,13,0.2202550768852234
3,10800,53,30002,13,14,4.243630409240723
3,10800,53,30002,13,15,0.388161301612854
3,10800,53,30002,13,16,0.23597656190395355
3,10800,53,30002,13,17,0.8072608113288879
3,10800,53,30002,13,18,0.5827103853225708
3,10800,53,30002,13,19,3.9647858142852783
3,10800,53,30002,13,20,0.3760073184967041
3,10800,53,30002,13,21,0.5416582226753235
3,10800,53,30002,13,22,1.7838411331176758
3,10800,53,30002,13,23,0.05999999865889549
3,10800,53,30002,13,24,1.2351500988006592
3,10800,53,30002,13,25,0.2942538857460022
3,10800,53,30002,13,26,0.7804959416389465
3,10800,53,30002,13,27,0.4112814664840698
3,10800,53,30002,13,28,0.2608191668987274
3,10800,53,30002,13,29,7.943556308746338
3,10800,54,30002,14,0,0.6584010124206543
3,10800,54,30002,14,1,0.05999999865889549
3,10800,54,30002,14,2,1.0540735721588135
3,10800,54,30002,14,3,3.9283628463745117
3,10800,54,30002,14,4,1.4032552242279053
3,10800,54,30002,14,5,0.6260667443275452
3,10800,54,30002,14,6,0.28821513056755066
3,10800,54,30002,14,7,1.540265440940857
3,10800,54,30002,14,8,0.5464626550674438
3,10800,54,30002,14,9,1.2729071378707886
3,10800,54,30002,14,10,1.3679451942443848
3,10800,54,30002,14,11,0.8037707209587097
3,10800,54,30002,14,12,0.1563819795846939
3,10800,54,30002,14,13,0.8505923748016357
3,10800,54,30002,14,14,0.11361683905124664
3,10800,54,30002,14,15,0.6423341035842896
3,10800,54,30002,14,16,1.8118131160736084
3,10800,54,30002,14,17,4.828701496124268
3,10800,54,30002,14,18,0.3405669331550598
3,10800,54,30002,14,19,0.09287060052156448
3,10800,54,30002,14,20,1.4815962314605713
3,10800,54,30002,14,21,0.9871408939361572
3,10800,54,30002,14,22,1.0300976037979126
3,10800,54,30002,14,23,0.7322490215301514
3,10800,54,30002,14,24,2.4568536281585693
3,10800,54,30002,14,25,0.6517785787582397
3,10800,54,30002,14,26,0.987237811088562
3,10800,54,30002,14,27,1.461045742034912
3,10800,54,30002,14,28,1.2174752950668335
3,10800,54,30002,14,29,0.8755989670753479
3,10800,55,30002,15,0,6.96840238571167
3,10800,55,30002,15,1,0.5180591344833374
3,10800,55,30002,15,2,2.794121742248535
3,10800,55,30002,15,3,0.2625454068183899
3,10800,55,30002,15,4,0.21550440788269043
3,10800,55,30002,15,5,0.760935366153717
3,10800,55,30002,15,6,0.6931387782096863
3,10800,55,30002,15,7,7.485687255859375
3,10800,55,30002,15,8,0.5927138328552246
3,10800,55,30002,15,9,5.929444313049316
3,10800,55,30002,15,10,1.399745225906372
3,10800,55,30002,15,11,0.2950339913368225
3,10800,55,30002,15,12,0.3145332932472229
3,10800,55,30002,15,13,0.5232345461845398
3,10800,55,30002,15,14,1.6549272537231445
3,10800,55,30002,15,15,2.187593460083008
3,10800,55,30002,15,16,0.6359906792640686
3,10800,55,30002,15,17,0.08051691949367523
3,10800,55,30002,15,18,0.6904478669166565
3,10800,55,30002,15,19,0.1552625298500061
3,10800,55,30002,15,20,0.3715144097805023
3,10800,55,30002,15,21,0.10108472406864166
3,10800,55,30002,15,22,1.232141375541687
3,10800,55,30002,15,23,0.1898251473903656
3,10800,55,30002,15,24,3.899613380432129
3,10800,55,30002,15,25,2.2911415100097656
3,10800,55,30002,15,26,2.7068567276000977
3,10800,55,30002,15,27,2.002467393875122
3,10800,55,30002,15,28,0.4731137156486511
3,10800,55,30002,15,29,0.34671419858932495
3,10800,56,30002,16,0,3.005815267562866
3,10800,56,30002,16,1,1.5283207893371582
3,10800,56,30002,16,2,1.6853232383728027
3,10800,56,30002,16,3,0.22241775691509247
3,10800,56,30002,16,4,0.22020645439624786
3,10800,56,30002,16,5,2.7422289848327637
3,10800,56,30002,16,6,1.860295295715332
3,10800,56,30002,16,7,1.1013264656066895
3,10800,56,30002,16,8,9.17961597442627
3,10800,56,30002,16,9,0.21968823671340942
3,10800,56,30002,16,10,0.442427396774292
