scenario,episode_id,time_h,mean_u_km,pre_umap_1,pre_umap_2,post_umap_1,post_umap_2
catalogue_120,4,1.1111111111111112,21.94675,0.5888357,15.395523,-5.8138514,13.150396
catalogue_120,5,1.1111111111111112,24.683712,0.85169595,15.054224,-5.1657662,14.032438
catalogue_120,6,1.1111111111111112,22.630928,0.87777877,15.74464,-6.405221,12.933244
catalogue_120,7,1.1111111111111112,22.659655,0.6931198,16.312893,-6.9279485,12.640677
catalogue_120,4,1.1388888888888888,22.140097,-0.7765355,15.810875,-6.603492,10.944646
catalogue_120,5,1.1388888888888888,24.520418,0.13085222,16.326622,-7.1084685,11.782057
catalogue_120,6,1.1388888888888888,22.05183,-1.1087539,16.681967,-6.802948,9.989108
catalogue_120,7,1.1388888888888888,22.528767,0.6547865,16.316004,-7.0290256,12.501064
catalogue_120,4,1.1666666666666667,22.61009,-0.8534802,15.703691,-6.524223,10.990563
catalogue_120,5,1.1666666666666667,24.655535,0.64828163,14.9232235,-5.0556793,13.984482
catalogue_120,6,1.1666666666666667,21.44539,1.0465335,15.846055,-6.186775,13.2249155
catalogue_120,7,1.1666666666666667,22.710182,1.1358702,15.779322,-5.544388,14.181575
catalogue_120,4,1.1944444444444444,22.65704,0.8585686,15.95112,-6.5370035,12.7443
catalogue_120,5,1.1944444444444444,24.32093,1.3457614,14.972169,-4.843692,14.898556
catalogue_120,6,1.1944444444444444,20.387758,-0.9123202,16.848677,-7.1236405,10.100694
catalogue_120,7,1.1944444444444444,22.199738,-1.2494998,16.301876,-6.6296043,10.034465
catalogue_120,4,1.2222222222222223,21.224688,1.0465913,15.179447,-5.5191894,14.008957
catalogue_120,5,1.2222222222222223,23.254478,-1.3958757,16.044308,-6.574692,10.122212
catalogue_120,6,1.2222222222222223,18.503002,0.85244375,15.097688,-5.425334,13.299263
catalogue_120,7,1.2222222222222223,22.249792,-1.4705263,16.043798,-6.4121604,9.9869375
catalogue_120,4,1.25,20.860981,0.9204605,15.136059,-5.4615045,13.893299
catalogue_120,5,1.25,23.28413,0.16626903,16.553207,-7.3769064,11.582568
catalogue_120,6,1.25,18.858208,0.7983202,14.83313,-4.3261166,14.4313345
catalogue_120,7,1.25,22.62777,-5.240631,2.5551019,-6.816055,2.675096
catalogue_120,4,1.2777777777777777,21.20398,0.85987705,15.0393,-5.270952,14.019149
catalogue_120,5,1.2777777777777777,22.054777,0.6393124,16.313631,-6.8056765,12.347943
catalogue_120,6,1.2777777777777777,18.817818,-0.74877053,16.823381,-7.2680464,10.464122
catalogue_120,7,1.2777777777777777,22.968096,-5.9675198,2.3433685,-5.688397,3.2898035
catalogue_120,4,1.3055555555555556,20.722591,1.3342953,14.855563,-4.297921,15.154171
catalogue_120,5,1.3055555555555556,21.55845,0.09611921,16.683773,-7.4671173,11.492825
catalogue_120,6,1.3055555555555556,18.45382,-1.4358284,16.045895,-6.293291,9.734579
catalogue_120,7,1.3055555555555556,23.26646,-5.9626155,2.3972156,-5.559678,3.4064636
catalogue_120,4,1.3333333333333333,20.157154,1.2087039,14.210473,-3.5910099,15.559514
catalogue_120,5,1.3333333333333333,21.19503,0.47285044,16.457531,-6.996128,12.164139
catalogue_120,6,1.3333333333333333,18.030672,-1.1900582,16.808216,-6.713627,9.789946
catalogue_120,7,1.3333333333333333,23.522366,-0.16789843,13.094672,-2.8545856,14.030854
catalogue_120,4,1.3611111111111112,20.391706,1.2526753,14.378837,-3.6183977,15.568942
catalogue_120,5,1.3611111111111112,20.652843,-4.8468566,2.7280624,-6.981391,2.702562
catalogue_120,6,1.3611111111111112,17.854786,0.867967,15.807904,-6.1067176,13.197514
catalogue_120,7,1.3611111111111112,23.261852,0.36148617,14.920172,-4.346348,14.195348
catalogue_120,4,1.3888888888888888,19.446863,-1.4678458,15.729703,-6.3441863,10.326852
catalogue_120,5,1.3888888888888888,20.874788,0.6495319,11.26884,-2.2168002,13.489392
catalogue_120,6,1.3888888888888888,17.267445,1.4791085,15.17303,-3.5475504,15.580644
catalogue_120,7,1.3888888888888888,22.001198,-0.5413929,16.490377,-7.173833,11.170995
catalogue_120,4,1.4166666666666667,18.518377,1.064409,15.802559,-5.463337,14.215332
catalogue_120,5,1.4166666666666667,20.654774,0.03298411,11.139267,-0.96527565,14.40939
catalogue_120,6,1.4166666666666667,16.323551,-1.3714682,15.599173,-6.293045,10.413286
catalogue_120,7,1.4166666666666667,20.295721,1.0684341,14.833869,-4.7533674,14.785377
catalogue_120,4,1.4444444444444444,18.213066,-1.3839308,16.040833,-6.4587765,10.269068
catalogue_120,5,1.4444444444444444,20.762356,-0.52697647,12.051494,-0.27754682,14.969596
catalogue_120,6,1.4444444444444444,16.1498,0.51984453,14.969549,-5.0730505,13.902255
catalogue_120,7,1.4444444444444444,19.75429,-0.7832044,15.885439,-6.6933537,11.232204
catalogue_120,4,1.4722222222222223,16.844503,-1.2832704,15.440751,-6.162591,10.916293
catalogue_120,5,1.4722222222222223,20.890095,-0.60488087,11.913168,-0.14951676,14.863932
catalogue_120,6,1.4722222222222223,15.866471,0.3905101,15.835541,-5.895658,13.069171
catalogue_120,7,1.4722222222222223,19.481478,-4.915242,15.014498,-6.0335274,13.373375
catalogue_120,4,1.5,16.638132,-0.78447866,16.562231,-6.900972,11.034176
catalogue_120,5,1.5,20.29627,-0.18027791,12.935228,-0.68347234,14.95646
catalogue_120,6,1.5,15.306935,-1.4883538,15.62854,-6.2260203,10.335158
catalogue_120,7,1.5,19.235043,-4.4631333,14.627349,-4.0128818,14.869351
catalogue_120,4,1.5277777777777777,15.63457,-1.5624135,16.247538,-6.382251,10.186895
catalogue_120,5,1.5277777777777777,18.986292,0.536319,15.906229,-5.9555283,13.252727
catalogue_120,6,1.5277777777777777,15.014694,0.26856735,15.961085,-6.74497,11.946884
catalogue_120,7,1.5277777777777777,18.18525,0.885971,16.063696,-6.2806087,13.056115
catalogue_120,4,1.5555555555555556,15.33301,-1.3021997,15.952125,-6.2937117,11.094728
catalogue_120,5,1.5555555555555556,17.898188,1.1988455,14.19565,-3.5081275,15.546113
catalogue_120,6,1.5555555555555556,14.0854,1.1731516,14.853432,-4.4697423,14.80776
catalogue_120,7,1.5555555555555556,17.696867,-0.037432797,16.219183,-6.6921635,11.185047
catalogue_120,4,1.5833333333333333,13.733334,-0.8651574,15.24002,-5.404941,12.269932
catalogue_120,5,1.5833333333333333,17.672346,1.1870383,13.936812,-3.0279093,15.716612
catalogue_120,6,1.5833333333333333,13.978033,1.192932,13.997795,-2.9092753,15.608062
catalogue_120,7,1.5833333333333333,17.50202,0.6208081,15.1098175,-5.0252156,13.935836
catalogue_120,4,1.6111111111111112,13.557323,-1.6082064,16.20018,-6.2485876,10.106822
catalogue_120,5,1.6111111111111112,17.165163,1.24777,14.160518,-3.4398968,15.619409
catalogue_120,6,1.6111111111111112,13.796078,0.27852598,15.3056755,-5.122997,13.851538
catalogue_120,7,1.6111111111111112,17.463476,1.2001911,15.375053,-4.786959,14.539002
catalogue_120,4,1.6388888888888888,13.626361,-1.4706465,15.805045,-6.0376277,10.791811
catalogue_120,5,1.6388888888888888,16.905333,1.2867187,14.165113,-3.132922,15.709396
catalogue_120,6,1.6388888888888888,13.07309,1.4871165,15.21938,-4.102758,15.250888
catalogue_120,7,1.6388888888888888,16.380688,1.145285,14.165184,-3.7237506,15.308817
catalogue_120,4,1.6666666666666667,12.968057,-1.0950348,16.606781,-6.6865683,11.506808
catalogue_120,5,1.6666666666666667,16.488844,1.4708055,15.195325,-4.177551,15.245361
catalogue_120,6,1.6666666666666667,11.963903,-1.0682058,16.980589,-7.0364494,10.009906
catalogue_120,7,1.6666666666666667,16.297997,1.1500858,14.145117,-3.5414064,15.447286
catalogue_120,4,1.6944444444444444,12.880243,-1.4530897,16.568808,-6.4981,10.26063
catalogue_120,5,1.6944444444444444,15.728634,0.3052624,15.459466,-5.568256,13.261467
catalogue_120,6,1.6944444444444444,11.568152,-0.17966256,15.251172,-5.418391,12.405199
catalogue_120,7,1.6944444444444444,16.350458,1.3079815,14.324569,-3.4997265,15.591252
catalogue_120,4,1.7222222222222223,12.607999,-0.25854382,16.955223,-7.5964313,11.532042
catalogue_120,5,1.7222222222222223,15.5098715,-1.2638055,15.682845,-6.3033247,10.884
catalogue_120,6,1.7222222222222223,11.33034,-1.5220292,16.509438,-6.3679433,9.713496
catalogue_120,7,1.7222222222222223,16.413383,1.4463307,14.929089,-3.98261,15.313083
catalogue_120,4,1.75,12.006016,-0.4179958,17.105738,-7.3452334,10.687149
catalogue_120,5,1.75,15.581088,-0.2979229,13.57809,-3.5224142,13.494359
catalogue_120,6,1.75,11.349925,-0.060584933,16.535925,-6.8170176,11.746139
catalogue_120,7,1.75,16.485292,1.4801699,15.190118,-4.2814765,15.174587
catalogue_120,4,1.7777777777777777,11.98301,-1.3042117,15.954428,-6.2020392,11.267759
catalogue_120,5,1.7777777777777777,15.655162,0.758448,14.6964,-3.809928,15.056182
catalogue_120,6,1.7777777777777777,10.811005,1.0492404,13.809081,-2.6257162,15.511857
catalogue_120,7,1.7777777777777777,16.564617,1.4890406,15.278788,-4.756097,14.864016
catalogue_120,4,1.8055555555555556,12.072597,-0.02851731,13.618916,-2.5296757,14.778214
