representation,scenario,episode_id,time_h,mean_u_km,pre_umap_1,pre_umap_2,post_umap_1,post_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
encoder,inclination_150,5,1.7777777777777777,9.066927,-3.1630876,0.20992294,-5.3380694,0.68247104,0.2,0.0070855496,0.12591641012754007,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.7777777777777777,6.4381733,-2.1270466,-0.21682563,-5.067045,-1.0925646,0.2,0.021446439,0.2208459761238416,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.7777777777777777,8.9653635,-2.9514468,-0.5745515,-4.5810556,0.15626352,0.1,0.004367443,0.08814774957166739,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.805555555555556,6.4231067,-2.683897,-0.47664258,-4.7060494,-0.18839477,0.16666666666666666,0.005267358,0.08986840007995968,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.805555555555556,7.9730506,-2.7467093,0.4254249,-5.572999,0.17228077,0.26666666666666666,0.016351752,0.31955929576123404,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.805555555555556,6.236316,-2.0485928,-0.68054885,-4.835243,-1.018898,0.16666666666666666,0.00891875,0.061816021298570126,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.805555555555556,9.055779,-2.8313508,-0.51016396,-4.6611276,0.05964948,0.1,0.0036478997,0.08660346545725925,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.8333333333333333,6.5415454,-2.6291802,-0.38926154,-4.753287,-0.20921856,0.16666666666666666,0.0060210307,0.13185413526914555,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.8333333333333333,6.316379,-2.7360697,0.5979872,-5.5596514,-0.4611356,0.23333333333333334,0.026539287,0.3573518816626792,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.8333333333333333,6.3050766,-2.5778596,-0.7028114,-4.5366592,-0.55576146,0.13333333333333333,0.010791822,0.2369260410713973,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.8333333333333333,9.146257,-2.76219,-0.5353136,-4.8408394,0.00068908586,0.1,0.004779883,0.07865270299950115,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.8611111111111112,6.660639,-2.1738062,-0.25751486,-5.0511856,-1.0277996,0.13333333333333333,0.012118383,0.2237659817989462,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.8611111111111112,5.229028,-2.2360225,-0.27263638,-4.9424624,-1.0398985,0.16666666666666666,0.02276855,0.2597788649480829,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.8611111111111112,5.569457,-2.0297377,-0.7285374,-4.617916,-0.86114955,0.13333333333333333,0.01120909,0.06829435330517092,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.8611111111111112,9.127747,-2.935289,-0.5636147,-4.575957,0.16489339,0.13333333333333333,0.0044535953,0.09210776380625132,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.8888888888888888,5.7357044,-2.2641997,-0.81508404,-4.5652013,-0.6320249,0.1,0.005146146,0.11103184514689422,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.8888888888888888,4.672119,-2.197118,-1.4253575,-4.382443,-0.41333356,0.2,0.018062389,0.2565278407883666,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.8888888888888888,4.5165997,-1.40041,-1.3727827,-4.1712356,-0.8600962,0.1,0.012124852,0.12831596176959345,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.8888888888888888,9.220489,-2.8180418,-0.520062,-4.686361,0.03402428,0.13333333333333333,0.004026234,0.08135085947298867,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.9166666666666667,5.8713603,-2.2008798,-0.8151957,-4.6117544,-0.76473725,0.1,0.004079044,0.07578642535432283,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.9166666666666667,3.718407,-2.0803525,-1.6197654,-2.6412003,-2.6434991,0.16666666666666666,0.03382136,0.18165299510283744,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.9166666666666667,4.6127834,-1.4488897,-1.3921101,-4.2045984,-1.0076603,0.1,0.014801308,0.12617709462884022,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.9166666666666667,8.8273115,-2.847456,-0.55083954,-4.7066617,0.03162623,0.16666666666666666,0.004965516,0.08711954100906742,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.9444444444444444,6.0021048,-2.1232824,-0.76843673,-4.654128,-0.8152559,0.06666666666666667,0.0031260173,0.06690678800209847,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.9444444444444444,3.7672915,-2.168097,-1.3150687,-3.4294565,-2.521433,0.16666666666666666,0.025038874,0.2546857340207708,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.9444444444444444,4.706192,-1.4743222,-1.3810155,-4.207746,-1.1734332,0.06666666666666667,0.018193936,0.132763877564844,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.9444444444444444,8.909932,-2.8106544,-0.53475493,-4.7050285,0.03781621,0.16666666666666666,0.005008646,0.08173099005643863,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,1.9722222222222223,5.807626,-2.2045383,-0.81908983,-4.622487,-0.7760617,0.06666666666666667,0.0055369497,0.07780146030828412,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,1.9722222222222223,3.8169632,-2.1911752,-1.2794282,-3.550726,-2.4373507,0.2,0.03204607,0.27071267579510366,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,1.9722222222222223,4.598138,-1.4218779,-1.3632504,-4.139337,-0.8074012,0.03333333333333333,0.012453993,0.11820816437268813,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,1.9722222222222223,9.007721,-2.764546,-0.53633475,-4.7715845,-0.0007053006,0.16666666666666666,0.0061089117,0.07858440529543403,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.0,5.931294,-2.1277554,-0.7333234,-4.7102737,-0.8802127,0.06666666666666667,0.004535214,0.07371417663815069,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.0,3.8639364,-2.1599398,-1.1860219,-3.828885,-2.3497868,0.16666666666666666,0.06477872,0.25402279467436684,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.0,4.6925464,-1.405008,-1.3499147,-4.165319,-0.83244985,0.03333333333333333,0.009972544,0.12876787055793357,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.0,9.104368,-2.76573,-0.55555296,-4.8141065,-0.017810423,0.16666666666666666,0.0072284183,0.08941815276197862,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.0277777777777777,6.0488486,-2.0563388,-0.70228153,-4.8350344,-0.98471963,0.1,0.004755775,0.05620694623546967,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.0277777777777777,3.2872055,-2.258627,-1.9164703,-2.4347146,-3.0784075,0.13333333333333333,0.023861766,0.14879339146770523,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.0277777777777777,4.7818775,-1.4308853,-1.3708515,-4.164658,-0.8260879,0.0,0.009618918,0.1173182877784332,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.0277777777777777,9.190863,-2.6398175,-0.58167875,-4.803692,0.031397734,0.2,0.017916027,0.15530963105843879,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.055555555555556,6.159952,-2.0364342,-0.6899239,-4.8258543,-0.99042517,0.1,0.0042657694,0.06096613365192181,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.055555555555556,3.1575825,-2.2303326,-1.9765605,-2.4430113,-3.1204567,0.1,0.03125704,0.18607437004967514,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.055555555555556,4.8650208,-1.4284223,-1.3714231,-4.1707416,-0.83134365,0.03333333333333333,0.009005845,0.117316177040122,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.055555555555556,9.478171,-6.253103,10.535125,-3.3036232,0.9174774,0.23333333333333334,0.030473193,0.08154716715152215,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.083333333333333,6.189027,-2.9087331,-0.6557563,-4.3608747,-0.01879289,0.1,0.009989405,0.10193656765339605,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.083333333333333,3.2144122,-2.2600312,-1.9614146,-2.4839995,-3.1080706,0.1,0.031756904,0.1697381225806657,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.083333333333333,4.940942,-1.4220258,-1.3398585,-4.1249437,-0.8562906,0.03333333333333333,0.009091298,0.12808120221830885,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.083333333333333,9.211692,-6.284993,10.700288,-3.138131,1.0323806,0.16666666666666666,0.022142092,0.10269046535472096,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.111111111111111,6.2964926,-2.238556,-0.80147964,-4.577223,-0.6850443,0.13333333333333333,0.0042547146,0.09436071354930789,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.111111111111111,2.8267448,3.55583,-6.0919304,1.4754701,-4.2369704,0.06666666666666667,0.056055058,0.17121428372275363,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.111111111111111,5.0095553,-1.4176928,-1.3654996,-4.1797357,-0.8503027,0.03333333333333333,0.009401211,0.1190832045932043,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.111111111111111,8.929231,-6.2385273,10.260938,-3.4130185,1.0851294,0.16666666666666666,0.009975358,0.08319715988877927,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.138888888888889,6.398201,-2.0773513,-0.71554834,-4.7499933,-0.92573106,0.13333333333333333,0.0036783735,0.05816232524789384,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.138888888888889,2.7804747,3.5501442,-6.088783,1.4734776,-4.2175775,0.06666666666666667,0.04916619,0.16785383544565238,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.138888888888889,5.0722804,-1.4478697,-1.3322896,-4.1696725,-0.8531358,0.03333333333333333,0.009919119,0.13263917142145312,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.138888888888889,9.083526,-6.2293587,10.1919985,-3.6260045,1.3470094,0.13333333333333333,0.008832228,0.0764170746332374,0.06666666666666667,0.0,-0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.1666666666666665,6.4910154,-2.0182877,-0.6294364,-4.9000635,-1.0351379,0.1,0.005773298,0.09323918327600828,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.1666666666666665,2.8538182,3.576099,-6.1145945,1.4761692,-4.2396946,0.1,0.04476587,0.1976282307847098,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.1666666666666665,5.128852,-1.4089841,-1.3463454,-4.1688066,-0.86472857,0.1,0.011440182,0.12838001654587886,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.1666666666666665,9.341354,-6.2578077,10.202618,-3.611337,1.4864156,0.16666666666666666,0.0058052144,0.06857235850855983,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.1944444444444446,6.0893526,-2.1354227,-0.78344405,-4.628759,-0.811714,0.1,0.0033556262,0.06854203266217082,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.1944444444444446,2.9216902,3.5619063,-6.101262,1.4612604,-4.23511,0.06666666666666667,0.043725204,0.17949372421965623,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.1944444444444446,5.1832943,-1.4534967,-1.3559442,-4.15967,-0.76018596,0.1,0.013765407,0.12367159821973427,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.1944444444444446,9.611479,-6.309267,10.181403,-3.573109,1.5827852,0.13333333333333333,0.0053694723,0.04713423713087407,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.2222222222222223,6.1870093,-2.0140166,-0.6859787,-4.839551,-1.026945,0.1,0.0044158855,0.07112195166933723,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.2222222222222223,2.9826162,3.5293064,-6.068602,1.4697208,-4.2282925,0.1,0.04098739,0.15623337188614395,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.2222222222222223,5.205224,-1.480877,-1.3370069,-4.178554,-0.31342065,0.13333333333333333,0.025089351,0.141673603282431,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.2222222222222223,9.811339,-6.3362613,10.189822,-3.5255263,1.6249509,0.13333333333333333,0.0071024816,0.04638164008638369,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.25,6.2867966,-2.16998,-0.8003759,-4.6279974,-0.77875197,0.03333333333333333,0.003697717,0.06968033370217376,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.25,3.036285,3.558068,-6.094059,1.4693395,-4.1969438,0.13333333333333333,0.035747178,0.1732767451007903,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.25,5.4240856,-6.140355,10.168926,-4.1291914,-0.078554586,0.2,0.026440458,0.11645501184474027,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.25,9.914774,-6.3529444,10.168656,-3.5416143,1.6459333,0.1,0.008251842,0.050810358867556464,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.2777777777777777,6.3020554,-2.242758,-0.8303138,-4.5324016,-0.58930725,0.06666666666666667,0.0072594443,0.1003963666852599,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.2777777777777777,3.0832152,3.383319,-5.927861,1.5358121,-4.4455857,0.13333333333333333,0.029838411,0.05017662052100827,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.2777777777777777,5.6552515,-6.195593,10.255381,-3.578702,0.7351962,0.2,0.017309379,0.07517834598036008,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.2777777777777777,10.170661,-6.333012,10.198808,-3.5779192,1.6592574,0.1,0.015033869,0.04963981952187566,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.305555555555556,6.3879447,-2.1333716,-0.83166796,-4.5752625,-0.7353499,0.06666666666666667,0.004283762,0.08388530355153175,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.305555555555556,3.0368066,3.3549533,-5.8854017,1.5332124,-4.6325192,0.13333333333333333,0.037114587,0.0489538298087879,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.305555555555556,5.8680816,-6.1894455,10.269018,-3.4911015,0.8712232,0.16666666666666666,0.010884273,0.07505242893298446,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.305555555555556,10.408737,-6.3309264,10.225702,-3.6645381,1.6864272,0.1,0.020817796,0.06610275519102099,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.333333333333333,6.4627795,-2.1366863,-0.81738997,-4.6260676,-0.813505,0.03333333333333333,0.003946964,0.07572815058903526,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.333333333333333,2.9675598,3.3735588,-5.915037,1.5176585,-4.44194,0.1,0.015342466,0.04271972667069181,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.333333333333333,6.0575514,-6.1882644,10.488531,-3.3070219,0.8906936,0.16666666666666666,0.006793833,0.0697558787757019,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.333333333333333,10.692142,-5.576312,12.225197,-7.4381127,2.107251,0.13333333333333333,0.021648709,0.1558007378911991,0.06666666666666667,0.26666666666666666,0.2,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.361111111111111,6.528621,-2.0762024,-0.700685,-4.783523,-0.94677585,0.13333333333333333,0.003490456,0.05987117589938118,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.361111111111111,2.9983516,3.3866007,-5.933755,1.5260347,-4.4301624,0.1,0.014909438,0.05420503428250516,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.361111111111111,6.0794983,-6.261438,10.671187,-3.1762967,0.9771013,0.16666666666666666,0.0044998727,0.09864886239587702,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.361111111111111,10.761446,-5.5502477,12.424624,-7.6564956,2.188447,0.13333333333333333,0.026683828,0.17376634889350734,0.2,0.26666666666666666,0.06666666666666665,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.388888888888889,6.5898104,-2.0423443,-0.7163899,-4.80189,-0.9559021,0.13333333333333333,0.0040296516,0.059355883741714764,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.388888888888889,2.9324725,3.3943996,-5.937353,1.5039401,-4.426879,0.1,0.013309034,0.0602093599942338,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.388888888888889,6.0672545,-6.243293,10.822436,-3.0758457,1.0235629,0.1,0.009229072,0.10227364703948258,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.388888888888889,11.167784,-5.5587845,12.444842,-7.6444354,2.2233348,0.1,0.028938396,0.18488692328241582,0.26666666666666666,0.26666666666666666,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.4166666666666665,6.6436462,-2.02167,-0.6747141,-4.8878956,-1.0164557,0.16666666666666666,0.0051989756,0.06942790767665225,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.4166666666666665,2.9471614,3.3639777,-5.909273,1.5118839,-4.437011,0.13333333333333333,0.011769247,0.04127743725121561,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.4166666666666665,6.1623735,-6.2423167,10.815673,-3.0517745,1.0472081,0.13333333333333333,0.009376454,0.09977801179592348,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.4166666666666665,11.476389,-5.507499,12.218833,-7.3558793,2.4940305,0.1,0.018831173,0.14267524959836214,0.2,0.26666666666666666,0.06666666666666665,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.4444444444444446,6.6917977,-1.9849415,-0.61429214,-4.8796277,-0.97047997,0.16666666666666666,0.005918622,0.11238845134705207,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.4444444444444446,2.8366024,3.3722053,-5.9150186,1.5068212,-4.433016,0.13333333333333333,0.010166331,0.04247250262409061,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.4444444444444446,6.0253434,-6.2629905,10.80268,-3.0926743,0.9979929,0.1,0.006001246,0.10096302341031403,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.4444444444444446,11.662755,-5.5270557,12.302977,-7.5110526,2.3487904,0.1,0.014426836,0.13407449170194002,0.2,0.26666666666666666,0.06666666666666665,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.4722222222222223,6.643338,-1.9797596,-0.45455945,-5.009733,-1.1216457,0.16666666666666666,0.011223972,0.16968747716339685,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.4722222222222223,2.8320415,3.3597918,-5.90658,1.5187335,-4.440274,0.1,0.009813146,0.041858429903324876,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.4722222222222223,6.02685,-6.2794952,10.724299,-3.079376,1.0461534,0.03333333333333333,0.0052586673,0.09922427179554681,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.4722222222222223,11.828309,-5.5384254,12.366192,-7.5831447,2.3312652,0.13333333333333333,0.014918816,0.14892435931811854,0.26666666666666666,0.26666666666666666,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.5,6.686906,-2.174177,-0.8229515,-4.671978,-0.82271844,0.13333333333333333,0.008836138,0.0737372747022715,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.5,2.8221903,3.340081,-5.884709,1.523053,-4.431829,0.1,0.009554255,0.05427200146988872,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.5,6.0212455,-6.269293,10.740999,-3.14249,0.99794406,0.06666666666666667,0.0052724043,0.09502102883851142,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.5,11.989653,-5.5258636,12.252584,-7.4906816,2.4141762,0.1,0.015077233,0.13308151073268965,0.2,0.26666666666666666,0.06666666666666665,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.5277777777777777,6.386903,-1.9818009,-1.6253673,-2.6729002,-2.0953994,0.13333333333333333,0.021708723,0.13321738008991876,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.5277777777777777,2.804625,3.3635268,-5.9053736,1.497001,-4.458936,0.1,0.009606509,0.041154495303926786,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.5277777777777777,6.0068746,-6.2668314,10.772831,-3.0944576,1.0120903,0.1,0.005364235,0.09661540080093044,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.5277777777777777,12.009405,-5.5216637,12.195014,-7.3563848,2.5750384,0.1,0.019875789,0.15339266380777533,0.13333333333333333,0.26666666666666666,0.13333333333333333,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.555555555555556,6.477415,-2.063211,-1.488177,-2.760533,-2.0678415,0.13333333333333333,0.024874484,0.19596282409301904,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.555555555555556,2.6675704,3.3879166,-5.914206,1.3823823,-4.386746,0.1,0.033067454,0.04917132812234224,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.555555555555556,5.9340663,-6.1681347,10.488,-3.4145315,0.94481814,0.1,0.0064989408,0.06768410278302699,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.555555555555556,12.1134,-5.542892,12.210606,-7.4088707,2.5244782,0.06666666666666667,0.01919603,0.14552473674633284,0.13333333333333333,0.26666666666666666,0.13333333333333333,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.583333333333333,6.627618,-6.17498,10.08971,-3.9429133,0.5486508,0.03333333333333333,0.03303553,0.13778425357215426,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.583333333333333,2.644249,3.3842847,-5.935066,1.4723188,-4.4064074,0.1,0.016006004,0.05428918676613971,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.583333333333333,5.903709,-6.130121,10.538499,-3.3321588,0.920323,0.13333333333333333,0.0048022787,0.07663012043787486,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.583333333333333,12.137511,-5.5375986,12.210266,-7.3278246,2.5669515,0.03333333333333333,0.019170003,0.14447577625680944,0.2,0.26666666666666666,0.06666666666666665,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.611111111111111,6.881789,-6.22478,10.172743,-3.6320293,1.2391895,0.03333333333333333,0.018326676,0.08065239934263341,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.611111111111111,2.618037,3.361476,-5.9009624,1.4729626,-4.4301233,0.1,0.0131207425,0.04215560547207025,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.611111111111111,5.8767476,-6.2054567,10.5822525,-3.257182,0.9598383,0.13333333333333333,0.0049768966,0.08107399360907554,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.611111111111111,12.156886,-5.541856,12.198651,-7.319581,2.555364,0.03333333333333333,0.018860383,0.1525298191800042,0.13333333333333333,0.26666666666666666,0.13333333333333333,inclination_150,inclination_150,False,False,False
encoder,inclination_150,4,2.638888888888889,7.1151648,-6.2601666,10.175335,-3.585646,1.4231163,0.03333333333333333,0.010812819,0.06815551781739194,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.638888888888889,2.493401,3.3067992,-5.8314986,1.4736714,-4.5028825,0.1,0.011057019,0.08855343319838797,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.638888888888889,5.8510413,-6.1641245,10.538332,-3.3447266,0.92632186,0.1,0.00528001,0.07347546431636788,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.638888888888889,12.1713705,-5.5359755,12.566807,-7.558995,2.371557,0.1,0.029480958,0.24171853867224466,0.5333333333333333,0.26666666666666666,-0.26666666666666666,catalogue_120,inclination_150,False,False,False
encoder,inclination_150,4,2.6666666666666665,7.3154817,-6.301484,10.156778,-3.5718336,1.5315195,0.03333333333333333,0.007227341,0.05424969088812174,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,5,2.6666666666666665,2.472844,3.2567446,-5.772884,1.4570638,-4.536732,0.1,0.011805371,0.1151486564417124,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,6,2.6666666666666665,5.7357907,-6.1214194,10.469744,-3.4325852,0.9734678,0.13333333333333333,0.007783421,0.07974980419186342,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
encoder,inclination_150,7,2.6666666666666665,12.181909,-4.3756666,11.971816,-5.51941,3.388975,0.1,0.029322505,0.24330583458735258,0.8666666666666667,0.9333333333333333,0.06666666666666665,catalogue_120,catalogue_120,False,False,False
