family,family_label,x_label,x_value,point_label,is_id,method,method_label,episode_id,reset_seed,vector_env_index,num_rso,mean_uncertainty,max_uncertainty,p95_uncertainty,fine_custody
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,flat_lstm,Flat LSTM,19,41001,7,30,0.8304423093795776,4.456326007843018,2.1044602453708636,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,flat_lstm,Flat LSTM,20,41001,8,30,0.8522742390632629,2.58148455619812,2.4063479661941525,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,flat_lstm,Flat LSTM,21,41001,9,30,0.8952761292457581,3.0367016792297363,2.1958957672119137,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,flat_lstm,Flat LSTM,22,41001,10,30,0.6063669323921204,2.2467665672302246,1.525037652254104,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,flat_lstm,Flat LSTM,23,41001,11,30,0.7324752807617188,2.571603536605835,2.3407129645347595,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,0,41000,0,30,0.6331099271774292,4.365535736083984,1.637683367729184,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,1,41000,1,30,0.6987035870552063,9.220122337341309,0.9674187719821924,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,2,41000,2,30,0.4021100401878357,0.9167441129684448,0.8543307185173035,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,3,41000,3,30,0.4338861107826233,1.5484046936035156,1.3800296664237972,0.26666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,4,41000,4,30,0.35260334610939026,0.9086025953292847,0.65989750623703,0.26666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,5,41000,5,30,0.43707141280174255,2.8697376251220703,0.7504831939935683,0.3333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,6,41000,6,30,0.49671268463134766,2.4220011234283447,1.4761039733886703,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,7,41000,7,30,0.39693784713745117,1.067083716392517,0.8503211259841912,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,8,41000,8,30,0.30509069561958313,1.0750517845153809,0.5176824301481245,0.3
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,9,41000,9,30,0.38877174258232117,1.3140754699707031,0.8399775952100752,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,10,41000,10,30,0.43792226910591125,1.0103603601455688,0.9201560139656065,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,11,41000,11,30,0.3064517378807068,0.6527886390686035,0.6258752077817915,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,12,41001,0,30,0.4332466125488281,2.055999279022217,1.4472446680068958,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,13,41001,1,30,0.3815591633319855,1.1580485105514526,0.9397710859775542,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,14,41001,2,30,0.40257886052131653,1.4227889776229858,0.8622092723846435,0.26666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,15,41001,3,30,0.7004349827766418,7.497875213623047,1.0959938049316402,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,16,41001,4,30,0.3498862385749817,1.432816743850708,0.8092685401439663,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,17,41001,5,30,0.4370163381099701,1.2855005264282227,0.7915813028812407,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,18,41001,6,30,0.48721158504486084,2.4047458171844482,1.8129099965095494,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,19,41001,7,30,0.3610760271549225,1.4490790367126465,0.9447075009346,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,20,41001,8,30,0.41158485412597656,1.5205564498901367,1.1303227305412276,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,21,41001,9,30,1.7242869138717651,17.856292724609375,5.91038267612456,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,22,41001,10,30,0.5022777318954468,1.5555016994476318,1.037934291362762,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,23,41001,11,30,0.4891144335269928,2.206561803817749,1.234674113988875,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,0,41000,0,30,1.0462532043457031,3.4118363857269287,2.9749521493911724,0.03333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,1,41000,1,30,0.4188316762447357,1.186149001121521,0.9802605271339407,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,2,41000,2,30,3.1721537113189697,31.013587951660156,18.161532402038503,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,3,41000,3,30,0.8206718564033508,2.7068331241607666,2.24985817670822,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,4,41000,4,30,0.6979666352272034,2.4352307319641113,1.5413289070129388,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,5,41000,5,30,1.4678679704666138,28.833959579467773,1.6167579293251024,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,6,41000,6,30,0.4899579882621765,1.2585375308990479,0.933034735918045,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,7,41000,7,30,0.5866259336471558,1.5719504356384277,1.1107860326766965,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,8,41000,8,30,0.45879414677619934,1.0349233150482178,0.9692877978086472,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,9,41000,9,30,0.5809991955757141,1.9571168422698975,1.222478526830673,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,10,41000,10,30,0.7085082530975342,3.815812110900879,1.4042197525501248,0.03333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,11,41000,11,30,0.5497855544090271,1.1833288669586182,1.0700621366500849,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,12,41001,0,30,0.7624415755271912,1.6826660633087158,1.4346803784370419,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,13,41001,1,30,0.7244123220443726,2.38840651512146,1.9170142114162432,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,14,41001,2,30,0.6037205457687378,1.3567259311676025,1.1974986135959624,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,15,41001,3,30,1.2966639995574951,4.047712326049805,3.9336625456809995,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,16,41001,4,30,0.6878868937492371,2.372995138168335,1.472376936674117,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,17,41001,5,30,0.538987934589386,1.6836981773376465,1.3141304612159717,0.3
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,18,41001,6,30,0.6299903392791748,1.618901252746582,1.302719265222549,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,19,41001,7,30,0.6197683215141296,2.1681160926818848,1.4063924252986906,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,20,41001,8,30,0.6899425983428955,2.9685940742492676,1.5815656244754777,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,21,41001,9,30,3.489041328430176,67.84626770019531,5.305740189552301,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,22,41001,10,30,0.49483731389045715,1.175940990447998,1.0007652163505547,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,23,41001,11,30,0.6495181918144226,2.794739246368408,1.0917314767837525,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,0,41000,0,30,0.9504812359809875,3.3696393966674805,2.938910734653472,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,1,41000,1,30,0.7648038268089294,3.5145788192749023,2.3387252449989315,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,2,41000,2,30,0.8688595294952393,3.9605424404144287,2.8880511999130225,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,3,41000,3,30,0.8072851896286011,4.206567287445068,2.8447088837623573,0.26666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,4,41000,4,30,0.8262661099433899,4.005289554595947,2.6144720911979666,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,5,41000,5,30,1.0164521932601929,3.702385902404785,2.70222806930542,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,6,41000,6,30,0.7140675783157349,4.096830368041992,2.232685720920562,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,7,41000,7,30,0.5931147336959839,2.9897849559783936,1.906411945819854,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,8,41000,8,30,0.7242202758789062,2.3918871879577637,2.1358871161937705,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,9,41000,9,30,0.5448450446128845,1.7517590522766113,1.5297047495841978,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,10,41000,10,30,1.2034677267074585,10.055838584899902,2.886297428607938,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,11,41000,11,30,0.5554296970367432,1.9593640565872192,1.4986117184162129,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,12,41001,0,30,0.8441932201385498,3.328434467315674,2.6444950819015487,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,13,41001,1,30,0.8524386286735535,3.237929344177246,2.821483874320983,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,14,41001,2,30,0.6558915972709656,2.7535760402679443,2.1868369817733764,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,15,41001,3,30,1.211168646812439,5.4644246101379395,4.44126337766647,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,16,41001,4,30,0.4749285578727722,1.9003639221191406,1.2324577569961541,0.26666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,17,41001,5,30,0.9520203471183777,5.260972499847412,4.070420050621026,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,18,41001,6,30,0.5847349166870117,1.9872663021087646,1.7205977261066434,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,19,41001,7,30,0.8906696438789368,4.565408706665039,2.3620576620101916,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,20,41001,8,30,0.5944990515708923,2.250410556793213,1.6218723654747,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,21,41001,9,30,0.6360148787498474,2.042048931121826,1.8926325440406795,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,22,41001,10,30,0.5636548399925232,1.8322314023971558,1.677551567554473,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,23,41001,11,30,0.8267538547515869,2.9620437622070312,2.0626427948474877,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,0,41000,0,30,0.4850417375564575,2.9479591846466064,0.9708360344171523,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,1,41000,1,30,0.4150463044643402,1.174865484237671,0.858271420001983,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,2,41000,2,30,0.42384693026542664,0.9317970275878906,0.8628909736871718,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,3,41000,3,30,0.3395874798297882,0.9079337120056152,0.8640770226716994,0.36666666666666664
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,4,41000,4,30,0.42429319024086,2.027099132537842,0.8434362590312953,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,5,41000,5,30,0.33505305647850037,1.3966429233551025,0.868009719252586,0.36666666666666664
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,6,41000,6,30,0.35589587688446045,0.84233158826828,0.7462616503238673,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,7,41000,7,30,0.4009675085544586,0.9725008010864258,0.8340189903974533,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,8,41000,8,30,0.32796424627304077,1.0729622840881348,0.7061753422021866,0.3
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,9,41000,9,30,0.3898429274559021,0.8389522433280945,0.7416315883398056,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,10,41000,10,30,0.4262866675853729,1.0220887660980225,0.7460879385471343,0.2
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,11,41000,11,30,0.29468509554862976,0.6379549503326416,0.5700241386890409,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,12,41001,0,30,0.4297415018081665,1.5550048351287842,1.3360720157623285,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,13,41001,1,30,0.4651746451854706,1.1758264303207397,1.0324647665023796,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,14,41001,2,30,0.4133632779121399,2.0846571922302246,0.6775301992893218,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,15,41001,3,30,0.5818945169448853,2.0318830013275146,1.5872405350208272,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,16,41001,4,30,0.3282524049282074,0.8224600553512573,0.794760352373123,0.26666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,17,41001,5,30,1.0526021718978882,17.16680145263672,1.0849765241146083,0.1
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,18,41001,6,30,0.33518266677856445,0.8201558589935303,0.6104703933000563,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,19,41001,7,30,0.37834349274635315,1.5388755798339844,0.7967189490795127,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,20,41001,8,30,0.414845734834671,1.6541426181793213,1.1597852289676651,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,21,41001,9,30,0.6030742526054382,1.9846646785736084,1.8067495107650753,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,22,41001,10,30,0.6476477980613708,4.194113731384277,2.5728305935859663,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,23,41001,11,30,0.40661734342575073,1.8729979991912842,0.6787079900503158,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,0,41000,0,30,0.88933265209198,2.8182387351989746,2.5746898293495173,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,1,41000,1,30,0.4364413917064667,0.9071905612945557,0.8825337797403334,0.03333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,2,41000,2,30,3.388972520828247,42.18659210205078,17.672280502319268,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,3,41000,3,30,0.6651638150215149,2.4598774909973145,1.957763087749479,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,4,41000,4,30,0.7778584957122803,2.090914487838745,1.8680544435977924,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,5,41000,5,30,0.6013795137405396,3.0197882652282715,1.3968838155269596,0.1
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,6,41000,6,30,0.5012767910957336,1.2260682582855225,1.1372012794017787,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,7,41000,7,30,0.627172589302063,2.7701022624969482,1.131330984830856,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,8,41000,8,30,0.5038450360298157,0.9940693378448486,0.9326257556676862,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,9,41000,9,30,0.4691925644874573,1.9379180669784546,1.0185003280639646,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,10,41000,10,30,0.5276930928230286,1.3533055782318115,1.2393265902996056,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,11,41000,11,30,0.5357144474983215,1.0502103567123413,0.8856424063444137,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,12,41001,0,30,0.7072227001190186,1.4592335224151611,1.386705762147903,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,13,41001,1,30,0.833732008934021,3.914825916290283,2.81807652711868,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,14,41001,2,30,0.604419469833374,1.3315902948379517,1.2281229019165039,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,15,41001,3,30,1.0484193563461304,4.195164680480957,2.5826500535011268,0.1
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,16,41001,4,30,0.7000675797462463,4.064257621765137,1.404124402999877,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,17,41001,5,30,0.5484256744384766,1.7157927751541138,1.2823491394519795,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,18,41001,6,30,1.642101764678955,14.227099418640137,6.699669337272642,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,19,41001,7,30,0.6591709852218628,2.061505079269409,1.5758298277854914,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,20,41001,8,30,0.5894886255264282,1.491870403289795,1.1051654040813441,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,21,41001,9,30,2.9468753337860107,41.19865798950195,6.3975422143936145,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,22,41001,10,30,0.5739468932151794,2.10353684425354,1.260304546356201,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,23,41001,11,30,0.6473436951637268,1.8137253522872925,1.7733720600605012,0.1
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,0,41000,0,30,1.5591681003570557,10.863590240478516,5.481977653503416,0.1
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,1,41000,1,30,0.6076990365982056,2.7040247917175293,1.8901262938976258,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,2,41000,2,30,1.0475397109985352,3.84989333152771,3.0553035259246815,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,3,41000,3,30,0.6828124523162842,2.2376842498779297,1.9808942735195152,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,4,41000,4,30,0.7596394419670105,2.5200932025909424,1.9270347774028775,0.1
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,5,41000,5,30,0.7018646001815796,2.0357909202575684,1.93680585026741,0.1
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,6,41000,6,30,0.7624981999397278,4.247733116149902,2.0520945310592635,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,7,41000,7,30,0.6589504480361938,2.152179002761841,1.9533274114131924,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,8,41000,8,30,0.7553113102912903,2.7540504932403564,2.263793945312499,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,9,41000,9,30,0.636222779750824,3.609217643737793,2.1316152691841097,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,10,41000,10,30,1.3979185819625854,10.114509582519531,5.837766098976118,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,11,41000,11,30,0.45983824133872986,1.8292917013168335,1.2871246933937062,0.23333333333333334
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,12,41001,0,30,0.912102460861206,3.004215717315674,2.573337233066558,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,13,41001,1,30,0.882773220539093,3.201726198196411,2.6365779042243935,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,14,41001,2,30,0.8709851503372192,4.027813911437988,2.891664838790887,0.06666666666666667
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,15,41001,3,30,0.8792780041694641,5.41661262512207,2.5612649679183948,0.16666666666666666
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,16,41001,4,30,0.7454552054405212,3.380619525909424,2.192505526542663,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,17,41001,5,30,0.688373327255249,2.2856709957122803,1.9849045932292937,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,18,41001,6,30,0.6883108615875244,2.744328022003174,2.532711946964264,0.2
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,19,41001,7,30,0.8131343126296997,4.575910568237305,2.7354378104209878,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,20,41001,8,30,0.595333456993103,3.1928749084472656,1.4463220417499538,0.13333333333333333
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,21,41001,9,30,0.7123822569847107,3.149289846420288,2.5504507780075047,0.13333333333333333
